replicate	comparison	metric	estimate
57	same_label_same_identifier	marker_jaccard	0.11481153402577426
57	same_label_no_accepted_identifier	marker_jaccard	0.1495523254704119
57	same_identifier_different_label	marker_jaccard	0.08603295226279098
57	different_identifier_matched_control	marker_jaccard	0.0007560483870967742
58	same_label_same_identifier	any_shared_marker	0.45161290322580644
58	same_label_no_accepted_identifier	any_shared_marker	0.5524193548387096
58	same_identifier_different_label	any_shared_marker	0.5080645161290323
58	different_identifier_matched_control	any_shared_marker	0.016129032258064516
58	same_label_same_identifier	marker_jaccard	0.10104162355407612
58	same_label_no_accepted_identifier	marker_jaccard	0.12819599650553648
58	same_identifier_different_label	marker_jaccard	0.09533284025693893
58	different_identifier_matched_control	marker_jaccard	0.0018817204301075272
59	same_label_same_identifier	any_shared_marker	0.5201612903225806
59	same_label_no_accepted_identifier	any_shared_marker	0.5483870967741935
59	same_identifier_different_label	any_shared_marker	0.4274193548387097
59	different_identifier_matched_control	any_shared_marker	0.020161290322580645
59	same_label_same_identifier	marker_jaccard	0.13748749841226496
59	same_label_no_accepted_identifier	marker_jaccard	0.12879101201141924
59	same_identifier_different_label	marker_jaccard	0.08024583273041527
59	different_identifier_matched_control	marker_jaccard	0.0023003970277813194
60	same_label_same_identifier	any_shared_marker	0.4838709677419355
60	same_label_no_accepted_identifier	any_shared_marker	0.5403225806451613
60	same_identifier_different_label	any_shared_marker	0.45161290322580644
60	different_identifier_matched_control	any_shared_marker	0.020161290322580645
60	same_label_same_identifier	marker_jaccard	0.10816103385578286
60	same_label_no_accepted_identifier	marker_jaccard	0.13157723946985272
60	same_identifier_different_label	marker_jaccard	0.08002577158767861
60	different_identifier_matched_control	marker_jaccard	0.002375396780638716
61	same_label_same_identifier	any_shared_marker	0.4435483870967742
61	same_label_no_accepted_identifier	any_shared_marker	0.5483870967741935
61	same_identifier_different_label	any_shared_marker	0.4314516129032258
61	different_identifier_matched_control	any_shared_marker	0.012096774193548387
61	same_label_same_identifier	marker_jaccard	0.11104392877338048
61	same_label_no_accepted_identifier	marker_jaccard	0.1355802090912073
61	same_identifier_different_label	marker_jaccard	0.07793115032500707
61	different_identifier_matched_control	marker_jaccard	0.0020161290322580645
62	same_label_same_identifier	any_shared_marker	0.5201612903225806
62	same_label_no_accepted_identifier	any_shared_marker	0.5
62	same_identifier_different_label	any_shared_marker	0.45161290322580644
62	different_identifier_matched_control	any_shared_marker	0.04838709677419355
62	same_label_same_identifier	marker_jaccard	0.11185786824128854
62	same_label_no_accepted_identifier	marker_jaccard	0.1207480622812227
62	same_identifier_different_label	marker_jaccard	0.08629495043750261
62	different_identifier_matched_control	marker_jaccard	0.0059374352774183
63	same_label_same_identifier	any_shared_marker	0.43548387096774194
63	same_label_no_accepted_identifier	any_shared_marker	0.6048387096774194
63	same_identifier_different_label	any_shared_marker	0.41935483870967744
63	different_identifier_matched_control	any_shared_marker	0.020161290322580645
63	same_label_same_identifier	marker_jaccard	0.0939013912387589
63	same_label_no_accepted_identifier	marker_jaccard	0.1612589188370971
63	same_identifier_different_label	marker_jaccard	0.07143489351150642
63	different_identifier_matched_control	marker_jaccard	0.0019427348613469157
64	same_label_same_identifier	any_shared_marker	0.5161290322580645
64	same_label_no_accepted_identifier	any_shared_marker	0.5120967741935484
64	same_identifier_different_label	any_shared_marker	0.4475806451612903
64	different_identifier_matched_control	any_shared_marker	0.020161290322580645
64	same_label_same_identifier	marker_jaccard	0.11136537798065313
64	same_label_no_accepted_identifier	marker_jaccard	0.13726225833018255
64	same_identifier_different_label	marker_jaccard	0.08366777711535776
64	different_identifier_matched_control	marker_jaccard	0.002485480995917429
65	same_label_same_identifier	any_shared_marker	0.49193548387096775
65	same_label_no_accepted_identifier	any_shared_marker	0.5403225806451613
65	same_identifier_different_label	any_shared_marker	0.5
65	different_identifier_matched_control	any_shared_marker	0.024193548387096774
65	same_label_same_identifier	marker_jaccard	0.11445742482269995
65	same_label_no_accepted_identifier	marker_jaccard	0.13534974084459483
65	same_identifier_different_label	marker_jaccard	0.10176361365284514
65	different_identifier_matched_control	marker_jaccard	0.0039763999441418795
66	same_label_same_identifier	any_shared_marker	0.5282258064516129
66	same_label_no_accepted_identifier	any_shared_marker	0.5362903225806451
66	same_identifier_different_label	any_shared_marker	0.47580645161290325
66	different_identifier_matched_control	any_shared_marker	0.020161290322580645
66	same_label_same_identifier	marker_jaccard	0.11746638660104279
66	same_label_no_accepted_identifier	marker_jaccard	0.15380425633524591
66	same_identifier_different_label	marker_jaccard	0.10101440075052504
66	different_identifier_matched_control	marker_jaccard	0.0037682411674347157
67	same_label_same_identifier	any_shared_marker	0.5161290322580645
67	same_label_no_accepted_identifier	any_shared_marker	0.4959677419354839
67	same_identifier_different_label	any_shared_marker	0.43548387096774194
67	different_identifier_matched_control	any_shared_marker	0.020161290322580645
67	same_label_same_identifier	marker_jaccard	0.11909551485469173
67	same_label_no_accepted_identifier	marker_jaccard	0.12479215372725548
67	same_identifier_different_label	marker_jaccard	0.08197503101736973
67	different_identifier_matched_control	marker_jaccard	0.0032532991202346043
68	same_label_same_identifier	any_shared_marker	0.49193548387096775
68	same_label_no_accepted_identifier	any_shared_marker	0.5362903225806451
68	same_identifier_different_label	any_shared_marker	0.4274193548387097
68	different_identifier_matched_control	any_shared_marker	0.004032258064516129
68	same_label_same_identifier	marker_jaccard	0.12039423028215722
68	same_label_no_accepted_identifier	marker_jaccard	0.12864843154940891
68	same_identifier_different_label	marker_jaccard	0.07810926522086388
68	different_identifier_matched_control	marker_jaccard	0.00036656891495601173
69	same_label_same_identifier	any_shared_marker	0.5161290322580645
69	same_label_no_accepted_identifier	any_shared_marker	0.5080645161290323
69	same_identifier_different_label	any_shared_marker	0.4112903225806452
69	different_identifier_matched_control	any_shared_marker	0.004032258064516129
69	same_label_same_identifier	marker_jaccard	0.12047932235906618
69	same_label_no_accepted_identifier	marker_jaccard	0.1492150289711897
69	same_identifier_different_label	marker_jaccard	0.07903325393244748
69	different_identifier_matched_control	marker_jaccard	0.00036656891495601173
70	same_label_same_identifier	any_shared_marker	0.5080645161290323
70	same_label_no_accepted_identifier	any_shared_marker	0.6008064516129032
70	same_identifier_different_label	any_shared_marker	0.4879032258064516
70	different_identifier_matched_control	any_shared_marker	0.008064516129032258
70	same_label_same_identifier	marker_jaccard	0.12263385018584509
70	same_label_no_accepted_identifier	marker_jaccard	0.15065861955583307
70	same_identifier_different_label	marker_jaccard	0.08988648889324886
70	different_identifier_matched_control	marker_jaccard	0.0005600358422939068
71	same_label_same_identifier	any_shared_marker	0.49193548387096775
71	same_label_no_accepted_identifier	any_shared_marker	0.5564516129032258
71	same_identifier_different_label	any_shared_marker	0.4637096774193548
71	different_identifier_matched_control	any_shared_marker	0.020161290322580645
71	same_label_same_identifier	marker_jaccard	0.11041416021254731
71	same_label_no_accepted_identifier	marker_jaccard	0.13497811324736186
71	same_identifier_different_label	marker_jaccard	0.09871858981204332
71	different_identifier_matched_control	marker_jaccard	0.0034754224270353296
72	same_label_same_identifier	any_shared_marker	0.5
72	same_label_no_accepted_identifier	any_shared_marker	0.5645161290322581
72	same_identifier_different_label	any_shared_marker	0.4596774193548387
72	different_identifier_matched_control	any_shared_marker	0.012096774193548387
72	same_label_same_identifier	marker_jaccard	0.10064319351667673
72	same_label_no_accepted_identifier	marker_jaccard	0.14010422998035296
72	same_identifier_different_label	marker_jaccard	0.08697948556819525
72	different_identifier_matched_control	marker_jaccard	0.0018145161290322581
73	same_label_same_identifier	any_shared_marker	0.4153225806451613
73	same_label_no_accepted_identifier	any_shared_marker	0.5282258064516129
73	same_identifier_different_label	any_shared_marker	0.5201612903225806
73	different_identifier_matched_control	any_shared_marker	0.008064516129032258
73	same_label_same_identifier	marker_jaccard	0.08585579554382611
73	same_label_no_accepted_identifier	marker_jaccard	0.12044080926446216
73	same_identifier_different_label	marker_jaccard	0.1019375403744474
73	different_identifier_matched_control	marker_jaccard	0.0010944700460829495
74	same_label_same_identifier	any_shared_marker	0.4435483870967742
74	same_label_no_accepted_identifier	any_shared_marker	0.5524193548387096
74	same_identifier_different_label	any_shared_marker	0.46774193548387094
74	different_identifier_matched_control	any_shared_marker	0.016129032258064516
74	same_label_same_identifier	marker_jaccard	0.08903450733618391
74	same_label_no_accepted_identifier	marker_jaccard	0.11859431897451087
74	same_identifier_different_label	marker_jaccard	0.08682895285717866
74	different_identifier_matched_control	marker_jaccard	0.003222360077198787
75	same_label_same_identifier	any_shared_marker	0.4596774193548387
75	same_label_no_accepted_identifier	any_shared_marker	0.5806451612903226
75	same_identifier_different_label	any_shared_marker	0.4274193548387097
75	different_identifier_matched_control	any_shared_marker	0.024193548387096774
75	same_label_same_identifier	marker_jaccard	0.1107986883188496
75	same_label_no_accepted_identifier	marker_jaccard	0.15218822642203497
75	same_identifier_different_label	marker_jaccard	0.08186180978519689
75	different_identifier_matched_control	marker_jaccard	0.0034466205837173584
76	same_label_same_identifier	any_shared_marker	0.5443548387096774
76	same_label_no_accepted_identifier	any_shared_marker	0.5161290322580645
76	same_identifier_different_label	any_shared_marker	0.4435483870967742
76	different_identifier_matched_control	any_shared_marker	0.020161290322580645
76	same_label_same_identifier	marker_jaccard	0.13112042143450903
76	same_label_no_accepted_identifier	marker_jaccard	0.14101285313933734
76	same_identifier_different_label	marker_jaccard	0.08942483367886594
76	different_identifier_matched_control	marker_jaccard	0.0018630599472990777
77	same_label_same_identifier	any_shared_marker	0.46774193548387094
77	same_label_no_accepted_identifier	any_shared_marker	0.5282258064516129
77	same_identifier_different_label	any_shared_marker	0.43951612903225806
77	different_identifier_matched_control	any_shared_marker	0.008064516129032258
77	same_label_same_identifier	marker_jaccard	0.10568306680142543
77	same_label_no_accepted_identifier	marker_jaccard	0.13771001360465898
77	same_identifier_different_label	marker_jaccard	0.08216833010179783
77	different_identifier_matched_control	marker_jaccard	0.0012480798771121351
78	same_label_same_identifier	any_shared_marker	0.4274193548387097
78	same_label_no_accepted_identifier	any_shared_marker	0.5403225806451613
78	same_identifier_different_label	any_shared_marker	0.41935483870967744
78	different_identifier_matched_control	any_shared_marker	0.020161290322580645
78	same_label_same_identifier	marker_jaccard	0.09553525492270748
78	same_label_no_accepted_identifier	marker_jaccard	0.12953560691267296
