replicate	papers_combined	fraction_labels_with_shared_marker	mean_shared_markers
308	2	0.4074074074074074	0.5925925925925926
308	3	0.2962962962962963	0.2962962962962963
308	4	0.14814814814814814	0.14814814814814814
308	5	0.07407407407407407	0.07407407407407407
308	6	0.0	0.0
308	7	0.0	0.0
308	8	0.0	0.0
308	9	0.0	0.0
308	10	0.0	0.0
309	1	1.0	4.222222222222222
309	2	0.5185185185185185	0.8148148148148148
309	3	0.18518518518518517	0.2222222222222222
309	4	0.18518518518518517	0.18518518518518517
309	5	0.1111111111111111	0.1111111111111111
309	6	0.07407407407407407	0.07407407407407407
309	7	0.0	0.0
309	8	0.0	0.0
309	9	0.0	0.0
309	10	0.0	0.0
310	1	1.0	4.851851851851852
310	2	0.5555555555555556	1.1851851851851851
310	3	0.4444444444444444	0.7777777777777778
310	4	0.2222222222222222	0.37037037037037035
310	5	0.07407407407407407	0.1111111111111111
310	6	0.07407407407407407	0.07407407407407407
310	7	0.07407407407407407	0.07407407407407407
310	8	0.0	0.0
310	9	0.0	0.0
310	10	0.0	0.0
311	1	1.0	5.037037037037037
311	2	0.48148148148148145	0.8518518518518519
311	3	0.2222222222222222	0.37037037037037035
311	4	0.1111111111111111	0.1111111111111111
311	5	0.037037037037037035	0.037037037037037035
311	6	0.037037037037037035	0.037037037037037035
311	7	0.0	0.0
311	8	0.0	0.0
311	9	0.0	0.0
311	10	0.0	0.0
312	1	1.0	4.851851851851852
312	2	0.48148148148148145	0.8518518518518519
312	3	0.3333333333333333	0.4074074074074074
312	4	0.25925925925925924	0.25925925925925924
312	5	0.1111111111111111	0.1111111111111111
312	6	0.07407407407407407	0.07407407407407407
312	7	0.07407407407407407	0.07407407407407407
312	8	0.037037037037037035	0.037037037037037035
312	9	0.037037037037037035	0.037037037037037035
312	10	0.037037037037037035	0.037037037037037035
313	1	1.0	4.666666666666667
313	2	0.6666666666666666	1.1851851851851851
313	3	0.2962962962962963	0.4074074074074074
313	4	0.14814814814814814	0.18518518518518517
313	5	0.037037037037037035	0.037037037037037035
313	6	0.0	0.0
313	7	0.0	0.0
313	8	0.0	0.0
313	9	0.0	0.0
313	10	0.0	0.0
314	1	1.0	6.037037037037037
314	2	0.6296296296296297	1.2592592592592593
314	3	0.4444444444444444	0.5925925925925926
314	4	0.18518518518518517	0.2962962962962963
314	5	0.14814814814814814	0.2222222222222222
314	6	0.1111111111111111	0.14814814814814814
314	7	0.1111111111111111	0.14814814814814814
314	8	0.07407407407407407	0.07407407407407407
314	9	0.037037037037037035	0.037037037037037035
314	10	0.037037037037037035	0.037037037037037035
315	1	1.0	3.5925925925925926
315	2	0.6296296296296297	0.8888888888888888
315	3	0.4074074074074074	0.5185185185185185
315	4	0.2222222222222222	0.2222222222222222
315	5	0.07407407407407407	0.07407407407407407
315	6	0.037037037037037035	0.037037037037037035
315	7	0.0	0.0
315	8	0.0	0.0
315	9	0.0	0.0
315	10	0.0	0.0
316	1	1.0	4.7407407407407405
316	2	0.5185185185185185	0.8518518518518519
316	3	0.3333333333333333	0.48148148148148145
316	4	0.18518518518518517	0.2222222222222222
316	5	0.18518518518518517	0.18518518518518517
316	6	0.14814814814814814	0.14814814814814814
316	7	0.14814814814814814	0.14814814814814814
316	8	0.1111111111111111	0.1111111111111111
316	9	0.07407407407407407	0.07407407407407407
316	10	0.037037037037037035	0.037037037037037035
317	1	1.0	4.0
317	2	0.5555555555555556	0.8518518518518519
317	3	0.2962962962962963	0.4074074074074074
317	4	0.18518518518518517	0.2222222222222222
317	5	0.037037037037037035	0.037037037037037035
317	6	0.037037037037037035	0.037037037037037035
317	7	0.0	0.0
317	8	0.0	0.0
317	9	0.0	0.0
317	10	0.0	0.0
318	1	1.0	5.074074074074074
318	2	0.5925925925925926	1.2222222222222223
318	3	0.3333333333333333	0.48148148148148145
318	4	0.25925925925925924	0.2962962962962963
318	5	0.14814814814814814	0.14814814814814814
318	6	0.1111111111111111	0.1111111111111111
318	7	0.037037037037037035	0.037037037037037035
318	8	0.037037037037037035	0.037037037037037035
318	9	0.037037037037037035	0.037037037037037035
318	10	0.037037037037037035	0.037037037037037035
319	1	1.0	4.0
319	2	0.4444444444444444	0.6296296296296297
319	3	0.25925925925925924	0.3333333333333333
319	4	0.1111111111111111	0.1111111111111111
319	5	0.037037037037037035	0.037037037037037035
319	6	0.037037037037037035	0.037037037037037035
319	7	0.037037037037037035	0.037037037037037035
319	8	0.037037037037037035	0.037037037037037035
319	9	0.037037037037037035	0.037037037037037035
319	10	0.037037037037037035	0.037037037037037035
320	1	1.0	4.222222222222222
320	2	0.48148148148148145	0.8518518518518519
320	3	0.2962962962962963	0.4444444444444444
320	4	0.18518518518518517	0.25925925925925924
320	5	0.07407407407407407	0.1111111111111111
320	6	0.037037037037037035	0.037037037037037035
320	7	0.0	0.0
320	8	0.0	0.0
320	9	0.0	0.0
320	10	0.0	0.0
321	1	1.0	4.592592592592593
321	2	0.5185185185185185	0.8518518518518519
321	3	0.2962962962962963	0.3333333333333333
321	4	0.14814814814814814	0.14814814814814814
321	5	0.07407407407407407	0.07407407407407407
321	6	0.0	0.0
321	7	0.0	0.0
321	8	0.0	0.0
321	9	0.0	0.0
321	10	0.0	0.0
322	1	1.0	5.111111111111111
322	2	0.6296296296296297	1.0740740740740742
322	3	0.4074074074074074	0.4444444444444444
322	4	0.18518518518518517	0.18518518518518517
322	5	0.14814814814814814	0.14814814814814814
322	6	0.14814814814814814	0.14814814814814814
322	7	0.1111111111111111	0.1111111111111111
322	8	0.07407407407407407	0.07407407407407407
322	9	0.07407407407407407	0.07407407407407407
322	10	0.0	0.0
323	1	1.0	3.814814814814815
323	2	0.37037037037037035	0.48148148148148145
323	3	0.07407407407407407	0.1111111111111111
323	4	0.037037037037037035	0.037037037037037035
323	5	0.037037037037037035	0.037037037037037035
323	6	0.037037037037037035	0.037037037037037035
323	7	0.0	0.0
323	8	0.0	0.0
323	9	0.0	0.0
323	10	0.0	0.0
324	1	1.0	5.222222222222222
324	2	0.5925925925925926	0.9629629629629629
324	3	0.2962962962962963	0.4444444444444444
324	4	0.2222222222222222	0.2962962962962963
324	5	0.18518518518518517	0.25925925925925924
324	6	0.07407407407407407	0.1111111111111111
324	7	0.037037037037037035	0.037037037037037035
324	8	0.037037037037037035	0.037037037037037035
324	9	0.0	0.0
324	10	0.0	0.0
325	1	1.0	4.333333333333333
325	2	0.48148148148148145	0.7037037037037037
325	3	0.18518518518518517	0.25925925925925924
325	4	0.1111111111111111	0.14814814814814814
325	5	0.1111111111111111	0.14814814814814814
325	6	0.1111111111111111	0.14814814814814814
325	7	0.07407407407407407	0.07407407407407407
325	8	0.037037037037037035	0.037037037037037035
325	9	0.037037037037037035	0.037037037037037035
325	10	0.037037037037037035	0.037037037037037035
326	1	1.0	4.148148148148148
326	2	0.37037037037037035	0.4074074074074074
326	3	0.07407407407407407	0.07407407407407407
326	4	0.037037037037037035	0.037037037037037035
326	5	0.0	0.0
326	6	0.0	0.0
326	7	0.0	0.0
326	8	0.0	0.0
326	9	0.0	0.0
326	10	0.0	0.0
327	1	1.0	4.481481481481482
327	2	0.6666666666666666	1.2222222222222223
327	3	0.4074074074074074	0.48148148148148145
327	4	0.2222222222222222	0.2222222222222222
327	5	0.14814814814814814	0.14814814814814814
327	6	0.14814814814814814	0.14814814814814814
327	7	0.1111111111111111	0.1111111111111111
327	8	0.07407407407407407	0.07407407407407407
327	9	0.037037037037037035	0.037037037037037035
327	10	0.037037037037037035	0.037037037037037035
328	1	1.0	4.925925925925926
328	2	0.5925925925925926	1.0
328	3	0.4074074074074074	0.5555555555555556
328	4	0.18518518518518517	0.2222222222222222
328	5	0.07407407407407407	0.1111111111111111
328	6	0.07407407407407407	0.1111111111111111
328	7	0.0	0.0
328	8	0.0	0.0
328	9	0.0	0.0
328	10	0.0	0.0
329	1	1.0	4.592592592592593
329	2	0.48148148148148145	0.6666666666666666
329	3	0.25925925925925924	0.25925925925925924
329	4	0.07407407407407407	0.07407407407407407
329	5	0.07407407407407407	0.07407407407407407
329	6	0.037037037037037035	0.037037037037037035
329	7	0.037037037037037035	0.037037037037037035
329	8	0.037037037037037035	0.037037037037037035
329	9	0.037037037037037035	0.037037037037037035
329	10	0.037037037037037035	0.037037037037037035
330	1	1.0	4.7407407407407405
330	2	0.5185185185185185	0.7777777777777778
330	3	0.2222222222222222	0.2222222222222222
330	4	0.07407407407407407	0.07407407407407407
330	5	0.037037037037037035	0.037037037037037035
330	6	0.0	0.0
330	7	0.0	0.0
330	8	0.0	0.0
330	9	0.0	0.0
330	10	0.0	0.0
331	1	1.0	5.111111111111111
331	2	0.7407407407407407	1.2962962962962963
331	3	0.2962962962962963	0.48148148148148145
331	4	0.18518518518518517	0.25925925925925924
331	5	0.14814814814814814	0.18518518518518517
331	6	0.1111111111111111	0.1111111111111111
331	7	0.1111111111111111	0.1111111111111111
331	8	0.1111111111111111	0.1111111111111111
331	9	0.07407407407407407	0.07407407407407407
331	10	0.07407407407407407	0.07407407407407407
332	1	1.0	4.37037037037037
332	2	0.48148148148148145	0.8518518518518519
332	3	0.2962962962962963	0.4444444444444444
332	4	0.2222222222222222	0.2962962962962963
332	5	0.14814814814814814	0.2222222222222222
332	6	0.1111111111111111	0.18518518518518517
332	7	0.07407407407407407	0.1111111111111111
332	8	0.07407407407407407	0.1111111111111111
332	9	0.037037037037037035	0.07407407407407407
332	10	0.037037037037037035	0.07407407407407407
333	1	1.0	5.111111111111111
333	2	0.5555555555555556	0.9259259259259259
333	3	0.37037037037037035	0.7037037037037037
333	4	0.2962962962962963	0.4444444444444444
333	5	0.2222222222222222	0.3333333333333333
333	6	0.18518518518518517	0.2222222222222222
333	7	0.14814814814814814	0.14814814814814814
333	8	0.07407407407407407	0.07407407407407407
333	9	0.037037037037037035	0.037037037037037035
333	10	0.037037037037037035	0.037037037037037035
334	1	1.0	4.962962962962963
334	2	0.5555555555555556	0.8888888888888888
334	3	0.2962962962962963	0.3333333333333333
334	4	0.14814814814814814	0.14814814814814814
334	5	0.1111111111111111	0.1111111111111111
334	6	0.037037037037037035	0.037037037037037035
334	7	0.0	0.0
334	8	0.0	0.0
334	9	0.0	0.0
334	10	0.0	0.0
335	1	1.0	4.555555555555555
335	2	0.5555555555555556	0.8148148148148148
335	3	0.25925925925925924	0.37037037037037035
335	4	0.18518518518518517	0.2222222222222222
335	5	0.07407407407407407	0.07407407407407407
335	6	0.07407407407407407	0.07407407407407407
335	7	0.037037037037037035	0.037037037037037035
335	8	0.0	0.0
335	9	0.0	0.0
335	10	0.0	0.0
336	1	1.0	4.62962962962963
336	2	0.5555555555555556	1.0740740740740742
336	3	0.2962962962962963	0.4444444444444444
336	4	0.2222222222222222	0.2962962962962963
336	5	0.18518518518518517	0.2222222222222222
336	6	0.1111111111111111	0.1111111111111111
336	7	0.07407407407407407	0.07407407407407407
336	8	0.07407407407407407	0.07407407407407407
336	9	0.037037037037037035	0.037037037037037035
336	10	0.037037037037037035	0.037037037037037035
337	1	1.0	3.925925925925926
337	2	0.5925925925925926	0.7777777777777778
337	3	0.25925925925925924	0.3333333333333333
337	4	0.14814814814814814	0.18518518518518517
337	5	0.07407407407407407	0.07407407407407407
337	6	0.07407407407407407	0.07407407407407407
337	7	0.0	0.0
337	8	0.0	0.0
337	9	0.0	0.0
337	10	0.0	0.0
338	1	1.0	4.777777777777778
338	2	0.4444444444444444	0.7037037037037037
338	3	0.2222222222222222	0.25925925925925924
338	4	0.1111111111111111	0.14814814814814814
338	5	0.0	0.0
338	6	0.0	0.0
338	7	0.0	0.0
338	8	0.0	0.0
338	9	0.0	0.0
338	10	0.0	0.0
339	1	1.0	4.518518518518518
339	2	0.4074074074074074	0.7037037037037037
339	3	0.25925925925925924	0.37037037037037035
339	4	0.2222222222222222	0.2222222222222222
339	5	0.1111111111111111	0.1111111111111111
339	6	0.07407407407407407	0.07407407407407407
339	7	0.037037037037037035	0.037037037037037035
339	8	0.0	0.0
339	9	0.0	0.0
339	10	0.0	0.0
340	1	1.0	4.925925925925926
340	2	0.5555555555555556	1.037037037037037
340	3	0.4074074074074074	0.5555555555555556
340	4	0.25925925925925924	0.3333333333333333
340	5	0.14814814814814814	0.2222222222222222
340	6	0.14814814814814814	0.18518518518518517
340	7	0.0	0.0
340	8	0.0	0.0
340	9	0.0	0.0
340	10	0.0	0.0
341	1	1.0	4.62962962962963
341	2	0.4444444444444444	0.9259259259259259
341	3	0.14814814814814814	0.2222222222222222
341	4	0.07407407407407407	0.1111111111111111
341	5	0.07407407407407407	0.07407407407407407
341	6	0.037037037037037035	0.037037037037037035
341	7	0.037037037037037035	0.037037037037037035
341	8	0.037037037037037035	0.037037037037037035
341	9	0.037037037037037035	0.037037037037037035
341	10	0.037037037037037035	0.037037037037037035
342	1	1.0	5.222222222222222
342	2	0.5925925925925926	1.0
342	3	0.3333333333333333	0.4074074074074074
342	4	0.14814814814814814	0.18518518518518517
342	5	0.1111111111111111	0.14814814814814814
342	6	0.037037037037037035	0.037037037037037035
342	7	0.037037037037037035	0.037037037037037035
342	8	0.037037037037037035	0.037037037037037035
342	9	0.037037037037037035	0.037037037037037035
342	10	0.0	0.0
343	1	1.0	4.555555555555555
343	2	0.7037037037037037	1.4814814814814814
343	3	0.37037037037037035	0.48148148148148145
343	4	0.25925925925925924	0.3333333333333333
343	5	0.14814814814814814	0.18518518518518517
343	6	0.037037037037037035	0.037037037037037035
343	7	0.037037037037037035	0.037037037037037035
343	8	0.037037037037037035	0.037037037037037035
343	9	0.0	0.0
343	10	0.0	0.0
344	1	1.0	4.074074074074074
344	2	0.6296296296296297	1.2592592592592593
344	3	0.2962962962962963	0.48148148148148145
344	4	0.18518518518518517	0.2962962962962963
344	5	0.1111111111111111	0.2222222222222222
344	6	0.1111111111111111	0.18518518518518517
344	7	0.1111111111111111	0.18518518518518517
344	8	0.1111111111111111	0.18518518518518517
344	9	0.07407407407407407	0.07407407407407407
344	10	0.037037037037037035	0.037037037037037035
345	1	1.0	3.962962962962963
345	2	0.5555555555555556	0.7777777777777778
345	3	0.18518518518518517	0.3333333333333333
345	4	0.07407407407407407	0.07407407407407407
345	5	0.037037037037037035	0.037037037037037035
345	6	0.037037037037037035	0.037037037037037035
345	7	0.037037037037037035	0.037037037037037035
345	8	0.037037037037037035	0.037037037037037035
345	9	0.037037037037037035	0.037037037037037035
345	10	0.037037037037037035	0.037037037037037035
346	1	1.0	4.481481481481482
346	2	0.7407407407407407	1.0740740740740742
346	3	0.48148148148148145	0.6666666666666666
346	4	0.2962962962962963	0.4074074074074074
346	5	0.14814814814814814	0.25925925925925924
346	6	0.14814814814814814	0.2222222222222222
346	7	0.14814814814814814	0.14814814814814814
346	8	0.14814814814814814	0.14814814814814814
346	9	0.07407407407407407	0.07407407407407407
346	10	0.07407407407407407	0.07407407407407407
347	1	1.0	4.2592592592592595
347	2	0.48148148148148145	0.7407407407407407
347	3	0.2222222222222222	0.2222222222222222
347	4	0.18518518518518517	0.18518518518518517
347	5	0.1111111111111111	0.1111111111111111
347	6	0.07407407407407407	0.07407407407407407
347	7	0.037037037037037035	0.037037037037037035
347	8	0.0	0.0
347	9	0.0	0.0
347	10	0.0	0.0
348	1	1.0	4.592592592592593
348	2	0.5185185185185185	0.5925925925925926
348	3	0.2222222222222222	0.25925925925925924
348	4	0.037037037037037035	0.037037037037037035
348	5	0.037037037037037035	0.037037037037037035
348	6	0.0	0.0
348	7	0.0	0.0
348	8	0.0	0.0
348	9	0.0	0.0
348	10	0.0	0.0
349	1	1.0	4.7407407407407405
349	2	0.5555555555555556	0.7037037037037037
349	3	0.14814814814814814	0.18518518518518517
349	4	0.07407407407407407	0.1111111111111111
349	5	0.037037037037037035	0.037037037037037035
349	6	0.0	0.0
349	7	0.0	0.0
349	8	0.0	0.0
349	9	0.0	0.0
349	10	0.0	0.0
350	1	1.0	3.814814814814815
350	2	0.5555555555555556	0.8888888888888888
350	3	0.3333333333333333	0.4444444444444444
350	4	0.14814814814814814	0.18518518518518517
350	5	0.037037037037037035	0.037037037037037035
350	6	0.0	0.0
350	7	0.0	0.0
350	8	0.0	0.0
350	9	0.0	0.0
350	10	0.0	0.0
351	1	1.0	4.592592592592593
351	2	0.48148148148148145	0.6296296296296297
351	3	0.14814814814814814	0.2222222222222222
351	4	0.07407407407407407	0.1111111111111111
351	5	0.037037037037037035	0.037037037037037035
351	6	0.037037037037037035	0.037037037037037035
351	7	0.037037037037037035	0.037037037037037035
351	8	0.037037037037037035	0.037037037037037035
351	9	0.0	0.0
351	10	0.0	0.0
352	1	1.0	4.814814814814815
352	2	0.4074074074074074	0.5555555555555556
352	3	0.14814814814814814	0.18518518518518517
352	4	0.1111111111111111	0.14814814814814814
352	5	0.0	0.0
352	6	0.0	0.0
352	7	0.0	0.0
352	8	0.0	0.0
352	9	0.0	0.0
352	10	0.0	0.0
353	1	1.0	4.666666666666667
353	2	0.5925925925925926	0.9259259259259259
353	3	0.2222222222222222	0.25925925925925924
353	4	0.1111111111111111	0.14814814814814814
353	5	0.037037037037037035	0.037037037037037035
353	6	0.037037037037037035	0.037037037037037035
353	7	0.037037037037037035	0.037037037037037035
353	8	0.0	0.0
353	9	0.0	0.0
353	10	0.0	0.0
354	1	1.0	4.2592592592592595
354	2	0.5555555555555556	1.037037037037037
354	3	0.37037037037037035	0.5185185185185185
354	4	0.2962962962962963	0.2962962962962963
354	5	0.1111111111111111	0.1111111111111111
354	6	0.1111111111111111	0.1111111111111111
354	7	0.1111111111111111	0.1111111111111111
354	8	0.1111111111111111	0.1111111111111111
354	9	0.07407407407407407	0.07407407407407407
354	10	0.037037037037037035	0.037037037037037035
355	1	1.0	4.333333333333333
355	2	0.5185185185185185	0.8518518518518519
355	3	0.3333333333333333	0.4444444444444444
355	4	0.2222222222222222	0.2962962962962963
355	5	0.2222222222222222	0.25925925925925924
355	6	0.2222222222222222	0.25925925925925924
355	7	0.18518518518518517	0.2222222222222222
355	8	0.07407407407407407	0.07407407407407407
355	9	0.07407407407407407	0.07407407407407407
355	10	0.037037037037037035	0.037037037037037035
356	1	1.0	5.62962962962963
356	2	0.6296296296296297	0.8888888888888888
356	3	0.37037037037037035	0.5555555555555556
356	4	0.2222222222222222	0.2962962962962963
356	5	0.07407407407407407	0.07407407407407407
356	6	0.07407407407407407	0.07407407407407407
356	7	0.037037037037037035	0.037037037037037035
356	8	0.037037037037037035	0.037037037037037035
356	9	0.037037037037037035	0.037037037037037035
356	10	0.037037037037037035	0.037037037037037035
357	1	1.0	4.148148148148148
357	2	0.48148148148148145	0.6296296296296297
357	3	0.18518518518518517	0.2222222222222222
357	4	0.1111111111111111	0.1111111111111111
357	5	0.037037037037037035	0.037037037037037035
