profile_id	paper_key	target_key	target_label	marker_count	local_comparison_profiles	reported_panel_exclusivity	global_same_label_profiles	global_marker_recovery
profile:b3652fa3ff306df56fac	biorxiv:bc260922-6c47-1014-a865-fe4e19bf3ea8	follicular2	Follicular2	3	20	0.6666666666666666	0	
profile:c2d1be1d25c9590a6ba4	biorxiv:bc260922-6c47-1014-a865-fe4e19bf3ea8	langerhans cell	Langerhans cell	3	20	1.0	3	0.3333333333333333
profile:4236e69300b6fe439699	biorxiv:bc260922-6c47-1014-a865-fe4e19bf3ea8	spinous2	Spinous2	4	20	1.0	0	
profile:642e036c704b63838cb8	biorxiv:bc60e3db-6f3b-1014-9d48-bca06f1504df	dedifferentiated acinar cell	dedifferentiated acinar cell	9	1	0.7777777777777778	0	
profile:7e7960c69b4ca10c86dd	biorxiv:bc60e3db-6f3b-1014-9d48-bca06f1504df	duct cell	duct cell	8	1	0.75	0	
profile:302db2c02c247dc381d9	biorxiv:bd0ff218-6c18-1014-ac36-a01faa0bb6b7	cd4 derived double positive t cell	CD4-derived double-positive T cell	3	2	0.6666666666666666	0	
profile:2478c5125d45153272e0	biorxiv:bd0ff218-6c18-1014-ac36-a01faa0bb6b7	cd8 derived double positive t cell	CD8-derived double-positive T cell	3	2	0.6666666666666666	0	
profile:9925587936b6fc2c600f	biorxiv:bd0ff218-6c18-1014-ac36-a01faa0bb6b7	double positive t cell	double-positive T cell	22	2	1.0	0	
profile:ccadb1ad85856eabdcaf	biorxiv:c245f005-7ab6-1014-adbd-b49bd8bfffbc	astrocyte	astrocyte	3	11	1.0	14	0.2619047619047619
profile:bbdfcbea185438527d38	biorxiv:c245f005-7ab6-1014-adbd-b49bd8bfffbc	cardiomyocyte	cardiomyocyte	8	11	1.0	9	0.15277777777777776
profile:60bc6bcc661da47d0125	biorxiv:c245f005-7ab6-1014-adbd-b49bd8bfffbc	cd8 positive t cell	CD8-positive T cell	3	11	1.0	7	0.3333333333333333
profile:7be32c79d2c1bed26f9f	biorxiv:c245f005-7ab6-1014-adbd-b49bd8bfffbc	monocyte	monocyte	3	11	1.0	35	0.24761904761904763
profile:48fa55093dcd7dca2579	biorxiv:c245f005-7ab6-1014-adbd-b49bd8bfffbc	neuron	neuron	4	11	1.0	7	0.17857142857142855
profile:f906c918dae6d0194ed4	biorxiv:c245f005-7ab6-1014-adbd-b49bd8bfffbc	oligodendrocyte	oligodendrocyte	4	11	1.0	16	0.328125
profile:b0d25ea410708a1ddd2c	biorxiv:c245f005-7ab6-1014-adbd-b49bd8bfffbc	t cell	T cell	3	11	1.0	36	0.3611111111111111
profile:1805159a75ea3be906d2	biorxiv:c3556304-707d-1014-b47e-8d7767eb41eb	cd8 positive t cell	CD8-positive T cell	3	4	1.0	7	0.3333333333333333
profile:3df4afe307cec2f9de40	biorxiv:c401ab09-6e64-1014-b937-b2bead7f53ae	cone photoreceptor	cone photoreceptor	3	7	1.0	2	0.6666666666666666
profile:5a4dccd5a15cbc12cb45	biorxiv:c401ab09-6e64-1014-b937-b2bead7f53ae	müller glia	Müller glia	4	7	1.0	4	0.1875
profile:4774ff14171560a867f1	biorxiv:c401ab09-6e64-1014-b937-b2bead7f53ae	retinal pigment epithelium cell	retinal pigment epithelium cell	3	7	1.0	4	0.5
profile:53d7a963462d3b38c6d8	biorxiv:c401ab09-6e64-1014-b937-b2bead7f53ae	rod photoreceptor	rod photoreceptor	4	7	1.0	2	0.125
profile:17802e9ab49b6c00fcd7	biorxiv:c55f45c7-7001-1014-966f-865cda24634e	col6a6 positive fibroblast	COL6A6-positive fibroblast	7	6	0.42857142857142855	0	
profile:9fbba7987a1ed7c5c709	biorxiv:c55f45c7-7001-1014-966f-865cda24634e	f2rl2 positive fibroblast	F2RL2-positive fibroblast	10	6	0.7	0	
profile:3bf19e01a7d16c5ac4d4	biorxiv:c55f45c7-7001-1014-966f-865cda24634e	fibroblast	fibroblast	3	6	0.6666666666666666	49	0.0
profile:9b7f0af104d6ccac50a4	biorxiv:c55f45c7-7001-1014-966f-865cda24634e	mab21l1 positive fibroblast	MAB21L1-positive fibroblast	5	6	0.8	0	
profile:27251fe20ad1382acc61	biorxiv:c6b2e62c-6bf8-1014-b389-a9824584e0b5	astrocyte	astrocyte	5	4	1.0	14	0.02857142857142857
profile:215b9b95cde307271e79	biorxiv:c6b2e62c-6bf8-1014-b389-a9824584e0b5	neuron	neuron	4	4	1.0	7	0.10714285714285714
profile:067a021567920d24f46f	biorxiv:c6b2e62c-6bf8-1014-b389-a9824584e0b5	oligodendrocyte	oligodendrocyte	4	4	1.0	16	0.15625
profile:14c3e7e23cd089646387	biorxiv:c704e998-6f4b-1014-8cb1-c3d28b577fb8	epithelial cell	epithelial cell	3	2	0.3333333333333333	13	0.05128205128205129
profile:5b38622ccedceff8e3f9	biorxiv:c78d9bda-6cc0-1014-aba5-dba9dd700073	corneal endothelial cell	corneal endothelial cell	5	15	0.4	0	
profile:c9554b92e8b1f9270093	biorxiv:c78d9bda-6cc0-1014-aba5-dba9dd700073	corneal endothelial cell cluster c6	corneal endothelial cell cluster C6	5	15	0.4	0	
profile:a0429126b8f998858458	biorxiv:c78d9bda-6cc0-1014-aba5-dba9dd700073	epithelial cell	epithelial cell	3	15	1.0	13	0.07692307692307693
profile:5d9b4dfc23de9d07796c	biorxiv:c78d9bda-6cc0-1014-aba5-dba9dd700073	fibrotic corneal endothelial cell	fibrotic corneal endothelial cell	3	15	0.0	0	
profile:688eb180707bba18d088	biorxiv:c78d9bda-6cc0-1014-aba5-dba9dd700073	fibrotic corneal endothelial cell cluster c5	fibrotic corneal endothelial cell cluster C5	7	15	0.14285714285714285	0	
profile:5ff954cc4cc08f940a37	biorxiv:c78d9bda-6cc0-1014-aba5-dba9dd700073	good quality corneal endothelial cell	good quality corneal endothelial cell	3	15	0.0	0	
profile:baa36e3ccf4710225eb8	biorxiv:c78d9bda-6cc0-1014-aba5-dba9dd700073	keratocyte	keratocyte	3	15	1.0	0	
profile:a24ce34a06c2dd703785	biorxiv:c78d9bda-6cc0-1014-aba5-dba9dd700073	low quality corneal endothelial cell	low quality corneal endothelial cell	4	15	0.0	0	
profile:2ec14d0e5fd15e59e39f	biorxiv:c78d9bda-6cc0-1014-aba5-dba9dd700073	lower quality corneal endothelial cell entering senescence and endothelial to mesenchymal transition	lower quality corneal endothelial cell entering senescence and endothelial-to-mesenchymal transition	3	15	0.0	0	
profile:f1fab1e135f21b9c5c52	biorxiv:c78d9bda-6cc0-1014-aba5-dba9dd700073	proliferating corneal endothelial cell	proliferating corneal endothelial cell	3	15	0.0	0	
profile:4e8ae3814c1d997dd2ae	biorxiv:c78d9bda-6cc0-1014-aba5-dba9dd700073	proliferative corneal endothelial cell	proliferative corneal endothelial cell	3	15	0.0	0	
profile:7fc3bf151af381bd0c6e	biorxiv:c78d9bda-6cc0-1014-aba5-dba9dd700073	senescent corneal endothelial cell	senescent corneal endothelial cell	3	15	0.0	0	
profile:9042bcc3e1b74054e3d0	biorxiv:c78d9bda-6cc0-1014-aba5-dba9dd700073	senescent corneal endothelial cell cluster c2	senescent corneal endothelial cell cluster C2	3	15	0.0	0	
profile:57a3afd56a1db85429ef	biorxiv:c78d9bda-6cc0-1014-aba5-dba9dd700073	senescent corneal endothelial cell cluster c4	senescent corneal endothelial cell cluster C4	9	15	0.4444444444444444	0	
profile:a70def009c6632d4c130	biorxiv:c78d9bda-6cc0-1014-aba5-dba9dd700073	therapy grade corneal endothelial cell	therapy-grade corneal endothelial cell	8	15	0.125	0	
profile:8c011a87573fc260f785	biorxiv:c8264099-6fc3-1014-9d27-9ae05a0c1d33	monocytic myeloid derived suppressor cell	monocytic myeloid-derived suppressor cell	3	2	1.0	0	
profile:24f90c90c9d7a9d4bdfb	biorxiv:c8264099-6fc3-1014-9d27-9ae05a0c1d33	t cell	T cell	3	2	1.0	36	0.10185185185185186
profile:2dbbadea2f8ebf071b17	biorxiv:c94927bb-7bec-1014-9cd8-fedd121e156b	beta cell	beta cell	6	2	0.5	15	0.0
profile:2fb62ea84717b2bb64d4	biorxiv:c94927bb-7bec-1014-9cd8-fedd121e156b	fibro adipogenic progenitor	fibro-adipogenic progenitor	3	2	1.0	0	
profile:88a4e0be7d341f8592b4	biorxiv:c94927bb-7bec-1014-9cd8-fedd121e156b	microglia	microglia	7	2	0.5714285714285714	16	0.0
profile:f2b7a991160185e6cb59	biorxiv:ca1bf343-7250-1014-ba36-aacb127d711a	natural killer cell	natural killer cell	5	4	0.6	33	0.10909090909090909
profile:b4ea860c6649b74069a4	biorxiv:ca1bf343-7250-1014-ba36-aacb127d711a	regulatory natural killer cell	regulatory natural killer cell	4	4	0.25	0	
profile:b995a48b23865ecab344	biorxiv:caef9c14-6e13-1014-bca1-ba3172fec7b3	antigen presentation cell	Antigen Presentation cell	3	5	1.0	0	
profile:4ae3a193f703df377ba8	biorxiv:caef9c14-6e13-1014-bca1-ba3172fec7b3	interferon alpha beta response cell	Interferon Alpha/Beta Response cell	3	5	1.0	0	
profile:2c2424b535ffa68bdc5d	biorxiv:caef9c14-6e13-1014-bca1-ba3172fec7b3	mesenchymal like cell	Mesenchymal-like cell	7	5	1.0	1	0.0
profile:9170ea24e32479cafc18	biorxiv:cc41b42e-6c00-1014-9887-9bb7d49b64ad	syncytiotrophoblast	syncytiotrophoblast	8	4	1.0	2	0.1875
profile:884dd32a837f7d4fef7a	biorxiv:cc41b42e-6c00-1014-9887-9bb7d49b64ad	trophectoderm cell	trophectoderm cell	8	4	1.0	0	
profile:6fef9883055e1bb411fd	biorxiv:cf0d429c-6c7f-1014-a5a8-f09b6915373d	alveolar type i pneumocyte	alveolar type I pneumocyte	3	19	1.0	0	
profile:3ee6bfba4af6ae36af51	biorxiv:cf0d429c-6c7f-1014-a5a8-f09b6915373d	alveolar type ii pneumocyte	alveolar type II pneumocyte	3	19	1.0	0	
profile:7d3431413e6e45b4ecf8	biorxiv:cf0d429c-6c7f-1014-a5a8-f09b6915373d	b cell	B cell	3	19	1.0	30	0.24444444444444444
profile:314c8a1734c11ab53c0e	biorxiv:cf0d429c-6c7f-1014-a5a8-f09b6915373d	basal cell	basal cell	3	19	0.6666666666666666	11	0.5454545454545454
profile:3f354d835127768edc55	biorxiv:cf0d429c-6c7f-1014-a5a8-f09b6915373d	cycling cell	cycling cell	3	19	1.0	2	0.6666666666666666
profile:5fc49aa50e092b2c863c	biorxiv:cf0d429c-6c7f-1014-a5a8-f09b6915373d	deuterosomal cell	deuterosomal cell	3	19	1.0	1	1.0
profile:f037276b6990b891b3eb	biorxiv:cf0d429c-6c7f-1014-a5a8-f09b6915373d	ionocyte	ionocyte	4	19	1.0	2	0.5
profile:60a5fd2950bedce49851	biorxiv:cf0d429c-6c7f-1014-a5a8-f09b6915373d	multiciliated cell	multiciliated cell	3	19	1.0	2	0.16666666666666666
profile:b7b76346c3e2fb66b6d1	biorxiv:cf0d429c-6c7f-1014-a5a8-f09b6915373d	pericyte	pericyte	5	19	1.0	29	0.18620689655172412
profile:fc47c793bb1f85e4d310	biorxiv:cf0d429c-6c7f-1014-a5a8-f09b6915373d	pulmonary neuroendocrine cell	pulmonary neuroendocrine cell	6	19	1.0	1	0.16666666666666666
profile:cae1dd3489434e7f7f3b	biorxiv:cf0d429c-6c7f-1014-a5a8-f09b6915373d	serous cell	serous cell	3	19	1.0	0	
profile:c21a75ca7d84f93bf07e	biorxiv:cf0d429c-6c7f-1014-a5a8-f09b6915373d	suprabasal cell	suprabasal cell	3	19	0.6666666666666666	2	0.16666666666666666
profile:00b8c4082259c141fb10	biorxiv:cf0d429c-6c7f-1014-a5a8-f09b6915373d	undefined rare cell	undefined rare cell	3	19	1.0	0	
profile:0705a414eb6f0ac44d10	biorxiv:cfb3ce40-7a31-1014-ae9e-8efc9660d536	cardiomyocyte	cardiomyocyte	4	5	0.0	9	0.0
profile:bc83d5a3abb1d478e4d2	biorxiv:cfb3ce40-7a31-1014-ae9e-8efc9660d536	trabecular myocardium cardiomyocyte	trabecular myocardium cardiomyocyte	5	5	0.2	0	
profile:71222bcbd21bf78ae897	biorxiv:cfb3ce40-7a31-1014-ae9e-8efc9660d536	ventricular conduction system cell	ventricular conduction system cell	6	5	0.0	0	
profile:58afae84bc080b3beba3	biorxiv:d00e7bca-700f-1014-91f0-ae4c53ddfbf4	neuroendocrine prostate cancer	neuroendocrine prostate cancer	7	3	0.8571428571428571	0	
profile:ded95ff40324b7fd14f5	biorxiv:d00e7bca-700f-1014-91f0-ae4c53ddfbf4	prostate adenocarcinoma	prostate adenocarcinoma	5	3	0.6	0	
profile:94a9697c8a747e60fde9	biorxiv:d138bac9-6d67-1014-914f-c022dd616f62	disease associated microglia	disease-associated microglia	7	1	0.0	1	0.2857142857142857
profile:78a940f96428891c894e	biorxiv:d138bac9-6d67-1014-914f-c022dd616f62	microglia derived tumor associated macrophage	microglia-derived tumor-associated macrophage	7	1	0.0	0	
profile:ba38c746942e91b84db7	biorxiv:d2042444-7138-1014-94ac-a1f590fd3173	bile duct cell	bile duct cell	3	22	0.3333333333333333	0	
profile:b6bfa75b736e2b169c54	biorxiv:d2042444-7138-1014-94ac-a1f590fd3173	cd3e macrophage	CD3E+ macrophage	7	22	0.5714285714285714	0	
profile:a25a494967d381e7d05c	biorxiv:d2042444-7138-1014-94ac-a1f590fd3173	cd8 proliferating t cell	CD8+ proliferating T cell	4	22	0.75	0	
profile:438fc5bc835c9f11be42	biorxiv:d2042444-7138-1014-94ac-a1f590fd3173	conventional dendritic cell type 1	conventional dendritic cell type 1	3	22	1.0	7	0.7619047619047619
profile:14357cd57352366450fe	biorxiv:d2042444-7138-1014-94ac-a1f590fd3173	conventional dendritic cell type 2	conventional dendritic cell type 2	3	22	1.0	5	0.19999999999999998
profile:a8c65871255bc2eb1f5f	biorxiv:d2042444-7138-1014-94ac-a1f590fd3173	endothelial cell	endothelial cell	3	22	1.0	51	0.21568627450980393
profile:d78d326b2261e5c469df	biorxiv:d2042444-7138-1014-94ac-a1f590fd3173	folr2 macrophage	FOLR2+ macrophage	4	22	0.75	0	
profile:f7522a1c65a21e121cac	biorxiv:d2042444-7138-1014-94ac-a1f590fd3173	hepatocyte	hepatocyte	3	22	1.0	3	0.1111111111111111
profile:e40bcc0e446c9ba44bc4	biorxiv:d2042444-7138-1014-94ac-a1f590fd3173	ifi30 macrophage	IFI30+ macrophage	3	22	1.0	0	
profile:2547b7ccd2bd136aff09	biorxiv:d2042444-7138-1014-94ac-a1f590fd3173	krts macrophage	KRTs+ macrophage	3	22	0.6666666666666666	0	
profile:653030855d20d60f3337	biorxiv:d2042444-7138-1014-94ac-a1f590fd3173	monocyte	monocyte	3	22	0.3333333333333333	35	0.29523809523809524
profile:a24b69dfe459b49188b1	biorxiv:d2042444-7138-1014-94ac-a1f590fd3173	plasma cell	plasma cell	3	22	1.0	22	0.21212121212121213
profile:fd37b8a6be032f35e7ba	biorxiv:d2042444-7138-1014-94ac-a1f590fd3173	regulatory t cell	regulatory T cell	5	22	0.8	21	0.43809523809523804
profile:64d9c3bb4ec0dba8259b	biorxiv:d249a77b-6c97-1014-8df4-e171a53e6bf0	cd1c high dendritic cell	CD1c-high dendritic cell	5	4	1.0	0	
profile:333b96943b4aa42fb197	biorxiv:d249a77b-6c97-1014-8df4-e171a53e6bf0	cd38 cd8 effector t cell	CD38++ CD8+ effector T cell	9	4	1.0	0	
profile:cc05dbea65e6dfea0d3b	biorxiv:d249a77b-6c97-1014-8df4-e171a53e6bf0	cd8 terminally differentiated effector memory t cell re expressing cd45ra	CD8+ terminally differentiated effector memory T cell re-expressing CD45RA	9	4	1.0	0	
profile:c319f09d1c311bea47b9	biorxiv:d249a77b-6c97-1014-8df4-e171a53e6bf0	classical monocyte	classical monocyte	4	4	1.0	9	0.0
profile:a2499af89025f26002a6	biorxiv:d30d2651-6c1b-1014-8313-dcecc093f4ce	gabaergic interneuron	GABAergic interneuron	3	3	1.0	0	
profile:149c37fca801fcf4ad12	biorxiv:d5d99202-6f97-1014-84ab-c6b2cf40b34b	choroid plexus cell	choroid plexus cell	4	12	0.75	0	
profile:9143030bdcfc286d410a	biorxiv:d830f4b7-6ce4-1014-9599-d1774896c1b2	profibrogenic macrophage	profibrogenic macrophage	5	4	1.0	0	
profile:984a1114dbfda63bf269	biorxiv:d8ee72e2-7047-1014-a159-a9ef37bce7a4	b cell or plasmablast	B cell or plasmablast	4	16	0.75	0	
profile:52cc4d063414dac96156	biorxiv:d8ee72e2-7047-1014-a159-a9ef37bce7a4	endothelial cell	endothelial cell	4	16	1.0	51	0.1568627450980392
profile:20a04c5343733ad266fb	biorxiv:d8ee72e2-7047-1014-a159-a9ef37bce7a4	epithelial cell	epithelial cell	3	16	1.0	13	0.0
profile:4f6ca92c0e820ba5952a	biorxiv:d8ee72e2-7047-1014-a159-a9ef37bce7a4	fibroblast col1a1	fibroblast (COL1A1)	3	16	0.0	0	
profile:b0f788072b3461a58761	biorxiv:d8ee72e2-7047-1014-a159-a9ef37bce7a4	fibroblast dpt	fibroblast (DPT)	3	16	0.6666666666666666	0	
profile:015ae390d4fd42b43285	biorxiv:d8ee72e2-7047-1014-a159-a9ef37bce7a4	fibroblast fn1	fibroblast (FN1)	5	16	0.4	0	
profile:f91a08ec17740992ddec	biorxiv:d8ee72e2-7047-1014-a159-a9ef37bce7a4	fibroblast star	fibroblast (STAR)	3	16	0.6666666666666666	0	
profile:f7227feba7506557bee6	biorxiv:d8ee72e2-7047-1014-a159-a9ef37bce7a4	macrophage	macrophage	4	16	1.0	42	0.11904761904761904
profile:2d901bb121abebc5b3f3	biorxiv:d8ee72e2-7047-1014-a159-a9ef37bce7a4	mesothelial cell	mesothelial cell	4	16	1.0	5	0.15
profile:4a0d34220998cb0cdfac	biorxiv:d8ee72e2-7047-1014-a159-a9ef37bce7a4	plasmacytoid dendritic cell	plasmacytoid dendritic cell	3	16	1.0	14	0.11904761904761905
profile:23d685fb099f0411ba3a	biorxiv:d95d7dc6-6c35-1014-b1f0-b4af8a20948e	intestinal stem cell	intestinal stem cell	4	5	0.25	7	0.5357142857142857
profile:991ace97f8c2b3c992c4	biorxiv:d95d7dc6-6c35-1014-b1f0-b4af8a20948e	lgr5 positive adenoma cell	LGR5-positive adenoma cell	5	5	0.6	0	
profile:eb1fcef0747fc20c0d4b	biorxiv:d95eb71e-714d-1014-9dc7-c3da2c2efb45	adrenergic neuroblastoma cell	adrenergic neuroblastoma cell	3	6	0.6666666666666666	0	
profile:435f83506f9d935cf4a0	biorxiv:d95eb71e-714d-1014-9dc7-c3da2c2efb45	bone marrow disseminated tumor cell	bone marrow-disseminated tumor cell	3	6	1.0	0	
profile:d29f5c9a82b0e6c81f69	biorxiv:d95eb71e-714d-1014-9dc7-c3da2c2efb45	gd2 low disseminated tumor cell	GD2-low disseminated tumor cell	4	6	0.75	0	
profile:2ce10119b423ad3c8507	biorxiv:d95eb71e-714d-1014-9dc7-c3da2c2efb45	neuroblastoma tumor cell	neuroblastoma tumor cell	3	6	0.6666666666666666	0	
profile:5a7d3013fcc956da7a8f	biorxiv:db8af155-6c8b-1014-b5f3-cedb7b3b1723	mast cell	mast cell	3	1	1.0	19	0.47368421052631576
profile:b24b8d193322af0eb8ba	biorxiv:dbf486c9-6c54-1014-9bc5-bf4d8f303013	b lymphocyte	B lymphocyte	3	9	0.0	1	0.0
profile:1d3f56f6f818d3aed8bc	biorxiv:dbf486c9-6c54-1014-9bc5-bf4d8f303013	dendritic cell	dendritic cell	3	9	0.0	11	0.0
profile:9f47e8d43112fe35f1fa	biorxiv:dbf486c9-6c54-1014-9bc5-bf4d8f303013	granulocyte	granulocyte	4	9	0.0	3	0.0
profile:9fd556b9ba959627a9ae	biorxiv:dbf486c9-6c54-1014-9bc5-bf4d8f303013	monocyte	monocyte	4	9	0.0	35	0.0
profile:c3a5cc3c6db1ec430081	biorxiv:dbf486c9-6c54-1014-9bc5-bf4d8f303013	natural killer cell	natural killer cell	3	9	0.0	33	0.0
profile:d79b34d35ad28fe76d54	biorxiv:dbf486c9-6c54-1014-9bc5-bf4d8f303013	t lymphocyte	T lymphocyte	3	9	0.0	1	0.0
profile:ade90dcc6bac3579850c	biorxiv:dd32f357-70c5-1014-bad0-ccf1b5b647f4	hematopoietic stem cell	hematopoietic stem cell	3	11	0.3333333333333333	5	0.06666666666666667
profile:021cd06a8d88ad74a7ba	biorxiv:dd32f357-70c5-1014-bad0-ccf1b5b647f4	megakaryocytic progenitor	megakaryocytic progenitor	3	11	0.6666666666666666	0	
profile:56492b7b89ee522ade1e	biorxiv:dd32f357-70c5-1014-bad0-ccf1b5b647f4	multipotent progenitor	multipotent progenitor	3	11	0.0	0	
profile:d01672dc6c0a681eaa08	biorxiv:dd32f357-70c5-1014-bad0-ccf1b5b647f4	myeloid progenitor	myeloid progenitor	3	11	1.0	1	0.0
profile:79bb4bed1c8024b3888d	biorxiv:dd32f357-70c5-1014-bad0-ccf1b5b647f4	t progenitor	T progenitor	4	11	0.5	0	
profile:96d0db5c57e738b851cb	biorxiv:dd32f357-70c5-1014-bad0-ccf1b5b647f4	thymus seeding progenitor	thymus-seeding progenitor	3	11	1.0	0	
profile:e2f3156e0aadd8c6b690	biorxiv:de5904ff-71b0-1014-b1f7-fe7935302eab	exhausted t cell	exhausted T cell	3	6	0.0	4	0.3333333333333333
profile:034576ee91c0a05cad7f	biorxiv:de5904ff-71b0-1014-b1f7-fe7935302eab	partially exhausted t cell	partially exhausted T cell	3	6	0.6666666666666666	0	
profile:21c65121873762d37f48	biorxiv:de6d33dd-734f-1014-a302-e21bedf0ba65	cd28 hinge domain specific cd4 chimeric antigen receptor t cell	CD28-hinge domain-specific CD4+ chimeric antigen receptor T cell	4	5	1.0	0	
profile:af114731ed7959d93a44	biorxiv:de6d33dd-734f-1014-a302-e21bedf0ba65	cd4 monocyte	CD4+ monocyte	4	5	1.0	0	
profile:8a5a824b72f9ba1326c7	biorxiv:de6d33dd-734f-1014-a302-e21bedf0ba65	exhaustion like cd8 chimeric antigen receptor t cell	exhaustion-like CD8+ chimeric antigen receptor T cell	5	5	1.0	0	
profile:cadbdad8da86dccc9331	biorxiv:e23331bf-7510-1014-82e6-fe697c7128c1	induced pluripotent stem cell	induced pluripotent stem cell	3	0		3	0.6666666666666666
profile:c1c0c93d10bbd7dc1370	biorxiv:e2efdcad-73c4-1014-9c6c-8a89f519fd2d	cytotoxic cd8 t cell	cytotoxic CD8 T cell	5	23	0.8	1	0.4
profile:96ef023c8ef45460818f	biorxiv:e2efdcad-73c4-1014-9c6c-8a89f519fd2d	effector memory cd4 t cell	effector/memory CD4 T cell	4	23	1.0	0	
profile:26cbe1dafd8321c18d89	biorxiv:e2efdcad-73c4-1014-9c6c-8a89f519fd2d	effector memory cd4 t cell cluster cd4 7	effector/memory CD4 T cell cluster CD4.7	7	23	0.5714285714285714	0	
profile:23bd64b9c4535ef564ea	biorxiv:e2efdcad-73c4-1014-9c6c-8a89f519fd2d	exhausted cd4 t cell	exhausted CD4 T cell	6	23	0.0	0	
profile:0d43f39c6892569ffc81	biorxiv:e2efdcad-73c4-1014-9c6c-8a89f519fd2d	exhausted cd8 t cell	exhausted CD8 T cell	11	23	0.09090909090909091	3	0.303030303030303
profile:28d813c22087273ef9cb	biorxiv:e2efdcad-73c4-1014-9c6c-8a89f519fd2d	mature regulatory dendritic cell	mature-regulatory dendritic cell	9	23	0.8888888888888888	0	
profile:b916192097431eba6d23	biorxiv:e2efdcad-73c4-1014-9c6c-8a89f519fd2d	naive regulatory t cell subcluster treg 1	naive regulatory T cell subcluster Treg.1	4	23	0.0	0	
profile:18fae4b5debf13d35cac	biorxiv:e2efdcad-73c4-1014-9c6c-8a89f519fd2d	naive transition cd8 t cell	naive/transition CD8 T cell	5	23	0.0	0	
profile:27f770a14860f42197e3	biorxiv:e2efdcad-73c4-1014-9c6c-8a89f519fd2d	natural killer cell cluster nk 2	natural killer cell cluster NK.2	4	23	0.5	0	
profile:2c8583005168b614fa3e	biorxiv:e2efdcad-73c4-1014-9c6c-8a89f519fd2d	pericyte smooth muscle cell	pericyte/smooth muscle cell	3	23	1.0	1	0.3333333333333333
profile:af2d919ef592f9ee0b96	biorxiv:e2efdcad-73c4-1014-9c6c-8a89f519fd2d	pre exhausted cd8 t cell	pre-exhausted CD8 T cell	8	23	0.375	1	0.125
profile:426c992f39211a147b0a	biorxiv:e2efdcad-73c4-1014-9c6c-8a89f519fd2d	proinflammatory monocyte derived macrophage	proinflammatory monocyte-derived macrophage	3	23	1.0	0	
profile:9b9bcce280787d0d282a	biorxiv:e2efdcad-73c4-1014-9c6c-8a89f519fd2d	regulatory t cell	regulatory T cell	4	23	0.5	21	0.5595238095238095
profile:c0ca3d9f8ec3cf3d7b90	biorxiv:e2efdcad-73c4-1014-9c6c-8a89f519fd2d	suppressive regulatory t cell subcluster treg 2	suppressive regulatory T cell subcluster Treg.2	12	23	0.5	0	
profile:bbb6b71aa68f6598b0e2	biorxiv:e2efdcad-73c4-1014-9c6c-8a89f519fd2d	tissue resident natural killer cell	tissue-resident natural killer cell	4	23	0.0	1	0.5
profile:41b5e02c9a5cf4516795	biorxiv:e2efdcad-73c4-1014-9c6c-8a89f519fd2d	transitioning cd4 t cell	transitioning CD4 T cell	7	23	0.0	0	
profile:689a2fd60b4f64f889cc	biorxiv:e2efdcad-73c4-1014-9c6c-8a89f519fd2d	tumor transition epithelial cell	tumor transition epithelial cell	4	23	1.0	0	
profile:c32384d23c2ef250556c	biorxiv:e2efdcad-73c4-1014-9c6c-8a89f519fd2d	type 2 conventional dendritic cell subcluster cdc2 4	type 2 conventional dendritic cell subcluster cDC2.4	4	23	1.0	0	
profile:fb02bac6293ee24cec52	biorxiv:e3312584-7421-1014-b0a7-823d4471ccf1	cxcl8 positive cancer associated fibroblast	CXCL8-positive cancer-associated fibroblast	3	22	1.0	0	
profile:ae8fb10876a614aa56d6	biorxiv:e3312584-7421-1014-b0a7-823d4471ccf1	cxcl9 positive macrophage	CXCL9-positive macrophage	4	22	0.25	0	
profile:f0b845890a67dadc9d1d	biorxiv:e3312584-7421-1014-b0a7-823d4471ccf1	dysfunctional cd8 t cell	dysfunctional CD8 T cell	4	22	1.0	1	0.5
profile:b1ced58c5fe7b873a3c0	biorxiv:e3312584-7421-1014-b0a7-823d4471ccf1	il1b positive myeloid cell	IL1B-positive myeloid cell	3	22	0.6666666666666666	0	
profile:207af1a66622f1163135	biorxiv:e3312584-7421-1014-b0a7-823d4471ccf1	naïve cd4 t cell	naïve CD4 T cell	5	22	1.0	0	
profile:baed7eba4d56a692ff93	biorxiv:e3312584-7421-1014-b0a7-823d4471ccf1	neutrophil	neutrophil	6	22	1.0	10	0.05000000000000001
