paper_key	paper_id	collection	organism	source_sha256	manuscript	title	title_key	article_key
biorxiv:9209e787-6c60-1014-81d5-c8623dece0d3	9209e787-6c60-1014-81d5-c8623dece0d3	biorxiv	homo_sapiens	sha256:9348fad29c0817510df8caf66501df77cdf24abe50e9e40d271a7efecd486d93	data/biorxiv/meca/9209e787-6c60-1014-81d5-c8623dece0d3/manuscript.md	Iterative community-driven development of a SARS-CoV-2 tissue simulator	iterative community driven development of a sars cov 2 tissue simulator	title:iterative community driven development of a sars cov 2 tissue simulator
biorxiv:9263ba65-6c09-1014-b701-af82efb9455d	9263ba65-6c09-1014-b701-af82efb9455d	biorxiv	homo_sapiens	sha256:5a36fae944f3769319a59af6202702023742951943f1397fbc8f1cead659d4bf	data/biorxiv/meca/9263ba65-6c09-1014-b701-af82efb9455d/manuscript.md	Single-cell RNA-seq of human induced pluripotent stem cells reveals cellular heterogeneity and cell state transitions between subpopulations	single cell rna seq of human induced pluripotent stem cells reveals cellular heterogeneity and cell state transitions between subpopulations	title:single cell rna seq of human induced pluripotent stem cells reveals cellular heterogeneity and cell state transitions between subpopulations
biorxiv:9338c4d5-712d-1014-b47b-dc1970abe2d9	9338c4d5-712d-1014-b47b-dc1970abe2d9	biorxiv	homo_sapiens	sha256:b3ef3bbef270117b77b32559b5f8d0a36c8b2e5a08cc064939c6a110c024dfeb	data/biorxiv/meca/9338c4d5-712d-1014-b47b-dc1970abe2d9/manuscript.md	Suppression of ERK signalling promotes pluripotent epiblast in the human blastocyst	suppression of erk signalling promotes pluripotent epiblast in the human blastocyst	title:suppression of erk signalling promotes pluripotent epiblast in the human blastocyst
biorxiv:936f1a11-6c21-1014-8f5e-c76664c0d7e3	936f1a11-6c21-1014-8f5e-c76664c0d7e3	biorxiv	homo_sapiens	sha256:996b300ac1e256e828955914ed68763a431c4d58185d1af4b67c82a65ab7a0d8	data/biorxiv/meca/936f1a11-6c21-1014-8f5e-c76664c0d7e3/manuscript.md	Deciphering sources of PET signals in the tumor microenvironment of glioblastoma at cellular resolution	deciphering sources of pet signals in the tumor microenvironment of glioblastoma at cellular resolution	title:deciphering sources of pet signals in the tumor microenvironment of glioblastoma at cellular resolution
biorxiv:93f05b2d-72a8-1014-8450-ae3deb621084	93f05b2d-72a8-1014-8450-ae3deb621084	biorxiv	homo_sapiens	sha256:b0d14e47892d901ea9ea9969c08d6e6e45a382c76ce3e865dc7ee1d9fe2dd43f	data/biorxiv/meca/93f05b2d-72a8-1014-8450-ae3deb621084/manuscript.md	Cellular cartography reveals mouse prostate organization and determinants of castration resistance	cellular cartography reveals mouse prostate organization and determinants of castration resistance	title:cellular cartography reveals mouse prostate organization and determinants of castration resistance
biorxiv:9414a05c-6f47-1014-8262-f599489fd29d	9414a05c-6f47-1014-8262-f599489fd29d	biorxiv	homo_sapiens	sha256:71575902fd0a18511dc1feb998b0c7280939d791c7271c94ead69ff29e3ccb35	data/biorxiv/meca/9414a05c-6f47-1014-8262-f599489fd29d/manuscript.md	Measles virus exits human airway epithelia via infectious center sloughing	measles virus exits human airway epithelia via infectious center sloughing	title:measles virus exits human airway epithelia via infectious center sloughing
biorxiv:96c0ca44-7598-1014-bd6e-c97aae1f298a	96c0ca44-7598-1014-bd6e-c97aae1f298a	biorxiv	homo_sapiens	sha256:d4e05588a0aabd91cd96be6216874c6add0d5b34c1a9e92534f49816c3c938bb	data/biorxiv/meca/96c0ca44-7598-1014-bd6e-c97aae1f298a/manuscript.md	Unveiling the influence of tumor and immune signatures on immune checkpoint therapy in advanced lung cancer	unveiling the influence of tumor and immune signatures on immune checkpoint therapy in advanced lung cancer	title:unveiling the influence of tumor and immune signatures on immune checkpoint therapy in advanced lung cancer
biorxiv:971fc928-7029-1014-9faa-c9d63a921f72	971fc928-7029-1014-9faa-c9d63a921f72	biorxiv	homo_sapiens	sha256:85d1bb080dc87052ead9125fdeab5e9d26cb3b4e289be447af66b73b22e03db2	data/biorxiv/meca/971fc928-7029-1014-9faa-c9d63a921f72/manuscript.md	A spinal cord injury time and severity consensus transcriptomic reference suite in rat reveals translationally-relevant biomarker genes	a spinal cord injury time and severity consensus transcriptomic reference suite in rat reveals translationally relevant biomarker genes	title:a spinal cord injury time and severity consensus transcriptomic reference suite in rat reveals translationally relevant biomarker genes
biorxiv:9863af48-7983-1014-9b2b-f3f24fe6fec3	9863af48-7983-1014-9b2b-f3f24fe6fec3	biorxiv	homo_sapiens	sha256:cb44ee88263ca8491b9fafabf81facef57afc28e442c5a338db1e176b86902fd	data/biorxiv/meca/9863af48-7983-1014-9b2b-f3f24fe6fec3/manuscript.md	Improved detection of pre-symptomatic, non-central nervous system TDP-43 pathology in amyotrophic lateral sclerosis using RNA aptamer	improved detection of pre symptomatic non central nervous system tdp 43 pathology in amyotrophic lateral sclerosis using rna aptamer	title:improved detection of pre symptomatic non central nervous system tdp 43 pathology in amyotrophic lateral sclerosis using rna aptamer
biorxiv:987080be-6c4e-1014-9a81-e7554d23c883	987080be-6c4e-1014-9a81-e7554d23c883	biorxiv	homo_sapiens	sha256:8677d71117847b65eb9d90bac6c741bc234def4cbb67d7b4c9b07ef7a9dcde89	data/biorxiv/meca/987080be-6c4e-1014-9a81-e7554d23c883/manuscript.md	SERPINB3 induces the basal-like/squamous subtype and enhances disease progression in pancreatic cancer	serpinb3 induces the basal like squamous subtype and enhances disease progression in pancreatic cancer	title:serpinb3 induces the basal like squamous subtype and enhances disease progression in pancreatic cancer
biorxiv:98d19bc0-7b12-1014-9641-857e081ce400	98d19bc0-7b12-1014-9641-857e081ce400	biorxiv	homo_sapiens	sha256:78b9e04391c5f7b9c6558947558c433b9a61da0f7ea4ead78b54f0dc968a43ff	data/biorxiv/meca/98d19bc0-7b12-1014-9641-857e081ce400/manuscript.md	Mechanical stretch regulates inflammatory signaling in human smooth muscle cells	mechanical stretch regulates inflammatory signaling in human smooth muscle cells	title:mechanical stretch regulates inflammatory signaling in human smooth muscle cells
biorxiv:99010971-6d4e-1014-a10e-acd0232efb79	99010971-6d4e-1014-a10e-acd0232efb79	biorxiv	homo_sapiens	sha256:888140a914631af92dc67d6a937982dfe7b58f0713c047ff90ed50d63e36c184	data/biorxiv/meca/99010971-6d4e-1014-a10e-acd0232efb79/manuscript.md	Simultaneous Label-free Imaging of Nucleolar Dynamics and Subcellular Metabolic Shifts Across Tissue Contexts	simultaneous label free imaging of nucleolar dynamics and subcellular metabolic shifts across tissue contexts	title:simultaneous label free imaging of nucleolar dynamics and subcellular metabolic shifts across tissue contexts
biorxiv:990880d3-7396-1014-beec-e368798daf0f	990880d3-7396-1014-beec-e368798daf0f	biorxiv	homo_sapiens	sha256:429195bbab169220de0d56890bc5c20572d7d00351dd961fb7564ad2c2332900	data/biorxiv/meca/990880d3-7396-1014-beec-e368798daf0f/manuscript.md	An integrated enzymatic and computational pipeline for quantifying off-target base-editing	an integrated enzymatic and computational pipeline for quantifying off target base editing	title:an integrated enzymatic and computational pipeline for quantifying off target base editing
biorxiv:9912495b-7074-1014-acf9-d95bb2127278	9912495b-7074-1014-acf9-d95bb2127278	biorxiv	homo_sapiens	sha256:9335c8555a0e522bf919cedfa5ae9c8a3af92cf7a18ead9ff5367b71550950b5	data/biorxiv/meca/9912495b-7074-1014-acf9-d95bb2127278/manuscript.md	APNet, an explainable sparse deep learning model to discover differentially active drivers of severe COVID-19	apnet an explainable sparse deep learning model to discover differentially active drivers of severe covid 19	title:apnet an explainable sparse deep learning model to discover differentially active drivers of severe covid 19
biorxiv:99598599-7004-1014-bc25-a4e86850067f	99598599-7004-1014-bc25-a4e86850067f	biorxiv	homo_sapiens	sha256:399b5572117e274552a65ce0ac8485495b4089fb3944f2f52d9884fa4f7ae4ad	data/biorxiv/meca/99598599-7004-1014-bc25-a4e86850067f/manuscript.md	AsaruSim: a single-cell and spatial RNA-Seq Nanopore long-reads simulation workflow	asarusim a single cell and spatial rna seq nanopore long reads simulation workflow	title:asarusim a single cell and spatial rna seq nanopore long reads simulation workflow
biorxiv:99acf388-6f0d-1014-9a34-bd901740b5f9	99acf388-6f0d-1014-9a34-bd901740b5f9	biorxiv	homo_sapiens	sha256:dbb71c8f5a38bf75beaece54ec224060cb6b40c39007a20cf036b0956d2c08e9	data/biorxiv/meca/99acf388-6f0d-1014-9a34-bd901740b5f9/manuscript.md	Adaptive Digital Tissue Deconvolution	adaptive digital tissue deconvolution	title:adaptive digital tissue deconvolution
biorxiv:99e5c433-6bf4-1014-a840-83babdf09f03	99e5c433-6bf4-1014-a840-83babdf09f03	biorxiv	homo_sapiens	sha256:a28301b2eceaf7b2e83ed58839cd1aa63ab664fc55bb4d3e6a7627550354ce3b	data/biorxiv/meca/99e5c433-6bf4-1014-a840-83babdf09f03/manuscript.md	Virus-inclusive single cell RNA sequencing reveals molecular signature predictive of progression to severe dengue infection	virus inclusive single cell rna sequencing reveals molecular signature predictive of progression to severe dengue infection	title:virus inclusive single cell rna sequencing reveals molecular signature predictive of progression to severe dengue infection
biorxiv:9a5466f2-6c88-1014-bd5d-ff8513618027	9a5466f2-6c88-1014-bd5d-ff8513618027	biorxiv	homo_sapiens	sha256:13418405f8277614201d80e646938d2d107bb9d2ad00e34943bf5e8b14df8dbc	data/biorxiv/meca/9a5466f2-6c88-1014-bd5d-ff8513618027/manuscript.md	Single-cell profiling reveals periventricular CD56bright NK cell accumulation in multiple sclerosis	single cell profiling reveals periventricular cd56bright nk cell accumulation in multiple sclerosis	title:single cell profiling reveals periventricular cd56bright nk cell accumulation in multiple sclerosis
biorxiv:9aa22010-6e01-1014-bc26-9535140d955f	9aa22010-6e01-1014-bc26-9535140d955f	biorxiv	homo_sapiens	sha256:5d3f60b6cfd174f894c6b24029946f3937be2541151f2e2dfdc2751a14748232	data/biorxiv/meca/9aa22010-6e01-1014-bc26-9535140d955f/manuscript.md	Characterization of the human fetal rete region by single cell transcriptional analysis of gonads and mesonephros/epididymis	characterization of the human fetal rete region by single cell transcriptional analysis of gonads and mesonephros epididymis	title:characterization of the human fetal rete region by single cell transcriptional analysis of gonads and mesonephros epididymis
biorxiv:9af8778d-6bfa-1014-8408-d450357f4ef5	9af8778d-6bfa-1014-8408-d450357f4ef5	biorxiv	homo_sapiens	sha256:069d5951df0eb7a1826fee8e4d61ada96aaebe29ccf011f88073b66904e26519	data/biorxiv/meca/9af8778d-6bfa-1014-8408-d450357f4ef5/manuscript.md	Towards a Clinically-based Common Coordinate Framework for the Human Gut Cell Atlas - The Gut Models	towards a clinically based common coordinate framework for the human gut cell atlas the gut models	title:towards a clinically based common coordinate framework for the human gut cell atlas the gut models
biorxiv:9b741001-784a-1014-b0c0-93f88f9233f4	9b741001-784a-1014-b0c0-93f88f9233f4	biorxiv	homo_sapiens	sha256:c473618860cfadc735994e763c83865bbb08d95d4c7749d999231d89d80d9061	data/biorxiv/meca/9b741001-784a-1014-b0c0-93f88f9233f4/manuscript.md	Deep multiplexed 50-marker imaging of circulating tumor cells expands actionable biomarker profiling for precision oncology	deep multiplexed 50 marker imaging of circulating tumor cells expands actionable biomarker profiling for precision oncology	title:deep multiplexed 50 marker imaging of circulating tumor cells expands actionable biomarker profiling for precision oncology
biorxiv:9b8d0e0e-6c0e-1014-b4f4-a6995312f659	9b8d0e0e-6c0e-1014-b4f4-a6995312f659	biorxiv	homo_sapiens	sha256:afcc93b134b39ca4427f0bafb3e5e9d09c7ef77b2c11ec06daff7c9ec9f311cc	data/biorxiv/meca/9b8d0e0e-6c0e-1014-b4f4-a6995312f659/manuscript.md	Cardiac Specific Overexpression of Adenylyl Cyclase 8 Reprograms the Mouse Sinoatrial Node Transcriptome	cardiac specific overexpression of adenylyl cyclase 8 reprograms the mouse sinoatrial node transcriptome	title:cardiac specific overexpression of adenylyl cyclase 8 reprograms the mouse sinoatrial node transcriptome
biorxiv:9bdb3107-6c43-1014-b168-b2ab3b1b366a	9bdb3107-6c43-1014-b168-b2ab3b1b366a	biorxiv	homo_sapiens	sha256:ca142d4447ecb56e0d66e8d1a7e007e32f15fa97afab570c695c9ffdaa3847e9	data/biorxiv/meca/9bdb3107-6c43-1014-b168-b2ab3b1b366a/manuscript.md	A new hypothesis for type 1 diabetes risk: The at-risk allele at rs3842753 associates with increased beta cell INS mRNA in a meta-analysis of single cell RNA sequencing data	a new hypothesis for type 1 diabetes risk the at risk allele at rs3842753 associates with increased beta cell ins mrna in a meta analysis of single cell rna sequencing data	title:a new hypothesis for type 1 diabetes risk the at risk allele at rs3842753 associates with increased beta cell ins mrna in a meta analysis of single cell rna sequencing data
biorxiv:9c7e6a20-6c26-1014-9b60-a360f880e9b5	9c7e6a20-6c26-1014-9b60-a360f880e9b5	biorxiv	homo_sapiens	sha256:2956590c2c1a6e7a3e4e333d199c82a223c449d5d09f262e5d05d730259118ea	data/biorxiv/meca/9c7e6a20-6c26-1014-9b60-a360f880e9b5/manuscript.md	Joint Gene Network Construction by Single-Cell RNA Sequencing Data	joint gene network construction by single cell rna sequencing data	title:joint gene network construction by single cell rna sequencing data
biorxiv:9c7f8281-6c21-1014-a6df-b6c543b29cb8	9c7f8281-6c21-1014-a6df-b6c543b29cb8	biorxiv	homo_sapiens	sha256:0b1d32ff4a1b18c3f27ffbf0944128e7ef0acf11b11d38b881c43eb71302ee70	data/biorxiv/meca/9c7f8281-6c21-1014-a6df-b6c543b29cb8/manuscript.md	Single-cell analysis reveals dynamics of human B cell differentiation and identifies novel B and antibody-secreting cell intermediates	single cell analysis reveals dynamics of human b cell differentiation and identifies novel b and antibody secreting cell intermediates	title:single cell analysis reveals dynamics of human b cell differentiation and identifies novel b and antibody secreting cell intermediates
biorxiv:9ca649fd-6cf8-1014-8427-cac0001a663e	9ca649fd-6cf8-1014-8427-cac0001a663e	biorxiv	homo_sapiens	sha256:90f7c4f675bdf8d4e6c45d41f88e3475ac1c05ff858436b9bb40819c9f7c0119	data/biorxiv/meca/9ca649fd-6cf8-1014-8427-cac0001a663e/manuscript.md	NicheNet-Based Dissection of CD14+ Monocyte Crosstalk with Memory CD4+ T Cells in Human PBMCs	nichenet based dissection of cd14 monocyte crosstalk with memory cd4 t cells in human pbmcs	title:nichenet based dissection of cd14 monocyte crosstalk with memory cd4 t cells in human pbmcs
biorxiv:9d8cfe21-6c58-1014-bbea-ddf1750b8ab3	9d8cfe21-6c58-1014-bbea-ddf1750b8ab3	biorxiv	homo_sapiens	sha256:1396e9a8ce520630b963f9ea8e3b301050eed5b46313131981893fb7d6c1d89d	data/biorxiv/meca/9d8cfe21-6c58-1014-bbea-ddf1750b8ab3/manuscript.md	Identification and Validation of N-Acetylputrescine in Combination With Non-Canonical Clinical Features As a Parkinson’s Disease Biomarker Panel	identification and validation of n acetylputrescine in combination with non canonical clinical features as a parkinson s disease biomarker panel	title:identification and validation of n acetylputrescine in combination with non canonical clinical features as a parkinson s disease biomarker panel
biorxiv:9d923a25-6c34-1014-a848-e326c14e92ee	9d923a25-6c34-1014-a848-e326c14e92ee	biorxiv	homo_sapiens	sha256:a363b0e2ffe8f02d65eadb4c211a8eedc6c5b9c3b363747b207237ee3eec58bf	data/biorxiv/meca/9d923a25-6c34-1014-a848-e326c14e92ee/manuscript.md	Heterogeneity of normal human breast stem and progenitor cells as revealed by transcriptional profiling	heterogeneity of normal human breast stem and progenitor cells as revealed by transcriptional profiling	title:heterogeneity of normal human breast stem and progenitor cells as revealed by transcriptional profiling
biorxiv:9df09f81-6df1-1014-bd96-ce3556dd2289	9df09f81-6df1-1014-bd96-ce3556dd2289	biorxiv	homo_sapiens	sha256:aa5adb0df243bde27e2f929ba65b9cccf0185364765a2af63407cbee7678596a	data/biorxiv/meca/9df09f81-6df1-1014-bd96-ce3556dd2289/manuscript.md	A Method for Rapid Flow-cytometric Isolation of Endothelial Nuclei and RNA from Archived Frozen Brain Tissue	a method for rapid flow cytometric isolation of endothelial nuclei and rna from archived frozen brain tissue	title:a method for rapid flow cytometric isolation of endothelial nuclei and rna from archived frozen brain tissue
biorxiv:9e221719-764e-1014-8bb8-d915043b23de	9e221719-764e-1014-8bb8-d915043b23de	biorxiv	homo_sapiens	sha256:60d65634c61c0c26e5a8cf6085d8e81c343884210f683c297a981e4242583ba4	data/biorxiv/meca/9e221719-764e-1014-8bb8-d915043b23de/manuscript.md	MarkerCapsule: Explainable Single Cell Typing using Capsule Networks	markercapsule explainable single cell typing using capsule networks	title:markercapsule explainable single cell typing using capsule networks
