"cellType"	"gene"	"log1p_FC"	"pct.ipf"	"pct.ctrl"	"wilcox.p"	"wilcox.fdr"	"wilcox.bonferroni"
"2131"	"Myofibroblast"	"ELMO1"	-0.402309369597012	0.967741935483871	0.818181818181818	0.00860194527440188	0.0141807431154089	1
"2132"	"Myofibroblast"	"GNAQ"	0.271904449141916	1	0.772727272727273	0.00420658791486832	0.00793215677097498	1
"2133"	"Myofibroblast"	"TSC22D3"	0.267144872939926	1	0.863636363636364	0.0339079232819349	0.0442066048518062	1
"2134"	"Myofibroblast"	"PALM2-AKAP2"	-0.430945950903291	0.967741935483871	0.863636363636364	0.0120869148023466	0.0183318207835589	1
"2135"	"Myofibroblast"	"DGKI"	-0.474998816292444	1	0.863636363636364	0.0339079232819349	0.0442066048518062	1
"2136"	"Myofibroblast"	"AUTS2"	0.425017864894598	1	0.818181818181818	0.00527986732085718	0.00945803004326779	1
"2137"	"Myofibroblast"	"RUNX1"	0.469615114161601	1	0.863636363636364	0.00421886140346361	0.00793215677097498	1
"2138"	"Myofibroblast"	"CSTB"	0.279844433296623	0.935483870967742	0.818181818181818	0.00374076014274538	0.00737893118786026	1
"2139"	"Myofibroblast"	"LMNA"	0.268685444953577	1	0.954545454545455	0.00247502197595996	0.00531195754274426	1
"2140"	"Myofibroblast"	"COX7A1"	-0.390918963523963	0.903225806451613	0.909090909090909	0.00622228735029014	0.0108890028630077	1
"2141"	"Myofibroblast"	"KIF26B"	0.255017753363659	0.903225806451613	0.681818181818182	0.00959972963753532	0.015379848539009	1
"2142"	"Myofibroblast"	"S100A11"	0.31171104488256	1	0.863636363636364	0.0324180637772757	0.0425078357886468	1
"2143"	"Myofibroblast"	"ANXA5"	0.297739055655251	1	0.863636363636364	0.0167590353190874	0.0243621759430823	1
"2144"	"Myofibroblast"	"NIPBL"	0.284835348667489	1	0.727272727272727	0.00353078925497847	0.00711058701286047	1
"2145"	"Myofibroblast"	"CTSB"	0.32949206091325	0.967741935483871	0.727272727272727	0.00262202295148503	0.00554893229267762	1
"2146"	"Myofibroblast"	"OXR1"	0.297931415165197	0.967741935483871	0.818181818181818	0.0033411488025529	0.00683796814407779	1
"2147"	"Myofibroblast"	"YWHAZ"	0.25655574334705	1	0.772727272727273	0.0039729960632531	0.00771936378886698	1
"2148"	"Myofibroblast"	"GEM"	0.462283870717164	0.967741935483871	0.681818181818182	0.00404049021558174	0.0077617454219155	1
"2149"	"Myofibroblast"	"ALDH1A1"	-0.270960560201569	0.870967741935484	0.818181818181818	0.0307140535302117	0.0407431322339542	1
"2150"	"Myofibroblast"	"NDRG2"	-0.378105136524844	0.741935483870968	0.772727272727273	0.0130557845650174	0.0196052210464783	1
"2151"	"Myofibroblast"	"PLEKHA7"	-0.456717877090918	1	0.954545454545455	0.0055296920117279	0.00986670535425959	1
"2152"	"Myofibroblast"	"ZEB2"	0.263260834393311	1	0.863636363636364	0.0159523264516803	0.0234138985016597	1
"2153"	"Myofibroblast"	"PCDH7"	0.300741503912005	0.935483870967742	0.818181818181818	0.0052569652129407	0.00945422597584198	1
"2154"	"Myofibroblast"	"ROBO1"	0.349138023269159	0.935483870967742	0.863636363636364	0.00315180367887063	0.0065482679172883	1
"2155"	"Myofibroblast"	"SGCD"	0.253460163829046	0.967741935483871	0.818181818181818	0.0282294641020346	0.0378891037357692	1
"2156"	"Myofibroblast"	"CAVIN3"	0.273775314504014	0.967741935483871	0.681818181818182	0.00566627581031196	0.00999285075074397	1
"2157"	"Myofibroblast"	"SPSB1"	0.26037651610048	0.903225806451613	0.636363636363636	0.00508920860461942	0.00922545782909097	1
"2158"	"Myofibroblast"	"RPS21"	-0.304571591533457	0.967741935483871	0.954545454545455	0.0263971049201189	0.0355345643155446	1
"2159"	"Myofibroblast"	"PTEN"	0.303739295256785	1	0.909090909090909	0.0101019159378787	0.0159596241379681	1
"2160"	"Myofibroblast"	"CEBPB"	-0.4696148610754	0.967741935483871	0.954545454545455	0.00257335523073647	0.00547138612142567	1
"2161"	"Myofibroblast"	"IL16"	0.250316872221519	0.967741935483871	0.681818181818182	0.0146457035206877	0.021777108176186	1
"2162"	"Myofibroblast"	"NABP1"	-0.316811992482956	0.774193548387097	0.727272727272727	0.0117817782619832	0.0180117999843878	1
"2163"	"Myofibroblast"	"SH3PXD2B"	0.469909599744926	1	0.909090909090909	0.00500069561870014	0.00910126602603426	1
"2164"	"Myofibroblast"	"CHD9"	0.250928477987422	1	0.818181818181818	0.0213369704787061	0.0296890567822975	1
"2165"	"Myofibroblast"	"JUN"	0.372470770837394	1	0.863636363636364	0.024606033237681	0.0334201346959548	1
"2166"	"Myofibroblast"	"PDE4DIP"	0.268597541468131	1	0.727272727272727	0.017530674018223	0.0254027282748136	1
"2167"	"Myofibroblast"	"ZBTB20"	0.40057370571678	1	1	0.0184818558805134	0.026444164860483	1
"2168"	"Myofibroblast"	"BGN"	0.463596351508231	0.935483870967742	0.863636363636364	0.00955959918151537	0.015379848539009	1
"2169"	"Myofibroblast"	"TRAK1"	0.277478401880334	1	0.681818181818182	0.00372611265985372	0.00737893118786026	1
"2170"	"Myofibroblast"	"ANXA2"	0.362515378926113	1	0.863636363636364	0.0324180637772757	0.0425078357886468	1
"2171"	"Myofibroblast"	"CCBE1"	-0.406955365928952	0.903225806451613	0.818181818181818	0.0192708693163944	0.0274688345965797	1
"2172"	"Myofibroblast"	"FBXL7"	0.284814371947492	0.935483870967742	0.909090909090909	0.0203396458786254	0.0285633915888104	1
"2173"	"Myofibroblast"	"SMYD3"	0.316733116183551	0.967741935483871	0.818181818181818	0.00557219176959286	0.00988212003797905	1
"2174"	"Myofibroblast"	"ENSG00000185641"	-0.404060003240502	0.967741935483871	0.954545454545455	0.00242431722115117	0.0052526873124942	1
"2175"	"Myofibroblast"	"SYN3"	-0.54670849515047	0.967741935483871	1	0.0128439427244875	0.0194152622579463	1
"2176"	"Myofibroblast"	"THSD4"	0.330437535007373	0.967741935483871	0.863636363636364	0.00485461601198225	0.00894271370628309	1
"2177"	"Myofibroblast"	"PRELP"	-0.585956353257024	0.935483870967742	0.863636363636364	0.00445257059503713	0.00828395947444491	1
"2178"	"Myofibroblast"	"PLAC9"	0.433136714294048	0.967741935483871	0.863636363636364	0.00227901240595817	0.0050094234044008	1
"2179"	"Myofibroblast"	"S100A13"	0.250392517934593	0.935483870967742	0.863636363636364	0.0193587837893653	0.0274688345965797	1
"2180"	"Myofibroblast"	"MRTFA"	0.363417288754062	0.967741935483871	0.909090909090909	0.00695808007738588	0.011901979079739	1
"2181"	"Myofibroblast"	"ADH1B"	-0.470757946988206	0.935483870967742	0.954545454545455	0.0167590353190874	0.0243621759430823	1
"2182"	"Myofibroblast"	"TCF4"	0.372084753554144	1	0.909090909090909	0.0026509744090501	0.00558422850054534	1
"2183"	"Myofibroblast"	"NF1"	0.316503312938101	1	0.772727272727273	0.0106111986032688	0.0166307334252485	1
"2184"	"Myofibroblast"	"FLNA"	-0.366178303423687	0.935483870967742	0.909090909090909	0.00908345270009795	0.0147606106376592	1
"2185"	"Myofibroblast"	"RPL37A"	-0.353946398921376	1	1	0.0225714382285009	0.0311212254362664	1
"2186"	"Myofibroblast"	"UBL5"	0.267037285480141	1	0.772727272727273	0.00445257059503713	0.00828395947444491	1
"2187"	"Myofibroblast"	"CALM1"	0.3020933289494	0.967741935483871	0.727272727272727	0.00950738339632957	0.015379848539009	1
"2188"	"Myofibroblast"	"MT-CO1"	0.348815938597308	1	1	0.00739525782904905	0.0124623789341382	1
"2189"	"Myofibroblast"	"HLA-E"	-0.313341020132367	0.935483870967742	0.863636363636364	0.0117644544280009	0.0180117999843878	1
"2190"	"Myofibroblast"	"MT-RNR1"	0.438436332092064	1	0.954545454545455	0.0301388828048162	0.0400970516847701	1
"2191"	"Myofibroblast"	"RPL7AP50"	-0.265977403165236	0.806451612903226	0.818181818181818	0.0103844895130981	0.0163492827974382	1
"2192"	"Myofibroblast"	"PPP1CB"	0.312636708893214	1	0.909090909090909	0.00818052833623967	0.0136342138937328	1
"2193"	"Myofibroblast"	"RPL21P75"	-0.298590032318327	1	0.909090909090909	0.00398692415468954	0.00771936378886698	1
"2194"	"Myofibroblast"	"RPL13AP7"	-0.429286624074824	1	1	0.00876274142531668	0.0143936727383361	1
"2195"	"Myofibroblast"	"RPL13P12"	-0.406333911310139	1	1	0.0194394829452718	0.0274688345965797	1
"2196"	"Myofibroblast"	"MIR99AHG"	0.29171080539738	1	0.863636363636364	0.0033513558156689	0.00683796814407779	1
"2197"	"Myofibroblast"	"RPL21P16"	-0.401325986891145	0.967741935483871	0.909090909090909	0.0100973767603506	0.0159596241379681	1
"2198"	"Myofibroblast"	"ENSG00000227081"	-0.587716902981552	0.935483870967742	0.909090909090909	0.00249329331749567	0.0053260491054485	1
"2199"	"Myofibroblast"	"RPS28P7"	-0.461896891933092	0.967741935483871	0.909090909090909	0.0296059681983407	0.0395035646048242	1
"2200"	"Myofibroblast"	"DHFR"	0.280239619891559	0.967741935483871	0.772727272727273	0.0114411967072901	0.0177066139517584	1
"2201"	"Myofibroblast"	"ENSG00000230979"	-0.370681004638607	1	0.863636363636364	0.0151799612492775	0.0224249427546145	1
"2202"	"Myofibroblast"	"ENSG00000233762"	-0.453575710312017	1	0.954545454545455	0.00586542601422777	0.0103041267817515	1
"2203"	"Myofibroblast"	"RPL10P9"	-0.369833956630426	1	1	0.0287462914440737	0.0384693017854515	1
"2204"	"Myofibroblast"	"ENSG00000236449"	0.33193104453537	1	0.863636363636364	0.0193979075594126	0.0274688345965797	1
"2205"	"Myofibroblast"	"RPL34P18"	-0.40537810246867	0.903225806451613	0.863636363636364	0.0217848898783911	0.0302198929715486	1
"2206"	"Myofibroblast"	"INMT"	-0.577006570882469	0.870967741935484	0.818181818181818	0.00898040532586712	0.0146981454074444	1
"2207"	"Myofibroblast"	"ENSG00000242299"	-0.472980626749453	1	0.909090909090909	0.0117967393304342	0.0180117999843878	1
"2208"	"Myofibroblast"	"ENSG00000244245"	-0.2892372674801	0.838709677419355	0.863636363636364	0.0153953929487186	0.0226695915587928	1
"2209"	"Myofibroblast"	"RPL7P23"	-0.282378120281707	1	0.954545454545455	0.0261236568278325	0.0352708126310498	1
"2210"	"Myofibroblast"	"ENSG00000255864"	0.26729139743848	0.935483870967742	0.681818181818182	0.00368167992541361	0.00734721213185611	1
"2211"	"Myofibroblast"	"ENSG00000263809"	-0.37190306978028	1	1	0.00319367295274734	0.00660509633409109	1
"2212"	"Myofibroblast"	"ENSG00000273259"	-0.50048815630373	0.935483870967742	0.818181818181818	0.0233901025555048	0.0321525578935187	1
"2213"	"Myofibroblast"	"ENSG00000280441"	-0.643875962404456	0.935483870967742	0.909090909090909	0.00446059356316265	0.00828395947444491	1
"2214"	"Myofibroblast"	"MIR1244-2"	0.446520456356019	1	0.818181818181818	0.00558176890057278	0.00988212003797905	1
"2215"	"cDC2"	"NFAT5"	-0.759496723799018	1	1	3.14408462192731e-11	7.63218300687054e-09	1.08156510994299e-08
"2216"	"cDC2"	"CST3"	1.04541845406305	1	1	4.43731570166892e-11	7.63218300687054e-09	1.52643660137411e-08
"2217"	"cDC2"	"RIN2"	-0.323447663030125	1	1	1.92621513209386e-10	1.80639382625627e-08	6.6261800544029e-08
"2218"	"cDC2"	"VIM"	0.794813569285309	1	1	2.25042140671581e-10	1.80639382625627e-08	7.74144963910239e-08
"2219"	"cDC2"	"GLUL"	0.421732865954359	1	0.962962962962963	2.62557242188411e-10	1.80639382625627e-08	9.03196913128135e-08
"2220"	"cDC2"	"TNFAIP8"	-0.497059465659292	1	1	9.92179367994037e-10	5.61809351788211e-08	3.41309702589949e-07
"2221"	"cDC2"	"HLA-DPB1"	0.716984714654531	1	1	1.1432167042202e-09	5.61809351788211e-08	3.93266546251748e-07
"2222"	"cDC2"	"STK38L"	-0.26541987777695	0.96875	1	1.51267645971934e-09	6.50450877679318e-08	5.20360702143454e-07
"2223"	"cDC2"	"HLA-DRA"	0.602825520633937	1	1	2.6144374097002e-09	8.99366468936868e-08	8.99366468936868e-07
"2224"	"cDC2"	"CRIP1"	0.786821177821889	1	1	2.6144374097002e-09	8.99366468936868e-08	8.99366468936868e-07
"2225"	"cDC2"	"ACTB"	1.07188426286325	1	0.962962962962963	4.44565462676919e-09	1.39027744691691e-07	1.5293051916086e-06
"2226"	"cDC2"	"LYN"	-0.410215545608149	1	1	5.06431082464579e-09	1.45176910306513e-07	1.74212292367815e-06
"2227"	"cDC2"	"COTL1"	0.560125582358623	0.96875	1	6.55343609024284e-09	1.61027286788824e-07	2.25438201504354e-06
"2228"	"cDC2"	"IL1B"	-0.390795975080059	0.96875	1	6.55343609024284e-09	1.61027286788824e-07	2.25438201504354e-06
"2229"	"cDC2"	"NFKB1"	-0.760160566956034	1	1	9.58134618418307e-09	2.19732205823932e-07	3.29598308735898e-06
"2230"	"cDC2"	"CD74"	0.588555282559147	1	1	1.22881083490005e-08	2.64194329503511e-07	4.22710927205618e-06
"2231"	"cDC2"	"SGK1"	0.543784004441832	1	1	1.57058555988177e-08	3.17812607411371e-07	5.4028143259933e-06
"2232"	"cDC2"	"HLA-DPA1"	0.801222888257884	1	1	2.00076144004665e-08	3.82367741875582e-07	6.88261935376047e-06
"2233"	"cDC2"	"ACTG1"	0.639872746263986	1	0.962962962962963	2.25544685147961e-08	4.08354587846834e-07	7.75873716908984e-06
"2234"	"cDC2"	"FCER1A"	0.462436290577518	1	0.962962962962963	2.54052382341739e-08	4.16161997740754e-07	8.73940195255583e-06
"2235"	"cDC2"	"ENSG00000274322"	0.441476540789613	1	0.962962962962963	2.54052382341739e-08	4.16161997740754e-07	8.73940195255583e-06
"2236"	"cDC2"	"S100A10"	0.603707252223566	1	1	3.21573865796273e-08	5.02824590154172e-07	1.10621409833918e-05
"2237"	"cDC2"	"CD1C"	0.442609465906044	0.96875	0.888888888888889	4.30096834213765e-08	6.43275265084935e-07	1.47953310969535e-05
"2238"	"cDC2"	"TMSB10"	0.769535512390638	1	1	5.10524815263081e-08	7.31752235210417e-07	1.756205364505e-05
"2239"	"cDC2"	"PPARD"	-0.523230357899376	1	1	5.71998326283292e-08	7.56797785544048e-07	1.96767424241452e-05
"2240"	"cDC2"	"MIR155HG"	-0.301058783643709	1	0.962962962962963	5.71998326283292e-08	7.56797785544048e-07	1.96767424241452e-05
"2241"	"cDC2"	"TYROBP"	0.5856729668577	1	1	6.4040975951932e-08	8.15929471387578e-07	2.20300957274646e-05
"2242"	"cDC2"	"BTBD7"	-0.25862045726053	1	1	8.0103893635697e-08	9.8413355038142e-07	2.75557394106798e-05
"2243"	"cDC2"	"FN1"	0.32597307098797	0.96875	0.888888888888889	8.49471240866037e-08	1.00764864433764e-06	2.92218106857917e-05
"2244"	"cDC2"	"TSC22D3"	0.568226385446676	0.96875	0.962962962962963	1.52856920054538e-07	1.7527593499587e-06	5.2582780498761e-05
"2245"	"cDC2"	"DSE"	-0.345925290915352	1	1	1.71562135254489e-07	1.78840528871346e-06	5.90173745275442e-05
"2246"	"cDC2"	"RUNX2"	-0.323879419797436	1	1	1.71562135254489e-07	1.78840528871346e-06	5.90173745275442e-05
"2247"	"cDC2"	"UGCG"	-0.254920318816835	1	1	1.71562135254489e-07	1.78840528871346e-06	5.90173745275442e-05
"2248"	"cDC2"	"CD83"	-0.647980003005855	1	1	1.90774547926088e-07	1.83157263440087e-06	6.56264444865744e-05
"2249"	"cDC2"	"LST1"	0.521406463347373	1	0.962962962962963	1.90774547926088e-07	1.83157263440087e-06	6.56264444865744e-05
"2250"	"cDC2"	"SH3BGRL3"	0.60887593884427	0.96875	0.962962962962963	1.9563259092766e-07	1.83157263440087e-06	6.72976112791152e-05
"2251"	"cDC2"	"SPP1"	0.254394993715228	1	0.703703703703704	1.97000544979163e-07	1.83157263440087e-06	6.77681874728322e-05
"2252"	"cDC2"	"LDHA"	0.421564634619203	1	1	2.12001954149501e-07	1.86996595454944e-06	7.29286722274283e-05
"2253"	"cDC2"	"CFL1"	0.630049393578194	1	0.962962962962963	2.12001954149501e-07	1.86996595454944e-06	7.29286722274283e-05
"2254"	"cDC2"	"ETV6"	-0.498515390383315	1	1	2.61307404277843e-07	2.24724367678945e-06	8.98897470715781e-05
"2255"	"cDC2"	"IL3RA"	-0.36944495287748	0.9375	1	3.05925918842068e-07	2.56679307516272e-06	0.000105238516081671
"2256"	"cDC2"	"TAGLN2"	0.294734274384	1	0.962962962962963	3.21276488057586e-07	2.63140742599547e-06	0.00011051911189181
"2257"	"cDC2"	"VAV1"	-0.290777217547409	0.96875	1	3.55911874946993e-07	2.84729499957595e-06	0.000122433684981766
"2258"	"cDC2"	"TRAF3"	-0.301247236304954	1	1	4.35995521381819e-07	3.40869225807604e-06	0.000149982459355346
"2259"	"cDC2"	"TLE4"	-0.266219597726164	1	1	7.90270307112989e-07	6.0411774588193e-06	0.000271852985646868
"2260"	"cDC2"	"SCGB3A1"	0.333274112572392	0.9375	0.62962962962963	8.33673283347263e-07	6.23442629285779e-06	0.000286783609471458
"2261"	"cDC2"	"ALCAM"	-0.47097224328775	1	1	8.70874592284703e-07	6.37406084565825e-06	0.000299580859745938
"2262"	"cDC2"	"ENSG00000266978"	-0.332912298475438	1	1	9.59164783440652e-07	6.87401428132467e-06	0.000329952685503584
"2263"	"cDC2"	"PLAUR"	-0.459107287607708	1	1	1.27724010899938e-06	8.96674688766913e-06	0.000439370597495788
"2264"	"cDC2"	"BID"	-0.313337313241535	1	1	1.40365812513594e-06	9.65716790093529e-06	0.000482858395046764
"2265"	"cDC2"	"SERF2"	0.500808877738399	1	1	1.54176405134198e-06	1.039934967964e-05	0.00053036683366164
"2266"	"cDC2"	"PTMA"	0.566883875476598	1	1	1.69256073466779e-06	1.11969402447254e-05	0.000582240892725721
"2267"	"cDC2"	"POLR2L"	0.303375642231229	1	0.962962962962963	1.85712964502192e-06	1.18306036645841e-05	0.00063885259788754
"2268"	"cDC2"	"ENSG00000244245"	-0.260751832400523	1	1	1.85712964502192e-06	1.18306036645841e-05	0.00063885259788754
"2269"	"cDC2"	"PFN1"	0.618972920057908	1	1	2.03663744539106e-06	1.25107728788308e-05	0.000700603281214526
"2270"	"cDC2"	"CD58"	-0.328103051080189	1	1	2.03663744539106e-06	1.25107728788308e-05	0.000700603281214526
"2271"	"cDC2"	"RALA"	-0.513083112699542	1	1	2.23234106346419e-06	1.34723741373979e-05	0.000767925325831681
"2272"	"cDC2"	"AIF1"	0.546129036234414	1	0.962962962962963	2.67785748738652e-06	1.58824650976028e-05	0.000921182975660965
"2273"	"cDC2"	"MB21D2"	-0.472177543898053	1	1	2.93069799528317e-06	1.70874594979222e-05	0.00100816011037741
"2274"	"cDC2"	"LGALS1"	0.700056278246707	1	0.962962962962963	3.20580456842486e-06	1.80786355989861e-05	0.00110279677153815
"2275"	"cDC2"	"MALT1"	-0.556489345651507	1	1	3.20580456842486e-06	1.80786355989861e-05	0.00110279677153815
"2276"	"cDC2"	"SOD2"	-0.386165084137245	1	1	3.50499271963773e-06	1.94470563799255e-05	0.00120571749555538
"2277"	"cDC2"	"QKI"	-0.336286244936806	1	1	3.83021292748186e-06	2.02706653392886e-05	0.00131759324705376
"2278"	"cDC2"	"ZFP36L2"	0.466662682390918	1	0.962962962962963	3.83021292748186e-06	2.02706653392886e-05	0.00131759324705376
"2279"	"cDC2"	"ANXA2"	0.395625895704076	1	1	3.83021292748186e-06	2.02706653392886e-05	0.00131759324705376
"2280"	"cDC2"	"MIR1244-2"	0.549039543441547	1	0.962962962962963	6.45695879727169e-06	3.36544519130524e-05	0.00222119382626146
"2281"	"cDC2"	"HCK"	-0.324504466901612	1	1	7.65573254868631e-06	3.78802143591571e-05	0.00263357199674809
"2282"	"cDC2"	"RPS24"	0.57149544026336	1	1	7.65573254868631e-06	3.78802143591571e-05	0.00263357199674809
"2283"	"cDC2"	"BRAF"	-0.275920672680234	1	1	7.65573254868631e-06	3.78802143591571e-05	0.00263357199674809
"2284"	"cDC2"	"HIVEP1"	-0.298388979167197	0.96875	0.962962962962963	7.70818315447963e-06	3.78802143591571e-05	0.00265161500514099
"2285"	"cDC2"	"ENSG00000124593"	0.288770932909887	0.96875	0.962962962962963	8.27594795562502e-06	3.92554820437783e-05	0.00284692609673501
"2286"	"cDC2"	"KLF4"	0.339739027205543	1	0.962962962962963	8.33037845696458e-06	3.92554820437783e-05	0.00286565018919582
"2287"	"cDC2"	"TPM3"	0.332008934532126	1	0.962962962962963	8.33037845696458e-06	3.92554820437783e-05	0.00286565018919582
