source_corpus	paper_id	paper_key	cell_type	normalized_cell_type	neighborhood	relation	relation_label	marker_scope	marker_scope_label	n_markers	n_comparison_profiles	n_background_profiles	paper_n_profiles	local_marker_lb_log2	atlas_marker_lb_log2	marker_lb_gap_log2	observed_mean_profile_recall	expected_mean_profile_recall	mean_profile_recall_lift	observed_union_recall	expected_union_recall	union_recall_lift	n_recovered_markers	n_unrecovered_markers	recovered_marker_names	unrecovered_marker_names
biorxiv	10f6f17d-749e-1014-bdcf-fe1d1407f022	biorxiv:10f6f17d-749e-1014-bdcf-fe1d1407f022	DELTA CELL	DELTA CELL		same_exact_label	Same reported label	local_private_markers	Local-only markers	5	4	3346	5	3	12	9	0.05	0.00167364016736	29.875	0.2	0.00667080601848	29.9813844753	1	4	RBP4	EFS; SEC11C; PCP4; SERPINA1
biorxiv	10f6f17d-749e-1014-bdcf-fe1d1407f022	biorxiv:10f6f17d-749e-1014-bdcf-fe1d1407f022	GAMMA CELL	GAMMA CELL		same_exact_label	Same reported label	all_reported_markers	All reported markers	4	1	3346	5	3	12	9	0	0.000672444710102	0	0	0.000672444710102	0	0	4	NA	SYNE2; TUBB2A; IGFBP7; GPX1
biorxiv	10f6f17d-749e-1014-bdcf-fe1d1407f022	biorxiv:10f6f17d-749e-1014-bdcf-fe1d1407f022	GAMMA CELL	GAMMA CELL		same_exact_label	Same reported label	local_private_markers	Local-only markers	4	1	3346	5	3	12	9	0	0.000672444710102	0	0	0.000672444710102	0	0	4	NA	SYNE2; TUBB2A; IGFBP7; GPX1
biorxiv	11b72b7e-6c1b-1014-84e4-aaf6df161d14	biorxiv:11b72b7e-6c1b-1014-84e4-aaf6df161d14	GVHD MACROPHAGE	GVHD MACROPHAGE	monocyte/macrophage	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	5	202	3349	2	1	12	11	0.0712871287129	0.00979396834876	7.27867664815	1	0.731253725135	1.36751440113	5	0	F13A1; MERTK; CD14; CD163; MAF	NA
biorxiv	11b72b7e-6c1b-1014-84e4-aaf6df161d14	biorxiv:11b72b7e-6c1b-1014-84e4-aaf6df161d14	GVHD MACROPHAGE	GVHD MACROPHAGE	monocyte/macrophage	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	4	202	3349	2	1	12	11	0.0631188118812	0.00791280979397	7.97678871661	1	0.671400675546	1.4894235833	4	0	F13A1; MERTK; CD14; MAF	NA
biorxiv	1219c420-6c6a-1014-afb9-e13c88e111ed	biorxiv:1219c420-6c6a-1014-afb9-e13c88e111ed	TH17	TH 17		same_exact_label	Same reported label	all_reported_markers	All reported markers	5	2	3347	4	2	12	10	0	0.0045413803406	0	0	0.00905166022772	0	0	5	NA	CD4; KLRB1; STAT6; CCR4; CXCR3
biorxiv	1219c420-6c6a-1014-afb9-e13c88e111ed	biorxiv:1219c420-6c6a-1014-afb9-e13c88e111ed	TH17	TH 17		same_exact_label	Same reported label	local_private_markers	Local-only markers	5	2	3347	4	2	12	10	0	0.0045413803406	0	0	0.00905166022772	0	0	5	NA	CD4; KLRB1; STAT6; CCR4; CXCR3
biorxiv	1934a72f-6bf9-1014-9f9e-eb610960180d	biorxiv:1934a72f-6bf9-1014-9f9e-eb610960180d	CD4+ T CELL	CD 4 T CELL	T cell	same_exact_label	Same reported label	all_reported_markers	All reported markers	3	16	3350	1	0	12	12	0.0625	0.00497512437811	12.5625	0.666666666667	0.0754781376996	8.83257969771	2	1	IL10; JUN	BACH2
biorxiv	1934a72f-6bf9-1014-9f9e-eb610960180d	biorxiv:1934a72f-6bf9-1014-9f9e-eb610960180d	CD4+ T CELL	CD 4 T CELL	T cell	same_exact_label	Same reported label	local_private_markers	Local-only markers	3	16	3350	1	0	12	12	0.0625	0.00497512437811	12.5625	0.666666666667	0.0754781376996	8.83257969771	2	1	IL10; JUN	BACH2
biorxiv	1934a72f-6bf9-1014-9f9e-eb610960180d	biorxiv:1934a72f-6bf9-1014-9f9e-eb610960180d	CD4+ T CELL	CD 4 T CELL	T cell	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	3	255	3350	1	0	12	12	0.0078431372549	0.00497512437811	1.57647058824	1	0.616926622678	1.62093831461	3	0	BACH2; IL10; JUN	NA
biorxiv	1934a72f-6bf9-1014-9f9e-eb610960180d	biorxiv:1934a72f-6bf9-1014-9f9e-eb610960180d	CD4+ T CELL	CD 4 T CELL	T cell	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	3	255	3350	1	0	12	12	0.0078431372549	0.00497512437811	1.57647058824	1	0.616926622678	1.62093831461	3	0	BACH2; IL10; JUN	NA
biorxiv	1b938bfc-6db4-1014-bcdd-aff1924d9f72	biorxiv:1b938bfc-6db4-1014-bcdd-aff1924d9f72	CLUSTER 0	CLUSTER 0		same_exact_label	Same reported label	all_reported_markers	All reported markers	4	4	3349	2	1	12	11	0	0.00462824723798	0	0	0.0183428950761	0	0	4	NA	MGP; LUM; COL8A1; FBLN2
biorxiv	1b938bfc-6db4-1014-bcdd-aff1924d9f72	biorxiv:1b938bfc-6db4-1014-bcdd-aff1924d9f72	CLUSTER 3	CLUSTER 3		same_exact_label	Same reported label	all_reported_markers	All reported markers	5	11	3349	2	1	12	11	0.0181818181818	0.00597193191998	3.04454545455	0.2	0.063095633039	3.16979147949	1	4	COL8A1	MGP; MYH11; LUM; FBLN2
biorxiv	1b938bfc-6db4-1014-bcdd-aff1924d9f72	biorxiv:1b938bfc-6db4-1014-bcdd-aff1924d9f72	CLUSTER 3	CLUSTER 3		same_exact_label	Same reported label	local_private_markers	Local-only markers	1	11	3349	2	1	12	11	0	0.011346670648	0	0	0.117967951719	0	0	1	NA	MYH11
biorxiv	1c7188d4-6df9-1014-ac27-b7cf1f27940e	biorxiv:1c7188d4-6df9-1014-ac27-b7cf1f27940e	BREAST CANCER	BREAST CANCER		same_exact_label	Same reported label	all_reported_markers	All reported markers	4	1	3345	6	3	12	9	0	0.00336322869955	0	0	0.00336322869955	0	0	4	NA	SCGB2A2; MGP; TFF3; MUCL1
biorxiv	1c7188d4-6df9-1014-ac27-b7cf1f27940e	biorxiv:1c7188d4-6df9-1014-ac27-b7cf1f27940e	BREAST CANCER	BREAST CANCER		same_exact_label	Same reported label	local_private_markers	Local-only markers	1	1	3345	6	3	12	9	0	0.000896860986547	0	0	0.000896860986547	0	0	1	NA	MUCL1
biorxiv	1c7188d4-6df9-1014-ac27-b7cf1f27940e	biorxiv:1c7188d4-6df9-1014-ac27-b7cf1f27940e	CHRONIC MYELOID LEUKEMIA	CHRONIC MYELOID LEUKEMIA	monocyte/macrophage	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	3	201	3345	6	3	12	9	0.00497512437811	0.00239162929746	2.0802238806	0.666666666667	0.360570444467	1.84892210911	2	1	NFKBIA; CD52	RPL32
biorxiv	1c7188d4-6df9-1014-ac27-b7cf1f27940e	biorxiv:1c7188d4-6df9-1014-ac27-b7cf1f27940e	CHRONIC MYELOID LEUKEMIA TUMOR CELLS	CHRONIC MYELOID LEUKEMIA TUMOR CELLS	monocyte/macrophage	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	11	201	3345	6	3	12	9	0.00226142017187	0.00217420845224	1.0401119403	0.272727272727	0.201178531554	1.35564799395	3	8	NFKBIA; SAT1; CD52	ATRAID; PSMB6; RPL32; DBI; NDUFA12; SELL; SNORD102; TSTD1
biorxiv	1c7188d4-6df9-1014-ac27-b7cf1f27940e	biorxiv:1c7188d4-6df9-1014-ac27-b7cf1f27940e	CHRONIC MYELOID LEUKEMIA TUMOR CELLS	CHRONIC MYELOID LEUKEMIA TUMOR CELLS	monocyte/macrophage	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	8	201	3345	6	3	12	9	0.00124378109453	0.00209267563528	0.594349680171	0.125	0.141406564211	0.883975936316	1	7	SAT1	ATRAID; PSMB6; DBI; NDUFA12; SELL; SNORD102; TSTD1
biorxiv	1d26f338-6e4a-1014-b712-c54808557510	biorxiv:1d26f338-6e4a-1014-b712-c54808557510	CLUSTER 11	CLUSTER 11		same_exact_label	Same reported label	all_reported_markers	All reported markers	3	2	3345	6	3	12	9	0	0.000298953662182	0	0	0.000597758368878	0	0	3	NA	CCNO; RSPH1; CDC20B
biorxiv	1d26f338-6e4a-1014-b712-c54808557510	biorxiv:1d26f338-6e4a-1014-b712-c54808557510	CLUSTER 11	CLUSTER 11		same_exact_label	Same reported label	local_private_markers	Local-only markers	3	2	3345	6	3	12	9	0	0.000298953662182	0	0	0.000597758368878	0	0	3	NA	CCNO; RSPH1; CDC20B
biorxiv	1d26f338-6e4a-1014-b712-c54808557510	biorxiv:1d26f338-6e4a-1014-b712-c54808557510	NPCS	NPCS		same_exact_label	Same reported label	all_reported_markers	All reported markers	5	1	3345	6	3	12	9	0	0.000179372197309	0	0	0.000179372197309	0	0	5	NA	LHX5; SOX21; CDH8; POU3F1; HES5
biorxiv	1d26f338-6e4a-1014-b712-c54808557510	biorxiv:1d26f338-6e4a-1014-b712-c54808557510	NPCS	NPCS		same_exact_label	Same reported label	local_private_markers	Local-only markers	5	1	3345	6	3	12	9	0	0.000179372197309	0	0	0.000179372197309	0	0	5	NA	LHX5; SOX21; CDH8; POU3F1; HES5
biorxiv	1e0a6787-73c3-1014-991b-bc3d9c192616	biorxiv:1e0a6787-73c3-1014-991b-bc3d9c192616	HLA-DR-HIGH INTERMEDIATE MONOCYTES	HLA DR HIGH INTERMEDIATE MONOCYTES	monocyte/macrophage	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	5	199	3344	7	3	12	9	0.00502512562814	0.00436602870813	1.15096028086	0.6	0.531397852051	1.12909752586	3	2	MX1; MX2; ISG15	IFI6; IFI44L
biorxiv	1e0a6787-73c3-1014-991b-bc3d9c192616	biorxiv:1e0a6787-73c3-1014-991b-bc3d9c192616	ISG+ AP1 HIGH CLASSICAL MONOCYTES	ISG AP 1 HIGH CLASSICAL MONOCYTES	monocyte/macrophage	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	5	199	3344	7	3	12	9	0.00502512562814	0.00436602870813	1.15096028086	0.6	0.531397852051	1.12909752586	3	2	MX1; MX2; ISG15	IFI6; IFI44L
biorxiv	1e0a6787-73c3-1014-991b-bc3d9c192616	biorxiv:1e0a6787-73c3-1014-991b-bc3d9c192616	ISG+ AP1LOW CLASSICAL MONOCYTES	ISG AP 1 LOW CLASSICAL MONOCYTES	monocyte/macrophage	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	5	199	3344	7	3	12	9	0.00502512562814	0.00436602870813	1.15096028086	0.6	0.531397852051	1.12909752586	3	2	MX1; MX2; ISG15	IFI6; IFI44L
biorxiv	1e0a6787-73c3-1014-991b-bc3d9c192616	biorxiv:1e0a6787-73c3-1014-991b-bc3d9c192616	ISG+ GZMK+ EFFECTOR MEMORY CD8+ T CELL	ISG GZMK EFFECTOR MEMORY CD 8 T CELL	T cell	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	6	254	3344	7	3	12	9	0.0275590551181	0.00578149920255	4.76676622319	0.833333333333	0.627803798	1.32737861094	5	1	GZMK; IFIT3; IFIT2; IFIT1; ISG15	OASL
biorxiv	1e0a6787-73c3-1014-991b-bc3d9c192616	biorxiv:1e0a6787-73c3-1014-991b-bc3d9c192616	ISG+ GZMK+ EFFECTOR MEMORY CD8+ T CELL	ISG GZMK EFFECTOR MEMORY CD 8 T CELL	T cell	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	5	254	3344	7	3	12	9	0.0307086614173	0.00526315789474	5.83464566929	0.8	0.576995785357	1.38649192993	4	1	GZMK; IFIT3; IFIT2; IFIT1	OASL
biorxiv	1e0a6787-73c3-1014-991b-bc3d9c192616	biorxiv:1e0a6787-73c3-1014-991b-bc3d9c192616	ISG+ NAIVE CD4+ T CELL	ISG NAIVE CD 4 T CELL	T cell	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	3	254	3344	7	3	12	9	0.00918635170604	0.00498405103668	1.8431496063	1	0.668568599623	1.49573282467	3	0	IFI6; IFI44L; ISG15	NA
biorxiv	1e0a6787-73c3-1014-991b-bc3d9c192616	biorxiv:1e0a6787-73c3-1014-991b-bc3d9c192616	ISG+ NON-CLASSICAL MONOCYTES	ISG NON CLASSICAL MONOCYTES	monocyte/macrophage	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	5	199	3344	7	3	12	9	0.00502512562814	0.00436602870813	1.15096028086	0.6	0.531397852051	1.12909752586	3	2	MX1; MX2; ISG15	IFI6; IFI44L
biorxiv	1e500b21-6c04-1014-adde-c104b14bbdad	biorxiv:1e500b21-6c04-1014-adde-c104b14bbdad	CEFX-SPECIFIC BRAIN METASTASIS-INFILTRATING PD-1+ CD8+ T CELL	CEFX SPECIFIC BRAIN METASTASIS INFILTRATING PD 1 CD 8 T CELL	T cell	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	3	254	3347	4	2	12	10	0.0853018372703	0.0126481426153	6.74421848844	1	0.878449125442	1.13836985095	3	0	TCF7; IL7R; TOX	NA
biorxiv	1e500b21-6c04-1014-adde-c104b14bbdad	biorxiv:1e500b21-6c04-1014-adde-c104b14bbdad	CEFX-SPECIFIC BRAIN METASTASIS-INFILTRATING PD-1+ CD8+ T CELL	CEFX SPECIFIC BRAIN METASTASIS INFILTRATING PD 1 CD 8 T CELL	T cell	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	3	254	3347	4	2	12	10	0.0853018372703	0.0126481426153	6.74421848844	1	0.878449125442	1.13836985095	3	0	TCF7; IL7R; TOX	NA
biorxiv	1e500b21-6c04-1014-adde-c104b14bbdad	biorxiv:1e500b21-6c04-1014-adde-c104b14bbdad	CLUSTER 6	CLUSTER 6		same_exact_label	Same reported label	all_reported_markers	All reported markers	4	2	3347	4	2	12	10	0	0.0115775321183	0	0	0.0229838733794	0	0	4	NA	CD38; MKI67; CD28; PDCD1
biorxiv	1e500b21-6c04-1014-adde-c104b14bbdad	biorxiv:1e500b21-6c04-1014-adde-c104b14bbdad	CLUSTER 6	CLUSTER 6		same_exact_label	Same reported label	local_private_markers	Local-only markers	3	2	3347	4	2	12	10	0	0.0107559008067	0	0	0.0213492770469	0	0	3	NA	CD38; MKI67; CD28
biorxiv	1e500b21-6c04-1014-adde-c104b14bbdad	biorxiv:1e500b21-6c04-1014-adde-c104b14bbdad	TERMINALLY-DIFFERENTIATED PHENOTYPE OF CD8+ T CELL	TERMINALLY DIFFERENTIATED PHENOTYPE OF CD 8 T CELL	T cell	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	4	254	3347	4	2	12	10	0.0718503937008	0.0117269196295	6.12696223482	1	0.918721910649	1.08846865238	4	0	LAG3; GZMB; HAVCR2; CXCL13	NA
biorxiv	1e500b21-6c04-1014-adde-c104b14bbdad	biorxiv:1e500b21-6c04-1014-adde-c104b14bbdad	TERMINALLY-DIFFERENTIATED PHENOTYPE OF CD8+ T CELL	TERMINALLY DIFFERENTIATED PHENOTYPE OF CD 8 T CELL	T cell	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	2	254	3347	4	2	12	10	0.0610236220472	0.0134448760084	4.53880139983	1	0.922107174614	1.08447263781	2	0	GZMB; CXCL13	NA
biorxiv	1efd9fbe-6f02-1014-8df4-f37a8d806beb	biorxiv:1efd9fbe-6f02-1014-8df4-f37a8d806beb	CD197⁺ IL2R/IL7R⁺ MONOCYTE	CD 197 IL 2 R IL 7 R MONOCYTE	monocyte/macrophage	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	3	201	3349	2	1	12	11	0.0016583747927	0.011346670648	0.146155188967	0.333333333333	0.779993487537	0.427353995462	1	2	IL7R	IL2RA; IL3RA
biorxiv	1efd9fbe-6f02-1014-8df4-f37a8d806beb	biorxiv:1efd9fbe-6f02-1014-8df4-f37a8d806beb	MONOCYTE	MONOCYTE	monocyte/macrophage	same_exact_label	Same reported label	all_reported_markers	All reported markers	5	23	3349	2	1	12	11	0	0.00764407285757	0	0	0.1510887066	0	0	5	NA	CD274; IL2RA; IL7R; BCL-2; IL3RA
biorxiv	1efd9fbe-6f02-1014-8df4-f37a8d806beb	biorxiv:1efd9fbe-6f02-1014-8df4-f37a8d806beb	MONOCYTE	MONOCYTE	monocyte/macrophage	same_exact_label	Same reported label	local_private_markers	Local-only markers	2	23	3349	2	1	12	11	0	0.00209017617199	0	0	0.046445004629	0	0	2	NA	CD274; BCL-2
biorxiv	1efd9fbe-6f02-1014-8df4-f37a8d806beb	biorxiv:1efd9fbe-6f02-1014-8df4-f37a8d806beb	MONOCYTE	MONOCYTE	monocyte/macrophage	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	5	201	3349	2	1	12	11	0.00199004975124	0.00764407285757	0.260338930348	0.4	0.59342100285	0.674057706214	2	3	CD274; IL7R	IL2RA; BCL-2; IL3RA
biorxiv	1efd9fbe-6f02-1014-8df4-f37a8d806beb	biorxiv:1efd9fbe-6f02-1014-8df4-f37a8d806beb	MONOCYTE	MONOCYTE	monocyte/macrophage	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	2	201	3349	2	1	12	11	0.00248756218905	0.00209017617199	1.19012082445	0.5	0.31356227582	1.59457957337	1	1	CD274	BCL-2
biorxiv	1f87890c-7e00-1014-91de-cf40554be0ec	biorxiv:1f87890c-7e00-1014-91de-cf40554be0ec	CD14+ MONOCYTE	CD 14 MONOCYTE	monocyte/macrophage	same_exact_label	Same reported label	all_reported_markers	All reported markers	4	2	3349	2	1	12	11	0.625	0.0126903553299	49.25	1	0.0251854949994	39.7053939191	4	0	LYZ; LGALS3; S100A8; CD14	NA
biorxiv	1f87890c-7e00-1014-91de-cf40554be0ec	biorxiv:1f87890c-7e00-1014-91de-cf40554be0ec	CD14+ MONOCYTE	CD 14 MONOCYTE	monocyte/macrophage	same_exact_label	Same reported label	local_private_markers	Local-only markers	4	2	3349	2	1	12	11	0.625	0.0126903553299	49.25	1	0.0251854949994	39.7053939191	4	0	LYZ; LGALS3; S100A8; CD14	NA
biorxiv	1f87890c-7e00-1014-91de-cf40554be0ec	biorxiv:1f87890c-7e00-1014-91de-cf40554be0ec	CD14+ MONOCYTE	CD 14 MONOCYTE	monocyte/macrophage	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	4	202	3349	2	1	12	11	0.101485148515	0.0126903553299	7.99702970297	1	0.841936523067	1.18773799758	4	0	LYZ; LGALS3; S100A8; CD14	NA
biorxiv	1f87890c-7e00-1014-91de-cf40554be0ec	biorxiv:1f87890c-7e00-1014-91de-cf40554be0ec	CD14+ MONOCYTE	CD 14 MONOCYTE	monocyte/macrophage	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	4	202	3349	2	1	12	11	0.101485148515	0.0126903553299	7.99702970297	1	0.841936523067	1.18773799758	4	0	LYZ; LGALS3; S100A8; CD14	NA
biorxiv	1f87890c-7e00-1014-91de-cf40554be0ec	biorxiv:1f87890c-7e00-1014-91de-cf40554be0ec	NATURAL KILLER CELL	NATURAL KILLER CELL	NK cell	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	3	61	3349	2	1	12	11	0.147540983607	0.0131382502239	11.229880775	1	0.540678614817	1.84952756147	3	0	NKG7; KLRB1; GNLY	NA
biorxiv	1f87890c-7e00-1014-91de-cf40554be0ec	biorxiv:1f87890c-7e00-1014-91de-cf40554be0ec	NATURAL KILLER CELL	NATURAL KILLER CELL	NK cell	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	3	61	3349	2	1	12	11	0.147540983607	0.0131382502239	11.229880775	1	0.540678614817	1.84952756147	3	0	NKG7; KLRB1; GNLY	NA
biorxiv	1fa7b83f-6da7-1014-a69d-d257852e8dd1	biorxiv:1fa7b83f-6da7-1014-a69d-d257852e8dd1	CYTOTOXIC	CYTOTOXIC		same_exact_label	Same reported label	all_reported_markers	All reported markers	12	2	3348	3	2	12	10	0.166666666667	0.0104788928714	15.9049881235	0.25	0.0208036922487	12.0170975907	3	9	GZMB; GNLY; PRF1	CST7; GZMH; NKG7; IFNG; KLRB1; KLRD1; GZMA; CTSW; KLRK1
biorxiv	1fa7b83f-6da7-1014-a69d-d257852e8dd1	biorxiv:1fa7b83f-6da7-1014-a69d-d257852e8dd1	CYTOTOXIC	CYTOTOXIC		same_exact_label	Same reported label	local_private_markers	Local-only markers	12	2	3348	3	2	12	10	0.166666666667	0.0104788928714	15.9049881235	0.25	0.0208036922487	12.0170975907	3	9	GZMB; GNLY; PRF1	CST7; GZMH; NKG7; IFNG; KLRB1; KLRD1; GZMA; CTSW; KLRK1
biorxiv	1fa7b83f-6da7-1014-a69d-d257852e8dd1	biorxiv:1fa7b83f-6da7-1014-a69d-d257852e8dd1	NAÏVE T CELL	NAIVE T CELL	T cell	same_exact_label	Same reported label	all_reported_markers	All reported markers	4	2	3348	3	2	12	10	0.5	0.0146356033453	34.1632653061	0.75	0.0290401891177	25.8262780921	3	1	TCF7; CCR7; SELL	LEF1
biorxiv	1fa7b83f-6da7-1014-a69d-d257852e8dd1	biorxiv:1fa7b83f-6da7-1014-a69d-d257852e8dd1	NAÏVE T CELL	NAIVE T CELL	T cell	same_exact_label	Same reported label	local_private_markers	Local-only markers	4	2	3348	3	2	12	10	0.5	0.0146356033453	34.1632653061	0.75	0.0290401891177	25.8262780921	3	1	TCF7; CCR7; SELL	LEF1
biorxiv	1fa7b83f-6da7-1014-a69d-d257852e8dd1	biorxiv:1fa7b83f-6da7-1014-a69d-d257852e8dd1	NAÏVE T CELL	NAIVE T CELL	T cell	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	4	254	3348	3	2	12	10	0.115157480315	0.0146356033453	7.86831110397	1	0.962469072852	1.03899442404	4	0	TCF7; CCR7; LEF1; SELL	NA
biorxiv	1fa7b83f-6da7-1014-a69d-d257852e8dd1	biorxiv:1fa7b83f-6da7-1014-a69d-d257852e8dd1	NAÏVE T CELL	NAIVE T CELL	T cell	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	4	254	3348	3	2	12	10	0.115157480315	0.0146356033453	7.86831110397	1	0.962469072852	1.03899442404	4	0	TCF7; CCR7; LEF1; SELL	NA
biorxiv	1fa7b83f-6da7-1014-a69d-d257852e8dd1	biorxiv:1fa7b83f-6da7-1014-a69d-d257852e8dd1	T CELL	T CELL	T cell	same_exact_label	Same reported label	all_reported_markers	All reported markers	3	37	3348	3	2	12	10	0.351351351351	0.00876144962166	40.101965602	1	0.273295990412	3.65903648456	3	0	CD3D; CD3E; CD3G	NA
biorxiv	1fa7b83f-6da7-1014-a69d-d257852e8dd1	biorxiv:1fa7b83f-6da7-1014-a69d-d257852e8dd1	T CELL	T CELL	T cell	same_exact_label	Same reported label	local_private_markers	Local-only markers	3	37	3348	3	2	12	10	0.351351351351	0.00876144962166	40.101965602	1	0.273295990412	3.65903648456	3	0	CD3D; CD3E; CD3G	NA
biorxiv	1fa7b83f-6da7-1014-a69d-d257852e8dd1	biorxiv:1fa7b83f-6da7-1014-a69d-d257852e8dd1	T CELL	T CELL	T cell	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	3	254	3348	3	2	12	10	0.0826771653543	0.00876144962166	9.43647100931	1	0.852241401563	1.17337646137	3	0	CD3D; CD3E; CD3G	NA
biorxiv	1fa7b83f-6da7-1014-a69d-d257852e8dd1	biorxiv:1fa7b83f-6da7-1014-a69d-d257852e8dd1	T CELL	T CELL	T cell	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	3	254	3348	3	2	12	10	0.0826771653543	0.00876144962166	9.43647100931	1	0.852241401563	1.17337646137	3	0	CD3D; CD3E; CD3G	NA
biorxiv	219b21d9-7007-1014-9157-ab439216a355	biorxiv:219b21d9-7007-1014-9157-ab439216a355	FIB1	FIB 1		same_exact_label	Same reported label	all_reported_markers	All reported markers	3	2	3327	24	5	12	7	0.166666666667	0.00240456868049	69.3125	0.333333333333	0.00480239175202	69.409858784	1	2	PCOLCE2	PLA2G2A; MFAP5
biorxiv	219b21d9-7007-1014-9157-ab439216a355	biorxiv:219b21d9-7007-1014-9157-ab439216a355	FIB1	FIB 1		same_exact_label	Same reported label	local_private_markers	Local-only markers	3	2	3327	24	5	12	7	0.166666666667	0.00240456868049	69.3125	0.333333333333	0.00480239175202	69.409858784	1	2	PCOLCE2	PLA2G2A; MFAP5
biorxiv	219b21d9-7007-1014-9157-ab439216a355	biorxiv:219b21d9-7007-1014-9157-ab439216a355	FIB2	FIB 2		same_exact_label	Same reported label	all_reported_markers	All reported markers	3	1	3327	24	5	12	7	0	0.00410780482918	0	0	0.00410780482918	0	0	3	NA	FBLN1; CXCL10; CFD
biorxiv	219b21d9-7007-1014-9157-ab439216a355	biorxiv:219b21d9-7007-1014-9157-ab439216a355	FIB2	FIB 2		same_exact_label	Same reported label	local_private_markers	Local-only markers	3	1	3327	24	5	12	7	0	0.00410780482918	0	0	0.00410780482918	0	0	3	NA	FBLN1; CXCL10; CFD
biorxiv	219b21d9-7007-1014-9157-ab439216a355	biorxiv:219b21d9-7007-1014-9157-ab439216a355	PERICYTE	PERICYTE	fibroblast/stromal	same_exact_label	Same reported label	all_reported_markers	All reported markers	3	13	3327	24	5	12	7	0.230769230769	0.00490932772267	47.0062794349	1	0.0614734605871	16.267182463	3	0	STEAP4; CD36; RGS5	NA
biorxiv	219b21d9-7007-1014-9157-ab439216a355	biorxiv:219b21d9-7007-1014-9157-ab439216a355	PERICYTE	PERICYTE	fibroblast/stromal	same_exact_label	Same reported label	local_private_markers	Local-only markers	3	13	3327	24	5	12	7	0.230769230769	0.00490932772267	47.0062794349	1	0.0614734605871	16.267182463	3	0	STEAP4; CD36; RGS5	NA
biorxiv	219b21d9-7007-1014-9157-ab439216a355	biorxiv:219b21d9-7007-1014-9157-ab439216a355	PERICYTE	PERICYTE	fibroblast/stromal	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	3	149	3327	24	5	12	7	0.0335570469799	0.00490932772267	6.83536501849	1	0.481490725517	2.07688320253	3	0	STEAP4; CD36; RGS5	NA
biorxiv	219b21d9-7007-1014-9157-ab439216a355	biorxiv:219b21d9-7007-1014-9157-ab439216a355	PERICYTE	PERICYTE	fibroblast/stromal	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	3	149	3327	24	5	12	7	0.0335570469799	0.00490932772267	6.83536501849	1	0.481490725517	2.07688320253	3	0	STEAP4; CD36; RGS5	NA
biorxiv	2351d19e-6c56-1014-8708-9339c5f1215f	biorxiv:2351d19e-6c56-1014-8708-9339c5f1215f	PROLIFERATING T CELL	PROLIFERATING T CELL	T cell	same_exact_label	Same reported label	all_reported_markers	All reported markers	7	1	3350	1	0	12	12	0	0.00089552238806	0	0	0.00089552238806	0	0	7	NA	AURKA; MELK; PLK1; TK1; PBK; CDK1; AURKB
biorxiv	2351d19e-6c56-1014-8708-9339c5f1215f	biorxiv:2351d19e-6c56-1014-8708-9339c5f1215f	PROLIFERATING T CELL	PROLIFERATING T CELL	T cell	same_exact_label	Same reported label	local_private_markers	Local-only markers	7	1	3350	1	0	12	12	0	0.00089552238806	0	0	0.00089552238806	0	0	7	NA	AURKA; MELK; PLK1; TK1; PBK; CDK1; AURKB
