profile_idx_a	profile_idx_b	paper_key_a	paper_key_b	cell_type_a	cell_type_b	normalized_cell_type_a	normalized_cell_type_b	label_relation	label_linked	n_markers_a	n_markers_b	n_shared	n_union	jaccard	shared_gene_ids	shared_gene_names	weighted_gene_score	weighted_gene_probability
24	30	biorxiv:e2efdcad-73c4-1014-9c6c-8a89f519fd2d	hca:0365_10.3389_fendo.2022.874915_81de77d539	CDC2.4	MACROPHAGE	CDC 2 4	MACROPHAGE	Different	0	4	4	3	5	0.6	ENSG00000159189;ENSG00000173369;ENSG00000173372	C1QC;C1QB;C1QA	0.7910454924877002	0.6880557739975584
24	31	biorxiv:e2efdcad-73c4-1014-9c6c-8a89f519fd2d	hca:0481_10.1016_j.immuni.2023.01.002_2da3d3f446	CDC2.4	MACROPHAGE	CDC 2 4	MACROPHAGE	Different	0	4	3	2	5	0.4	ENSG00000159189;ENSG00000173369	C1QC;C1QB	0.7910454924877002	0.6880557739975584
24	32	biorxiv:e2efdcad-73c4-1014-9c6c-8a89f519fd2d	hca:0494_10.1038_s41467-021-27895-0_bbe3158fbf	CDC2.4	MACROPHAGE	CDC 2 4	MACROPHAGE	Different	0	4	3	1	6	0.16666666666666666	ENSG00000173369	C1QB	0.7910454924877002	0.6880557739975584
24	34	biorxiv:e2efdcad-73c4-1014-9c6c-8a89f519fd2d	biorxiv:e3312584-7421-1014-b0a7-823d4471ccf1	CDC2.4	MACROPHAGE	CDC 2 4	MACROPHAGE	Different	0	4	3	1	6	0.16666666666666666	ENSG00000173369	C1QB	0.7910454924877002	0.6880557739975584
25	27	hca:0068_10.1093_ibd_izac201_351dddd961	hca:0161_10.1681_asn.2020030326_bf5d42b566	MACROPHAGE	DONOR MACROPHAGE	MACROPHAGE	DONOR MACROPHAGE	Partial	1	3	6	2	7	0.2857142857142857	ENSG00000173369;ENSG00000173372	C1QB;C1QA	0.7910454924877002	0.6880557739975584
25	29	hca:0068_10.1093_ibd_izac201_351dddd961	hca:0349_10.1038_s41467-023-36296-4_67ae3c1e19	MACROPHAGE	C1QC+ MACROPHAGE	MACROPHAGE	C 1 QC MACROPHAGE	Partial	1	3	3	2	4	0.5	ENSG00000173369;ENSG00000173372	C1QB;C1QA	0.7910454924877002	0.6880557739975584
25	30	hca:0068_10.1093_ibd_izac201_351dddd961	hca:0365_10.3389_fendo.2022.874915_81de77d539	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	Exact	1	3	4	2	5	0.4	ENSG00000173369;ENSG00000173372	C1QB;C1QA	0.7910454924877002	0.6880557739975584
25	31	hca:0068_10.1093_ibd_izac201_351dddd961	hca:0481_10.1016_j.immuni.2023.01.002_2da3d3f446	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	Exact	1	3	3	1	5	0.2	ENSG00000173369	C1QB	0.7910454924877002	0.6880557739975584
25	32	hca:0068_10.1093_ibd_izac201_351dddd961	hca:0494_10.1038_s41467-021-27895-0_bbe3158fbf	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	Exact	1	3	3	1	5	0.2	ENSG00000173369	C1QB	0.7910454924877002	0.6880557739975584
25	34	hca:0068_10.1093_ibd_izac201_351dddd961	biorxiv:e3312584-7421-1014-b0a7-823d4471ccf1	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	Exact	1	3	3	1	5	0.2	ENSG00000173369	C1QB	0.7910454924877002	0.6880557739975584
26	28	hca:0148_10.1113_jp287812_fd3137bc12	hca:0217_10.1186_s40478-023-01568-z_30cfefc163	MACROPHAGE	BORDER-ASSOCIATED MACROPHAGE	MACROPHAGE	BORDER ASSOCIATED MACROPHAGE	Partial	1	3	3	2	4	0.5	ENSG00000177575;ENSG00000260314	CD163;MRC1	2.264889555550761	0.9059271622075171
26	30	hca:0148_10.1113_jp287812_fd3137bc12	hca:0365_10.3389_fendo.2022.874915_81de77d539	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	Exact	1	3	4	1	6	0.16666666666666666	ENSG00000177575	CD163	1.2596177990672683	0.7789603070011919
26	31	hca:0148_10.1113_jp287812_fd3137bc12	hca:0481_10.1016_j.immuni.2023.01.002_2da3d3f446	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	Exact	1	3	3	1	5	0.2	ENSG00000177575	CD163	1.2596177990672683	0.7789603070011919
26	32	hca:0148_10.1113_jp287812_fd3137bc12	hca:0494_10.1038_s41467-021-27895-0_bbe3158fbf	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	Exact	1	3	3	2	4	0.5	ENSG00000038945;ENSG00000177575	MSR1;CD163	1.2596177990672683	0.7789603070011919
26	35	hca:0148_10.1113_jp287812_fd3137bc12	hca:0060_10.3389_fcell.2022.872688_ac00c45d48	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	Exact	1	3	3	1	5	0.2	ENSG00000177575	CD163	1.2596177990672683	0.7789603070011919
26	36	hca:0148_10.1113_jp287812_fd3137bc12	hca:0095_10.1101_2021.09.16.460628_23a839e09f	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	Exact	1	3	3	1	5	0.2	ENSG00000177575	CD163	1.2596177990672683	0.7789603070011919
26	37	hca:0148_10.1113_jp287812_fd3137bc12	hca:0149_10.1038_s41368-023-00238-z_c77e60a0ab	MACROPHAGE	MONOCYTE CELL LINEAGE	MACROPHAGE	MONOCYTE CELL LINEAGE	Different	0	3	3	1	5	0.2	ENSG00000177575	CD163	1.2596177990672683	0.7789603070011919
26	40	hca:0148_10.1113_jp287812_fd3137bc12	hca:0228_10.1128_mbio.02583-20_5085db2792	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	Exact	1	3	3	1	5	0.2	ENSG00000177575	CD163	1.2596177990672683	0.7789603070011919
27	29	hca:0161_10.1681_asn.2020030326_bf5d42b566	hca:0349_10.1038_s41467-023-36296-4_67ae3c1e19	DONOR MACROPHAGE	C1QC+ MACROPHAGE	DONOR MACROPHAGE	C 1 QC MACROPHAGE	Partial	1	6	3	3	6	0.5	ENSG00000159189;ENSG00000173369;ENSG00000173372	C1QC;C1QB;C1QA	0.7910454924877002	0.6880557739975584
27	30	hca:0161_10.1681_asn.2020030326_bf5d42b566	hca:0365_10.3389_fendo.2022.874915_81de77d539	DONOR MACROPHAGE	MACROPHAGE	DONOR MACROPHAGE	MACROPHAGE	Partial	1	6	4	3	7	0.42857142857142855	ENSG00000159189;ENSG00000173369;ENSG00000173372	C1QC;C1QB;C1QA	0.7910454924877002	0.6880557739975584
27	31	hca:0161_10.1681_asn.2020030326_bf5d42b566	hca:0481_10.1016_j.immuni.2023.01.002_2da3d3f446	DONOR MACROPHAGE	MACROPHAGE	DONOR MACROPHAGE	MACROPHAGE	Partial	1	6	3	2	7	0.2857142857142857	ENSG00000159189;ENSG00000173369	C1QC;C1QB	0.7910454924877002	0.6880557739975584
27	32	hca:0161_10.1681_asn.2020030326_bf5d42b566	hca:0494_10.1038_s41467-021-27895-0_bbe3158fbf	DONOR MACROPHAGE	MACROPHAGE	DONOR MACROPHAGE	MACROPHAGE	Partial	1	6	3	1	8	0.125	ENSG00000173369	C1QB	0.7910454924877002	0.6880557739975584
27	33	hca:0161_10.1681_asn.2020030326_bf5d42b566	biorxiv:ab05f819-6c04-1014-81aa-9646e853264a	DONOR MACROPHAGE	MONOCYTE	DONOR MACROPHAGE	MONOCYTE	Different	0	6	3	1	8	0.125	ENSG00000170458	CD14	-0.5003157029630767	0.3774664802986703
27	34	hca:0161_10.1681_asn.2020030326_bf5d42b566	biorxiv:e3312584-7421-1014-b0a7-823d4471ccf1	DONOR MACROPHAGE	MACROPHAGE	DONOR MACROPHAGE	MACROPHAGE	Partial	1	6	3	2	7	0.2857142857142857	ENSG00000170458;ENSG00000173369	CD14;C1QB	0.29072978952462347	0.572174788095324
27	35	hca:0161_10.1681_asn.2020030326_bf5d42b566	hca:0060_10.3389_fcell.2022.872688_ac00c45d48	DONOR MACROPHAGE	MACROPHAGE	DONOR MACROPHAGE	MACROPHAGE	Partial	1	6	3	1	8	0.125	ENSG00000170458	CD14	-0.5003157029630767	0.3774664802986703
27	37	hca:0161_10.1681_asn.2020030326_bf5d42b566	hca:0149_10.1038_s41368-023-00238-z_c77e60a0ab	DONOR MACROPHAGE	MONOCYTE CELL LINEAGE	DONOR MACROPHAGE	MONOCYTE CELL LINEAGE	Different	0	6	3	1	8	0.125	ENSG00000170458	CD14	-0.5003157029630767	0.3774664802986703
27	39	hca:0161_10.1681_asn.2020030326_bf5d42b566	hca:0184_10.1016_j.cell.2021.07.023_f621bea088	DONOR MACROPHAGE	MACROPHAGE	DONOR MACROPHAGE	MACROPHAGE	Partial	1	6	3	1	8	0.125	ENSG00000170458	CD14	-0.5003157029630767	0.3774664802986703
27	40	hca:0161_10.1681_asn.2020030326_bf5d42b566	hca:0228_10.1128_mbio.02583-20_5085db2792	DONOR MACROPHAGE	MACROPHAGE	DONOR MACROPHAGE	MACROPHAGE	Partial	1	6	3	1	8	0.125	ENSG00000170458	CD14	-0.5003157029630767	0.3774664802986703
27	41	hca:0161_10.1681_asn.2020030326_bf5d42b566	hca:0393_10.1038_s42255-022-00531-x_b92878970e	DONOR MACROPHAGE	MACROPHAGES	DONOR MACROPHAGE	MACROPHAGES	Different	0	6	4	1	9	0.1111111111111111	ENSG00000170458	CD14	-0.5003157029630767	0.3774664802986703
27	43	hca:0161_10.1681_asn.2020030326_bf5d42b566	hca:0420_10.1111_cas.15979_052ebae233	DONOR MACROPHAGE	MACROPHAGE	DONOR MACROPHAGE	MACROPHAGE	Partial	1	6	3	1	8	0.125	ENSG00000170458	CD14	-0.5003157029630767	0.3774664802986703
28	30	hca:0217_10.1186_s40478-023-01568-z_30cfefc163	hca:0365_10.3389_fendo.2022.874915_81de77d539	BORDER-ASSOCIATED MACROPHAGE	MACROPHAGE	BORDER ASSOCIATED MACROPHAGE	MACROPHAGE	Partial	1	3	4	1	6	0.16666666666666666	ENSG00000177575	CD163	1.2596177990672683	0.7789603070011919
28	31	hca:0217_10.1186_s40478-023-01568-z_30cfefc163	hca:0481_10.1016_j.immuni.2023.01.002_2da3d3f446	BORDER-ASSOCIATED MACROPHAGE	MACROPHAGE	BORDER ASSOCIATED MACROPHAGE	MACROPHAGE	Partial	1	3	3	1	5	0.2	ENSG00000177575	CD163	1.2596177990672683	0.7789603070011919
28	32	hca:0217_10.1186_s40478-023-01568-z_30cfefc163	hca:0494_10.1038_s41467-021-27895-0_bbe3158fbf	BORDER-ASSOCIATED MACROPHAGE	MACROPHAGE	BORDER ASSOCIATED MACROPHAGE	MACROPHAGE	Partial	1	3	3	1	5	0.2	ENSG00000177575	CD163	1.2596177990672683	0.7789603070011919
28	35	hca:0217_10.1186_s40478-023-01568-z_30cfefc163	hca:0060_10.3389_fcell.2022.872688_ac00c45d48	BORDER-ASSOCIATED MACROPHAGE	MACROPHAGE	BORDER ASSOCIATED MACROPHAGE	MACROPHAGE	Partial	1	3	3	1	5	0.2	ENSG00000177575	CD163	1.2596177990672683	0.7789603070011919
28	36	hca:0217_10.1186_s40478-023-01568-z_30cfefc163	hca:0095_10.1101_2021.09.16.460628_23a839e09f	BORDER-ASSOCIATED MACROPHAGE	MACROPHAGE	BORDER ASSOCIATED MACROPHAGE	MACROPHAGE	Partial	1	3	3	1	5	0.2	ENSG00000177575	CD163	1.2596177990672683	0.7789603070011919
28	37	hca:0217_10.1186_s40478-023-01568-z_30cfefc163	hca:0149_10.1038_s41368-023-00238-z_c77e60a0ab	BORDER-ASSOCIATED MACROPHAGE	MONOCYTE CELL LINEAGE	BORDER ASSOCIATED MACROPHAGE	MONOCYTE CELL LINEAGE	Different	0	3	3	1	5	0.2	ENSG00000177575	CD163	1.2596177990672683	0.7789603070011919
28	40	hca:0217_10.1186_s40478-023-01568-z_30cfefc163	hca:0228_10.1128_mbio.02583-20_5085db2792	BORDER-ASSOCIATED MACROPHAGE	MACROPHAGE	BORDER ASSOCIATED MACROPHAGE	MACROPHAGE	Partial	1	3	3	1	5	0.2	ENSG00000177575	CD163	1.2596177990672683	0.7789603070011919
29	30	hca:0349_10.1038_s41467-023-36296-4_67ae3c1e19	hca:0365_10.3389_fendo.2022.874915_81de77d539	C1QC+ MACROPHAGE	MACROPHAGE	C 1 QC MACROPHAGE	MACROPHAGE	Partial	1	3	4	3	4	0.75	ENSG00000159189;ENSG00000173369;ENSG00000173372	C1QC;C1QB;C1QA	0.7910454924877002	0.6880557739975584
29	31	hca:0349_10.1038_s41467-023-36296-4_67ae3c1e19	hca:0481_10.1016_j.immuni.2023.01.002_2da3d3f446	C1QC+ MACROPHAGE	MACROPHAGE	C 1 QC MACROPHAGE	MACROPHAGE	Partial	1	3	3	2	4	0.5	ENSG00000159189;ENSG00000173369	C1QC;C1QB	0.7910454924877002	0.6880557739975584
29	32	hca:0349_10.1038_s41467-023-36296-4_67ae3c1e19	hca:0494_10.1038_s41467-021-27895-0_bbe3158fbf	C1QC+ MACROPHAGE	MACROPHAGE	C 1 QC MACROPHAGE	MACROPHAGE	Partial	1	3	3	1	5	0.2	ENSG00000173369	C1QB	0.7910454924877002	0.6880557739975584
29	34	hca:0349_10.1038_s41467-023-36296-4_67ae3c1e19	biorxiv:e3312584-7421-1014-b0a7-823d4471ccf1	C1QC+ MACROPHAGE	MACROPHAGE	C 1 QC MACROPHAGE	MACROPHAGE	Partial	1	3	3	1	5	0.2	ENSG00000173369	C1QB	0.7910454924877002	0.6880557739975584
30	31	hca:0365_10.3389_fendo.2022.874915_81de77d539	hca:0481_10.1016_j.immuni.2023.01.002_2da3d3f446	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	Exact	1	4	3	3	4	0.75	ENSG00000159189;ENSG00000173369;ENSG00000177575	C1QC;C1QB;CD163	2.0506632915549687	0.8860146234856271
30	32	hca:0365_10.3389_fendo.2022.874915_81de77d539	hca:0494_10.1038_s41467-021-27895-0_bbe3158fbf	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	Exact	1	4	3	2	5	0.4	ENSG00000173369;ENSG00000177575	C1QB;CD163	2.0506632915549687	0.8860146234856271
30	34	hca:0365_10.3389_fendo.2022.874915_81de77d539	biorxiv:e3312584-7421-1014-b0a7-823d4471ccf1	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	Exact	1	4	3	1	6	0.16666666666666666	ENSG00000173369	C1QB	0.7910454924877002	0.6880557739975584
30	35	hca:0365_10.3389_fendo.2022.874915_81de77d539	hca:0060_10.3389_fcell.2022.872688_ac00c45d48	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	Exact	1	4	3	1	6	0.16666666666666666	ENSG00000177575	CD163	1.2596177990672683	0.7789603070011919
30	36	hca:0365_10.3389_fendo.2022.874915_81de77d539	hca:0095_10.1101_2021.09.16.460628_23a839e09f	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	Exact	1	4	3	1	6	0.16666666666666666	ENSG00000177575	CD163	1.2596177990672683	0.7789603070011919
30	37	hca:0365_10.3389_fendo.2022.874915_81de77d539	hca:0149_10.1038_s41368-023-00238-z_c77e60a0ab	MACROPHAGE	MONOCYTE CELL LINEAGE	MACROPHAGE	MONOCYTE CELL LINEAGE	Different	0	4	3	1	6	0.16666666666666666	ENSG00000177575	CD163	1.2596177990672683	0.7789603070011919
30	40	hca:0365_10.3389_fendo.2022.874915_81de77d539	hca:0228_10.1128_mbio.02583-20_5085db2792	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	Exact	1	4	3	1	6	0.16666666666666666	ENSG00000177575	CD163	1.2596177990672683	0.7789603070011919
31	32	hca:0481_10.1016_j.immuni.2023.01.002_2da3d3f446	hca:0494_10.1038_s41467-021-27895-0_bbe3158fbf	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	Exact	1	3	3	2	4	0.5	ENSG00000173369;ENSG00000177575	C1QB;CD163	2.0506632915549687	0.8860146234856271
31	34	hca:0481_10.1016_j.immuni.2023.01.002_2da3d3f446	biorxiv:e3312584-7421-1014-b0a7-823d4471ccf1	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	Exact	1	3	3	1	5	0.2	ENSG00000173369	C1QB	0.7910454924877002	0.6880557739975584
31	35	hca:0481_10.1016_j.immuni.2023.01.002_2da3d3f446	hca:0060_10.3389_fcell.2022.872688_ac00c45d48	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	Exact	1	3	3	1	5	0.2	ENSG00000177575	CD163	1.2596177990672683	0.7789603070011919
31	36	hca:0481_10.1016_j.immuni.2023.01.002_2da3d3f446	hca:0095_10.1101_2021.09.16.460628_23a839e09f	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	Exact	1	3	3	1	5	0.2	ENSG00000177575	CD163	1.2596177990672683	0.7789603070011919
31	37	hca:0481_10.1016_j.immuni.2023.01.002_2da3d3f446	hca:0149_10.1038_s41368-023-00238-z_c77e60a0ab	MACROPHAGE	MONOCYTE CELL LINEAGE	MACROPHAGE	MONOCYTE CELL LINEAGE	Different	0	3	3	1	5	0.2	ENSG00000177575	CD163	1.2596177990672683	0.7789603070011919
31	40	hca:0481_10.1016_j.immuni.2023.01.002_2da3d3f446	hca:0228_10.1128_mbio.02583-20_5085db2792	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	Exact	1	3	3	1	5	0.2	ENSG00000177575	CD163	1.2596177990672683	0.7789603070011919
32	34	hca:0494_10.1038_s41467-021-27895-0_bbe3158fbf	biorxiv:e3312584-7421-1014-b0a7-823d4471ccf1	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	Exact	1	3	3	1	5	0.2	ENSG00000173369	C1QB	0.7910454924877002	0.6880557739975584
32	35	hca:0494_10.1038_s41467-021-27895-0_bbe3158fbf	hca:0060_10.3389_fcell.2022.872688_ac00c45d48	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	Exact	1	3	3	1	5	0.2	ENSG00000177575	CD163	1.2596177990672683	0.7789603070011919
32	36	hca:0494_10.1038_s41467-021-27895-0_bbe3158fbf	hca:0095_10.1101_2021.09.16.460628_23a839e09f	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	Exact	1	3	3	1	5	0.2	ENSG00000177575	CD163	1.2596177990672683	0.7789603070011919
32	37	hca:0494_10.1038_s41467-021-27895-0_bbe3158fbf	hca:0149_10.1038_s41368-023-00238-z_c77e60a0ab	MACROPHAGE	MONOCYTE CELL LINEAGE	MACROPHAGE	MONOCYTE CELL LINEAGE	Different	0	3	3	1	5	0.2	ENSG00000177575	CD163	1.2596177990672683	0.7789603070011919
32	40	hca:0494_10.1038_s41467-021-27895-0_bbe3158fbf	hca:0228_10.1128_mbio.02583-20_5085db2792	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	Exact	1	3	3	1	5	0.2	ENSG00000177575	CD163	1.2596177990672683	0.7789603070011919
33	34	biorxiv:ab05f819-6c04-1014-81aa-9646e853264a	biorxiv:e3312584-7421-1014-b0a7-823d4471ccf1	MONOCYTE	MACROPHAGE	MONOCYTE	MACROPHAGE	Different	0	3	3	1	5	0.2	ENSG00000170458	CD14	-0.5003157029630767	0.3774664802986703
33	35	biorxiv:ab05f819-6c04-1014-81aa-9646e853264a	hca:0060_10.3389_fcell.2022.872688_ac00c45d48	MONOCYTE	MACROPHAGE	MONOCYTE	MACROPHAGE	Different	0	3	3	1	5	0.2	ENSG00000170458	CD14	-0.5003157029630767	0.3774664802986703
33	37	biorxiv:ab05f819-6c04-1014-81aa-9646e853264a	hca:0149_10.1038_s41368-023-00238-z_c77e60a0ab	MONOCYTE	MONOCYTE CELL LINEAGE	MONOCYTE	MONOCYTE CELL LINEAGE	Partial	1	3	3	2	4	0.5	ENSG00000170458;ENSG00000182578	CD14;CSF1R	-0.5003157029630767	0.3774664802986703
33	39	biorxiv:ab05f819-6c04-1014-81aa-9646e853264a	hca:0184_10.1016_j.cell.2021.07.023_f621bea088	MONOCYTE	MACROPHAGE	MONOCYTE	MACROPHAGE	Different	0	3	3	1	5	0.2	ENSG00000170458	CD14	-0.5003157029630767	0.3774664802986703
33	40	biorxiv:ab05f819-6c04-1014-81aa-9646e853264a	hca:0228_10.1128_mbio.02583-20_5085db2792	MONOCYTE	MACROPHAGE	MONOCYTE	MACROPHAGE	Different	0	3	3	1	5	0.2	ENSG00000170458	CD14	-0.5003157029630767	0.3774664802986703
33	41	biorxiv:ab05f819-6c04-1014-81aa-9646e853264a	hca:0393_10.1038_s42255-022-00531-x_b92878970e	MONOCYTE	MACROPHAGES	MONOCYTE	MACROPHAGES	Different	0	3	4	1	6	0.16666666666666666	ENSG00000170458	CD14	-0.5003157029630767	0.3774664802986703
33	43	biorxiv:ab05f819-6c04-1014-81aa-9646e853264a	hca:0420_10.1111_cas.15979_052ebae233	MONOCYTE	MACROPHAGE	MONOCYTE	MACROPHAGE	Different	0	3	3	1	5	0.2	ENSG00000170458	CD14	-0.5003157029630767	0.3774664802986703
34	35	biorxiv:e3312584-7421-1014-b0a7-823d4471ccf1	hca:0060_10.3389_fcell.2022.872688_ac00c45d48	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	Exact	1	3	3	1	5	0.2	ENSG00000170458	CD14	-0.5003157029630767	0.3774664802986703
34	37	biorxiv:e3312584-7421-1014-b0a7-823d4471ccf1	hca:0149_10.1038_s41368-023-00238-z_c77e60a0ab	MACROPHAGE	MONOCYTE CELL LINEAGE	MACROPHAGE	MONOCYTE CELL LINEAGE	Different	0	3	3	1	5	0.2	ENSG00000170458	CD14	-0.5003157029630767	0.3774664802986703
34	39	biorxiv:e3312584-7421-1014-b0a7-823d4471ccf1	hca:0184_10.1016_j.cell.2021.07.023_f621bea088	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	Exact	1	3	3	2	4	0.5	ENSG00000170458;ENSG00000203747	CD14;FCGR3A	-0.5003157029630767	0.3774664802986703
34	40	biorxiv:e3312584-7421-1014-b0a7-823d4471ccf1	hca:0228_10.1128_mbio.02583-20_5085db2792	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	Exact	1	3	3	1	5	0.2	ENSG00000170458	CD14	-0.5003157029630767	0.3774664802986703
34	41	biorxiv:e3312584-7421-1014-b0a7-823d4471ccf1	hca:0393_10.1038_s42255-022-00531-x_b92878970e	MACROPHAGE	MACROPHAGES	MACROPHAGE	MACROPHAGES	Different	0	3	4	2	5	0.4	ENSG00000170458;ENSG00000203747	CD14;FCGR3A	-0.5003157029630767	0.3774664802986703
34	43	biorxiv:e3312584-7421-1014-b0a7-823d4471ccf1	hca:0420_10.1111_cas.15979_052ebae233	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	Exact	1	3	3	2	4	0.5	ENSG00000170458;ENSG00000203747	CD14;FCGR3A	-0.5003157029630767	0.3774664802986703
35	36	hca:0060_10.3389_fcell.2022.872688_ac00c45d48	hca:0095_10.1101_2021.09.16.460628_23a839e09f	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	Exact	1	3	3	2	4	0.5	ENSG00000129226;ENSG00000177575	CD68;CD163	1.2596177990672683	0.7789603070011919
35	37	hca:0060_10.3389_fcell.2022.872688_ac00c45d48	hca:0149_10.1038_s41368-023-00238-z_c77e60a0ab	MACROPHAGE	MONOCYTE CELL LINEAGE	MACROPHAGE	MONOCYTE CELL LINEAGE	Different	0	3	3	2	4	0.5	ENSG00000170458;ENSG00000177575	CD14;CD163	0.7593020961041916	0.6812021921255685
35	38	hca:0060_10.3389_fcell.2022.872688_ac00c45d48	hca:0164_10.1177_00220345221147908_13bf485ac8	MACROPHAGE	MONOCYTE	MACROPHAGE	MONOCYTE	Different	0	3	3	1	5	0.2	ENSG00000129226	CD68	0.0	0.5
35	39	hca:0060_10.3389_fcell.2022.872688_ac00c45d48	hca:0184_10.1016_j.cell.2021.07.023_f621bea088	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	Exact	1	3	3	1	5	0.2	ENSG00000170458	CD14	-0.5003157029630767	0.3774664802986703
35	40	hca:0060_10.3389_fcell.2022.872688_ac00c45d48	hca:0228_10.1128_mbio.02583-20_5085db2792	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	Exact	1	3	3	2	4	0.5	ENSG00000170458;ENSG00000177575	CD14;CD163	0.7593020961041916	0.6812021921255685
35	41	hca:0060_10.3389_fcell.2022.872688_ac00c45d48	hca:0393_10.1038_s42255-022-00531-x_b92878970e	MACROPHAGE	MACROPHAGES	MACROPHAGE	MACROPHAGES	Different	0	3	4	2	5	0.4	ENSG00000129226;ENSG00000170458	CD68;CD14	-0.5003157029630767	0.3774664802986703
35	42	hca:0060_10.3389_fcell.2022.872688_ac00c45d48	hca:0418_10.1038_s42003-020-0922-4_8904851286	MACROPHAGE	MACROPHAGES AND DENDRITIC CELLS	MACROPHAGE	MACROPHAGES AND DENDRITIC CELLS	Different	0	3	5	1	7	0.14285714285714285	ENSG00000129226	CD68	0.0	0.5
35	43	hca:0060_10.3389_fcell.2022.872688_ac00c45d48	hca:0420_10.1111_cas.15979_052ebae233	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	Exact	1	3	3	2	4	0.5	ENSG00000129226;ENSG00000170458	CD68;CD14	-0.5003157029630767	0.3774664802986703
36	37	hca:0095_10.1101_2021.09.16.460628_23a839e09f	hca:0149_10.1038_s41368-023-00238-z_c77e60a0ab	MACROPHAGE	MONOCYTE CELL LINEAGE	MACROPHAGE	MONOCYTE CELL LINEAGE	Different	0	3	3	1	5	0.2	ENSG00000177575	CD163	1.2596177990672683	0.7789603070011919
36	38	hca:0095_10.1101_2021.09.16.460628_23a839e09f	hca:0164_10.1177_00220345221147908_13bf485ac8	MACROPHAGE	MONOCYTE	MACROPHAGE	MONOCYTE	Different	0	3	3	2	4	0.5	ENSG00000129226;ENSG00000140678	CD68;ITGAX	0.0	0.5
36	40	hca:0095_10.1101_2021.09.16.460628_23a839e09f	hca:0228_10.1128_mbio.02583-20_5085db2792	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	Exact	1	3	3	1	5	0.2	ENSG00000177575	CD163	1.2596177990672683	0.7789603070011919
36	41	hca:0095_10.1101_2021.09.16.460628_23a839e09f	hca:0393_10.1038_s42255-022-00531-x_b92878970e	MACROPHAGE	MACROPHAGES	MACROPHAGE	MACROPHAGES	Different	0	3	4	1	6	0.16666666666666666	ENSG00000129226	CD68	0.0	0.5
36	42	hca:0095_10.1101_2021.09.16.460628_23a839e09f	hca:0418_10.1038_s42003-020-0922-4_8904851286	MACROPHAGE	MACROPHAGES AND DENDRITIC CELLS	MACROPHAGE	MACROPHAGES AND DENDRITIC CELLS	Different	0	3	5	2	6	0.3333333333333333	ENSG00000129226;ENSG00000140678	CD68;ITGAX	0.0	0.5
36	43	hca:0095_10.1101_2021.09.16.460628_23a839e09f	hca:0420_10.1111_cas.15979_052ebae233	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	Exact	1	3	3	1	5	0.2	ENSG00000129226	CD68	0.0	0.5
37	39	hca:0149_10.1038_s41368-023-00238-z_c77e60a0ab	hca:0184_10.1016_j.cell.2021.07.023_f621bea088	MONOCYTE CELL LINEAGE	MACROPHAGE	MONOCYTE CELL LINEAGE	MACROPHAGE	Different	0	3	3	1	5	0.2	ENSG00000170458	CD14	-0.5003157029630767	0.3774664802986703
