resource	label_basis	profile_idx	normalized_cell_type	cell_type	context_uid	comparison_context	n_local_markers	n_comparison_profiles	observed_global_recovery
LLMarkers	reported label	2	DC	DC	biorxiv|01e5e65d-751c-1014-a8e3-b5f1d7a951ab	biorxiv|01e5e65d-751c-1014-a8e3-b5f1d7a951ab	9	4	0.0
LLMarkers	reported label	12	MAST CELL	MAST CELL	biorxiv|03092aac-75a4-1014-b9cc-d44d468fbd97	biorxiv|03092aac-75a4-1014-b9cc-d44d468fbd97	3	14	1.0
LLMarkers	reported label	14	PLASMA CELL	PLASMA CELL	biorxiv|03092aac-75a4-1014-b9cc-d44d468fbd97	biorxiv|03092aac-75a4-1014-b9cc-d44d468fbd97	3	15	1.0
LLMarkers	reported label	18	B CELL	B CELL	biorxiv|06056998-6fcf-1014-a978-d2cf5726c0ad	biorxiv|06056998-6fcf-1014-a978-d2cf5726c0ad	4	29	0.0
LLMarkers	reported label	20	CLUSTER 3	CLUSTER 3	biorxiv|09d40fbc-6c3d-1014-b39f-eee50a07ad3b	biorxiv|09d40fbc-6c3d-1014-b39f-eee50a07ad3b	3	11	0.0
LLMarkers	reported label	21	CLUSTER 4	CLUSTER 4	biorxiv|09d40fbc-6c3d-1014-b39f-eee50a07ad3b	biorxiv|09d40fbc-6c3d-1014-b39f-eee50a07ad3b	4	10	0.0
LLMarkers	reported label	22	CLUSTER 5	CLUSTER 5	biorxiv|09d40fbc-6c3d-1014-b39f-eee50a07ad3b	biorxiv|09d40fbc-6c3d-1014-b39f-eee50a07ad3b	4	8	0.25
LLMarkers	reported label	56	ACINAR CELL	ACINAR CELL	biorxiv|10f6f17d-749e-1014-bdcf-fe1d1407f022	biorxiv|10f6f17d-749e-1014-bdcf-fe1d1407f022	3	6	0.3333333333333333
LLMarkers	reported label	57	ALPHA CELL	ALPHA CELL	biorxiv|10f6f17d-749e-1014-bdcf-fe1d1407f022	biorxiv|10f6f17d-749e-1014-bdcf-fe1d1407f022	8	5	0.625
LLMarkers	reported label	58	BETA CELL	BETA CELL	biorxiv|10f6f17d-749e-1014-bdcf-fe1d1407f022	biorxiv|10f6f17d-749e-1014-bdcf-fe1d1407f022	19	9	0.3157894736842105
LLMarkers	reported label	59	DELTA CELL	DELTA CELL	biorxiv|10f6f17d-749e-1014-bdcf-fe1d1407f022	biorxiv|10f6f17d-749e-1014-bdcf-fe1d1407f022	5	4	0.2
LLMarkers	reported label	70	CD 4 T CELL	CD4+ T CELL	biorxiv|1934a72f-6bf9-1014-9f9e-eb610960180d	biorxiv|1934a72f-6bf9-1014-9f9e-eb610960180d	3	16	0.6666666666666666
LLMarkers	reported label	72	CLUSTER 3	CLUSTER 3	biorxiv|1b938bfc-6db4-1014-bcdd-aff1924d9f72	biorxiv|1b938bfc-6db4-1014-bcdd-aff1924d9f72	1	11	0.0
LLMarkers	reported label	97	MONOCYTE	MONOCYTE	biorxiv|1efd9fbe-6f02-1014-8df4-f37a8d806beb	biorxiv|1efd9fbe-6f02-1014-8df4-f37a8d806beb	2	23	0.0
LLMarkers	reported label	102	T CELL	T CELL	biorxiv|1fa7b83f-6da7-1014-a69d-d257852e8dd1	biorxiv|1fa7b83f-6da7-1014-a69d-d257852e8dd1	3	37	1.0
LLMarkers	reported label	123	PERICYTE	PERICYTE	biorxiv|219b21d9-7007-1014-9157-ab439216a355	biorxiv|219b21d9-7007-1014-9157-ab439216a355	3	13	1.0
LLMarkers	reported label	131	BASAL CELL	BASAL CELL	biorxiv|2439b48c-6d2d-1014-8b64-9f8fdc0d5fe9	biorxiv|2439b48c-6d2d-1014-8b64-9f8fdc0d5fe9	5	6	0.6
LLMarkers	reported label	132	EPITHELIAL CELL	EPITHELIAL CELL	biorxiv|2439b48c-6d2d-1014-8b64-9f8fdc0d5fe9	biorxiv|2439b48c-6d2d-1014-8b64-9f8fdc0d5fe9	5	6	0.8
LLMarkers	reported label	133	MESENCHYMAL	MESENCHYMAL	biorxiv|2439b48c-6d2d-1014-8b64-9f8fdc0d5fe9	biorxiv|2439b48c-6d2d-1014-8b64-9f8fdc0d5fe9	3	6	0.6666666666666666
LLMarkers	reported label	137	CLUSTER 4	CLUSTER 4	biorxiv|2696a317-6c07-1014-9562-d326b0aa508e	biorxiv|2696a317-6c07-1014-9562-d326b0aa508e	11	10	0.09090909090909091
LLMarkers	reported label	141	EC	EC	biorxiv|2746af96-6da7-1014-ab14-859a63e4801c	biorxiv|2746af96-6da7-1014-ab14-859a63e4801c	3	6	0.6666666666666666
LLMarkers	reported label	164	B CELL	B CELL	biorxiv|307b2bd7-6cb9-1014-a6b4-a58a7220bba3	biorxiv|307b2bd7-6cb9-1014-a6b4-a58a7220bba3	4	29	1.0
LLMarkers	reported label	165	NK CELL	NK CELL	biorxiv|307b2bd7-6cb9-1014-a6b4-a58a7220bba3	biorxiv|307b2bd7-6cb9-1014-a6b4-a58a7220bba3	3	15	0.6666666666666666
LLMarkers	reported label	168	T CELL	T CELL	biorxiv|307b2bd7-6cb9-1014-a6b4-a58a7220bba3	biorxiv|307b2bd7-6cb9-1014-a6b4-a58a7220bba3	2	36	0.5
LLMarkers	reported label	169	T CELL	T-CELL	biorxiv|307b2bd7-6cb9-1014-a6b4-a58a7220bba3	biorxiv|307b2bd7-6cb9-1014-a6b4-a58a7220bba3	1	36	1.0
LLMarkers	reported label	186	HSC	HSC	biorxiv|35208be1-70ce-1014-9f75-f7d24dac9096	biorxiv|35208be1-70ce-1014-9f75-f7d24dac9096	4	4	0.75
LLMarkers	reported label	194	CLUSTER 1	CLUSTER 1	biorxiv|37132c64-6c91-1014-a7ae-a25544128cc2	biorxiv|37132c64-6c91-1014-a7ae-a25544128cc2	1	13	0.0
LLMarkers	reported label	195	CLUSTER 2	CLUSTER 2	biorxiv|37132c64-6c91-1014-a7ae-a25544128cc2	biorxiv|37132c64-6c91-1014-a7ae-a25544128cc2	1	18	1.0
LLMarkers	reported label	198	CELL	Β CELL	biorxiv|37af1a73-74bd-1014-bb95-96ab82111b0d	biorxiv|37af1a73-74bd-1014-bb95-96ab82111b0d	5	18	0.8
LLMarkers	reported label	202	TREG	TREG	biorxiv|380e1251-6c2c-1014-8b2d-a217f3491f5e	biorxiv|380e1251-6c2c-1014-8b2d-a217f3491f5e	2	14	1.0
LLMarkers	reported label	203	CD 4 T CELL	CD4+T CELL	biorxiv|38f92858-6c77-1014-a70a-b9d4e7b85d53	biorxiv|38f92858-6c77-1014-a70a-b9d4e7b85d53	1	16	0.0
LLMarkers	reported label	204	MACROPHAGES	MACROPHAGES	biorxiv|38f92858-6c77-1014-a70a-b9d4e7b85d53	biorxiv|38f92858-6c77-1014-a70a-b9d4e7b85d53	3	5	0.0
LLMarkers	reported label	206	ENDOTHELIAL CELL	ENDOTHELIAL CELL	biorxiv|3912ca11-6e98-1014-9c67-9a3ee3e3b07f	biorxiv|3912ca11-6e98-1014-9c67-9a3ee3e3b07f	7	27	0.42857142857142855
LLMarkers	reported label	207	MONOCYTE	MONOCYTE	biorxiv|39510275-6e7f-1014-81d5-da3b7edd0de0	biorxiv|39510275-6e7f-1014-81d5-da3b7edd0de0	5	23	0.2
LLMarkers	reported label	215	CD 4 T CELL	CD4+ T CELL	biorxiv|396ad855-6e2e-1014-85f5-9bd33dea0f81	biorxiv|396ad855-6e2e-1014-85f5-9bd33dea0f81	7	16	0.5714285714285714
LLMarkers	reported label	220	ENDOTHELIAL	ENDOTHELIAL	biorxiv|416666f2-6cf5-1014-99b7-f739c447cf39	biorxiv|416666f2-6cf5-1014-99b7-f739c447cf39	4	4	0.0
LLMarkers	reported label	227	ENTEROCYTE	ENTEROCYTE	biorxiv|446f40c7-6f7f-1014-8708-b70b3848c315	biorxiv|446f40c7-6f7f-1014-8708-b70b3848c315	3	5	0.6666666666666666
LLMarkers	reported label	228	EPITHELIAL CELL	EPITHELIAL CELL	biorxiv|446f40c7-6f7f-1014-8708-b70b3848c315	biorxiv|446f40c7-6f7f-1014-8708-b70b3848c315	1	6	1.0
LLMarkers	reported label	232	GOBLET CELL	GOBLET CELL	biorxiv|446f40c7-6f7f-1014-8708-b70b3848c315	biorxiv|446f40c7-6f7f-1014-8708-b70b3848c315	2	7	1.0
LLMarkers	reported label	241	PLASMA CELL	PLASMA CELL	biorxiv|446f40c7-6f7f-1014-8708-b70b3848c315	biorxiv|446f40c7-6f7f-1014-8708-b70b3848c315	4	15	1.0
LLMarkers	reported label	243	SMOOTH MUSCLE CELL	SMOOTH MUSCLE CELL	biorxiv|446f40c7-6f7f-1014-8708-b70b3848c315	biorxiv|446f40c7-6f7f-1014-8708-b70b3848c315	4	8	0.5
LLMarkers	reported label	259	ALPHA CELL	ALPHA CELL	biorxiv|4c59ca94-6c5e-1014-84d0-e9a5aa46ffef	biorxiv|4c59ca94-6c5e-1014-84d0-e9a5aa46ffef	10	5	0.4
LLMarkers	reported label	260	BETA CELL	BETA CELL	biorxiv|4c59ca94-6c5e-1014-84d0-e9a5aa46ffef	biorxiv|4c59ca94-6c5e-1014-84d0-e9a5aa46ffef	10	9	0.7
LLMarkers	reported label	261	DELTA CELL	DELTA CELL	biorxiv|4c59ca94-6c5e-1014-84d0-e9a5aa46ffef	biorxiv|4c59ca94-6c5e-1014-84d0-e9a5aa46ffef	3	4	1.0
LLMarkers	reported label	262	IMMUNE CELL	IMMUNE CELL	biorxiv|4c59ca94-6c5e-1014-84d0-e9a5aa46ffef	biorxiv|4c59ca94-6c5e-1014-84d0-e9a5aa46ffef	6	6	0.0
LLMarkers	reported label	271	CLUSTER 2	CLUSTER 2	biorxiv|50c888ca-6c09-1014-89ca-dc13eaf87e62	biorxiv|50c888ca-6c09-1014-89ca-dc13eaf87e62	3	18	0.3333333333333333
LLMarkers	reported label	272	CLUSTER 4	CLUSTER 4	biorxiv|50c888ca-6c09-1014-89ca-dc13eaf87e62	biorxiv|50c888ca-6c09-1014-89ca-dc13eaf87e62	1	10	0.0
LLMarkers	reported label	276	B CELL	B CELL	biorxiv|51fac41a-6c0a-1014-9c40-ecb16ebed7ec	biorxiv|51fac41a-6c0a-1014-9c40-ecb16ebed7ec	3	29	0.6666666666666666
LLMarkers	reported label	277	DENDRITIC CELL	DENDRITIC CELL	biorxiv|51fac41a-6c0a-1014-9c40-ecb16ebed7ec	biorxiv|51fac41a-6c0a-1014-9c40-ecb16ebed7ec	2	6	0.0
LLMarkers	reported label	279	MONOCYTE	MONOCYTE	biorxiv|5200cce7-72d7-1014-98f6-994ae061fa4b	biorxiv|5200cce7-72d7-1014-98f6-994ae061fa4b	3	23	0.6666666666666666
LLMarkers	reported label	288	PERICYTES	PERICYTES	biorxiv|53fe4c58-6d7e-1014-9234-a9ab6cb90679	biorxiv|53fe4c58-6d7e-1014-9234-a9ab6cb90679	4	4	0.75
LLMarkers	reported label	294	LYMPHOCYTE	LYMPHOCYTE	biorxiv|55d0fee5-7079-1014-8ef3-9aa3522a8f21	biorxiv|55d0fee5-7079-1014-8ef3-9aa3522a8f21	3	4	0.0
LLMarkers	reported label	296	B CELL	B CELL	biorxiv|57ac822b-6c7d-1014-a047-d6c2f45edeb7	biorxiv|57ac822b-6c7d-1014-a047-d6c2f45edeb7	3	29	0.6666666666666666
LLMarkers	reported label	302	CLUSTER 4	CLUSTER 4	biorxiv|5a3c7d4e-70da-1014-80b6-cd48bfa975fe	biorxiv|5a3c7d4e-70da-1014-80b6-cd48bfa975fe	3	10	0.3333333333333333
LLMarkers	reported label	304	FIBROBLASTS	FIBROBLASTS	biorxiv|5a3c7d4e-70da-1014-80b6-cd48bfa975fe	biorxiv|5a3c7d4e-70da-1014-80b6-cd48bfa975fe	3	5	0.6666666666666666
LLMarkers	reported label	323	DC	DC	biorxiv|611722dd-8008-1014-b70e-fa0b81b0ac37	biorxiv|611722dd-8008-1014-b70e-fa0b81b0ac37	5	4	0.0
LLMarkers	reported label	327	PLASMA CELL	PLASMA CELL	biorxiv|64ab9878-6ed8-1014-99e3-9a1ae6ef730b	biorxiv|64ab9878-6ed8-1014-99e3-9a1ae6ef730b	3	15	1.0
LLMarkers	reported label	329	PC	PC	biorxiv|653bfd04-6cbf-1014-864b-c74846f5cd96	biorxiv|653bfd04-6cbf-1014-864b-c74846f5cd96	4	4	0.5
LLMarkers	reported label	340	MAST CELL	MAST CELL	biorxiv|6ca25eee-7853-1014-8aed-fc8cff0a87e5	biorxiv|6ca25eee-7853-1014-8aed-fc8cff0a87e5	3	14	1.0
LLMarkers	reported label	359	NK CELL	NK CELL	biorxiv|6f28f2e1-6c20-1014-910c-d12c701e7668	biorxiv|6f28f2e1-6c20-1014-910c-d12c701e7668	3	15	0.3333333333333333
LLMarkers	reported label	363	CELL	Β-CELL	biorxiv|6f8501d1-6fb7-1014-a0e2-ce465eab4dbd	biorxiv|6f8501d1-6fb7-1014-a0e2-ce465eab4dbd	6	18	0.6666666666666666
LLMarkers	reported label	365	ASTROCYTES	ASTROCYTES	biorxiv|700d25d7-7306-1014-9c30-ec481bfe1ae1	biorxiv|700d25d7-7306-1014-9c30-ec481bfe1ae1	1	5	0.0
LLMarkers	reported label	366	MICROGLIA	MICROGLIA	biorxiv|700d25d7-7306-1014-9c30-ec481bfe1ae1	biorxiv|700d25d7-7306-1014-9c30-ec481bfe1ae1	13	17	0.7692307692307693
LLMarkers	reported label	369	MACROPHAGE	MACROPHAGE	biorxiv|72d8cdf5-6fa5-1014-b805-ea9c7c557043	biorxiv|72d8cdf5-6fa5-1014-b805-ea9c7c557043	6	28	0.5
LLMarkers	reported label	408	IMMUNE CELL	IMMUNE CELL	biorxiv|7a206a01-6c0e-1014-b046-f87c164ca53d	biorxiv|7a206a01-6c0e-1014-b046-f87c164ca53d	3	6	0.3333333333333333
LLMarkers	reported label	419	CD 4 T CELL	CD4+ T CELL	biorxiv|8060bfa3-6d4f-1014-b2ea-be74caad434f	biorxiv|8060bfa3-6d4f-1014-b2ea-be74caad434f	4	16	0.75
LLMarkers	reported label	441	MAST CELL	MAST CELL	biorxiv|876ca999-6c0e-1014-8ed9-e7563228589e	biorxiv|876ca999-6c0e-1014-8ed9-e7563228589e	2	14	0.5
LLMarkers	reported label	446	NK CELL	NK CELL	biorxiv|876ca999-6c0e-1014-8ed9-e7563228589e	biorxiv|876ca999-6c0e-1014-8ed9-e7563228589e	4	15	0.25
LLMarkers	reported label	449	ASTROCYTES	ASTROCYTES	biorxiv|88b6dd17-6fa5-1014-96e8-90837e572e81	biorxiv|88b6dd17-6fa5-1014-96e8-90837e572e81	1	5	0.0
LLMarkers	reported label	455	NK CELL	NK CELL	biorxiv|8a79edc5-6e0d-1014-bd87-aa1de4068967	biorxiv|8a79edc5-6e0d-1014-bd87-aa1de4068967	12	15	0.25
LLMarkers	reported label	456	T CELL	T CELL	biorxiv|8a79edc5-6e0d-1014-bd87-aa1de4068967	biorxiv|8a79edc5-6e0d-1014-bd87-aa1de4068967	7	37	0.5714285714285714
LLMarkers	reported label	458	ENTEROENDOCRINE CELL	ENTEROENDOCRINE CELL	biorxiv|8bff4e38-6c13-1014-bcce-e068e3eafd28	biorxiv|8bff4e38-6c13-1014-bcce-e068e3eafd28	3	6	0.6666666666666666
LLMarkers	reported label	460	GOBLET CELL	GOBLET CELL	biorxiv|8bff4e38-6c13-1014-bcce-e068e3eafd28	biorxiv|8bff4e38-6c13-1014-bcce-e068e3eafd28	5	7	0.8
LLMarkers	reported label	462	STEM CELL	STEM CELL	biorxiv|8bff4e38-6c13-1014-bcce-e068e3eafd28	biorxiv|8bff4e38-6c13-1014-bcce-e068e3eafd28	4	6	1.0
LLMarkers	reported label	464	MESENCHYMAL	MESENCHYMAL	biorxiv|8c3ef8a4-6c0e-1014-9b81-f1618d3e39b1	biorxiv|8c3ef8a4-6c0e-1014-9b81-f1618d3e39b1	3	6	1.0
LLMarkers	reported label	468	T CELL	T CELL	biorxiv|8e460cfc-7020-1014-9694-e5bf39316223	biorxiv|8e460cfc-7020-1014-9694-e5bf39316223	3	37	1.0
LLMarkers	reported label	469	B CELL	B-CELL	biorxiv|8f45ef4c-6d70-1014-815c-a556cc0c38ce	biorxiv|8f45ef4c-6d70-1014-815c-a556cc0c38ce	3	29	1.0
LLMarkers	reported label	470	CLUSTER 1	CLUSTER 1	biorxiv|8f45ef4c-6d70-1014-815c-a556cc0c38ce	biorxiv|8f45ef4c-6d70-1014-815c-a556cc0c38ce	5	13	0.0
LLMarkers	reported label	471	CLUSTER 2	CLUSTER 2	biorxiv|8f45ef4c-6d70-1014-815c-a556cc0c38ce	biorxiv|8f45ef4c-6d70-1014-815c-a556cc0c38ce	5	18	0.0
LLMarkers	reported label	483	NK CELL	NK CELL	biorxiv|96c0ca44-7598-1014-bd6e-c97aae1f298a	biorxiv|96c0ca44-7598-1014-bd6e-c97aae1f298a	4	15	0.75
LLMarkers	reported label	487	TREG	TREG	biorxiv|96c0ca44-7598-1014-bd6e-c97aae1f298a	biorxiv|96c0ca44-7598-1014-bd6e-c97aae1f298a	4	14	1.0
LLMarkers	reported label	497	MONOCYTE	MONOCYTE	biorxiv|9912495b-7074-1014-acf9-d95bb2127278	biorxiv|9912495b-7074-1014-acf9-d95bb2127278	3	23	0.0
LLMarkers	reported label	519	MESENCHYMAL	MESENCHYMAL	biorxiv|9b741001-784a-1014-b0c0-93f88f9233f4	biorxiv|9b741001-784a-1014-b0c0-93f88f9233f4	3	6	0.6666666666666666
LLMarkers	reported label	521	BETA CELL	BETA CELL	biorxiv|9bdb3107-6c43-1014-b168-b2ab3b1b366a	biorxiv|9bdb3107-6c43-1014-b168-b2ab3b1b366a	3	9	0.3333333333333333
LLMarkers	reported label	523	B CELL	B CELL	biorxiv|9c7f8281-6c21-1014-a6df-b6c543b29cb8	biorxiv|9c7f8281-6c21-1014-a6df-b6c543b29cb8	3	29	0.3333333333333333
LLMarkers	reported label	530	CLUSTER 2	CLUSTER 2	biorxiv|9d923a25-6c34-1014-a848-e326c14e92ee	biorxiv|9d923a25-6c34-1014-a848-e326c14e92ee	7	18	0.0
LLMarkers	reported label	531	CLUSTER 3	CLUSTER 3	biorxiv|9d923a25-6c34-1014-a848-e326c14e92ee	biorxiv|9d923a25-6c34-1014-a848-e326c14e92ee	1	11	0.0
LLMarkers	reported label	532	CLUSTER 4	CLUSTER 4	biorxiv|9d923a25-6c34-1014-a848-e326c14e92ee	biorxiv|9d923a25-6c34-1014-a848-e326c14e92ee	2	10	0.0
LLMarkers	reported label	535	CLUSTER 5	CLUSTER 5	biorxiv|9e5c18fc-76e5-1014-9f81-96148d260e0f	biorxiv|9e5c18fc-76e5-1014-9f81-96148d260e0f	1	8	0.0
LLMarkers	reported label	537	CLUSTER 1	CLUSTER 1	biorxiv|9ea3f9c1-6d62-1014-8a0f-e0eee23ad569	biorxiv|9ea3f9c1-6d62-1014-8a0f-e0eee23ad569	3	13	0.0
LLMarkers	reported label	538	CLUSTER 2	CLUSTER 2	biorxiv|9ea3f9c1-6d62-1014-8a0f-e0eee23ad569	biorxiv|9ea3f9c1-6d62-1014-8a0f-e0eee23ad569	8	18	0.125
LLMarkers	reported label	560	CD 4 T CELL	CD4+ T CELL	biorxiv|9f9eded3-6d6e-1014-996d-af8f6f192d54	biorxiv|9f9eded3-6d6e-1014-996d-af8f6f192d54	3	16	0.3333333333333333
LLMarkers	reported label	567	MONOCYTE	MONOCYTE	biorxiv|9f9eded3-6d6e-1014-996d-af8f6f192d54	biorxiv|9f9eded3-6d6e-1014-996d-af8f6f192d54	3	23	0.3333333333333333
LLMarkers	reported label	568	NK CELL	NK CELL	biorxiv|9f9eded3-6d6e-1014-996d-af8f6f192d54	biorxiv|9f9eded3-6d6e-1014-996d-af8f6f192d54	4	15	0.75
LLMarkers	reported label	576	T CELL	T CELL	biorxiv|a0900ed8-7609-1014-846c-dd411913591f	biorxiv|a0900ed8-7609-1014-846c-dd411913591f	3	37	1.0
LLMarkers	reported label	586	MAST CELL	MAST CELL	biorxiv|a6ffed23-717d-1014-ae02-d2e67f78dddd	biorxiv|a6ffed23-717d-1014-ae02-d2e67f78dddd	3	14	1.0
LLMarkers	reported label	587	MYELOID CELL	MYELOID CELL	biorxiv|a6ffed23-717d-1014-ae02-d2e67f78dddd	biorxiv|a6ffed23-717d-1014-ae02-d2e67f78dddd	3	9	0.3333333333333333
LLMarkers	reported label	588	T CELL	T CELL	biorxiv|a6ffed23-717d-1014-ae02-d2e67f78dddd	biorxiv|a6ffed23-717d-1014-ae02-d2e67f78dddd	3	37	1.0
LLMarkers	reported label	590	CLUSTER 2	CLUSTER 2	biorxiv|a96dba70-6cf7-1014-a294-bf2ca6d364a0	biorxiv|a96dba70-6cf7-1014-a294-bf2ca6d364a0	8	18	0.125
LLMarkers	reported label	591	CLUSTER 3	CLUSTER 3	biorxiv|a96dba70-6cf7-1014-a294-bf2ca6d364a0	biorxiv|a96dba70-6cf7-1014-a294-bf2ca6d364a0	15	11	0.06666666666666667
LLMarkers	reported label	592	CLUSTER 4	CLUSTER 4	biorxiv|a96dba70-6cf7-1014-a294-bf2ca6d364a0	biorxiv|a96dba70-6cf7-1014-a294-bf2ca6d364a0	8	10	0.0
LLMarkers	reported label	595	B CELL	B CELL	biorxiv|ab05f819-6c04-1014-81aa-9646e853264a	biorxiv|ab05f819-6c04-1014-81aa-9646e853264a	1	29	1.0
LLMarkers	reported label	601	MONOCYTE	MONOCYTE	biorxiv|ab05f819-6c04-1014-81aa-9646e853264a	biorxiv|ab05f819-6c04-1014-81aa-9646e853264a	2	23	0.5
LLMarkers	reported label	602	T CELL	T CELL	biorxiv|ab05f819-6c04-1014-81aa-9646e853264a	biorxiv|ab05f819-6c04-1014-81aa-9646e853264a	3	37	1.0
LLMarkers	reported label	609	OPC	OPC	biorxiv|acd52af7-6c95-1014-8d0b-873ff14c4a57	biorxiv|acd52af7-6c95-1014-8d0b-873ff14c4a57	5	4	0.6
LLMarkers	reported label	610	CD 4 T CELL	CD4+ T CELL	biorxiv|ae5f009e-6d7a-1014-8ed6-cd1c0d2e0ada	biorxiv|ae5f009e-6d7a-1014-8ed6-cd1c0d2e0ada	3	16	0.0
LLMarkers	reported label	611	CD 8 T CELL	CD8+ T CELL	biorxiv|ae5f009e-6d7a-1014-8ed6-cd1c0d2e0ada	biorxiv|ae5f009e-6d7a-1014-8ed6-cd1c0d2e0ada	3	14	0.0
LLMarkers	reported label	615	CLUSTER 1	CLUSTER-1	biorxiv|b01f00d1-6e6e-1014-8e4a-e846f4b1debe	biorxiv|b01f00d1-6e6e-1014-8e4a-e846f4b1debe	13	13	0.23076923076923078
LLMarkers	reported label	616	CLUSTER 2	CLUSTER-2	biorxiv|b01f00d1-6e6e-1014-8e4a-e846f4b1debe	biorxiv|b01f00d1-6e6e-1014-8e4a-e846f4b1debe	3	18	0.0
LLMarkers	reported label	617	CLUSTER 3	CLUSTER-3	biorxiv|b01f00d1-6e6e-1014-8e4a-e846f4b1debe	biorxiv|b01f00d1-6e6e-1014-8e4a-e846f4b1debe	12	11	0.08333333333333333
LLMarkers	reported label	618	CLUSTER 4	CLUSTER-4	biorxiv|b01f00d1-6e6e-1014-8e4a-e846f4b1debe	biorxiv|b01f00d1-6e6e-1014-8e4a-e846f4b1debe	9	10	0.0
LLMarkers	reported label	619	MYOFIBROBLAST	MYOFIBROBLAST	biorxiv|b01f00d1-6e6e-1014-8e4a-e846f4b1debe	biorxiv|b01f00d1-6e6e-1014-8e4a-e846f4b1debe	2	7	1.0
LLMarkers	reported label	624	ASTROCYTE	ASTROCYTE	biorxiv|b60c0833-6df2-1014-8865-f92ffff4fcc6	biorxiv|b60c0833-6df2-1014-8865-f92ffff4fcc6	6	7	0.6666666666666666
LLMarkers	reported label	625	ENDOTHELIAL CELL	ENDOTHELIAL CELL	biorxiv|b60c0833-6df2-1014-8865-f92ffff4fcc6	biorxiv|b60c0833-6df2-1014-8865-f92ffff4fcc6	19	27	0.2631578947368421
LLMarkers	reported label	627	EXCITATORY NEURON	EXCITATORY NEURON	biorxiv|b60c0833-6df2-1014-8865-f92ffff4fcc6	biorxiv|b60c0833-6df2-1014-8865-f92ffff4fcc6	6	4	0.3333333333333333
LLMarkers	reported label	629	MICROGLIA	MICROGLIA	biorxiv|b60c0833-6df2-1014-8865-f92ffff4fcc6	biorxiv|b60c0833-6df2-1014-8865-f92ffff4fcc6	13	17	0.5384615384615384
LLMarkers	reported label	630	OLIGODENDROCYTE	OLIGODENDROCYTE	biorxiv|b60c0833-6df2-1014-8865-f92ffff4fcc6	biorxiv|b60c0833-6df2-1014-8865-f92ffff4fcc6	4	6	1.0
LLMarkers	reported label	631	OPC	OPC	biorxiv|b60c0833-6df2-1014-8865-f92ffff4fcc6	biorxiv|b60c0833-6df2-1014-8865-f92ffff4fcc6	3	4	0.6666666666666666
LLMarkers	reported label	632	T CELL	T CELL	biorxiv|b60c0833-6df2-1014-8865-f92ffff4fcc6	biorxiv|b60c0833-6df2-1014-8865-f92ffff4fcc6	4	37	0.75
LLMarkers	reported label	648	MACROPHAGE	MACROPHAGE	biorxiv|b88cbe76-6c0b-1014-a018-e498be98267a	biorxiv|b88cbe76-6c0b-1014-a018-e498be98267a	3	28	0.3333333333333333
LLMarkers	reported label	649	DENDRITIC CELL	DENDRITIC CELL	biorxiv|b9f9eea1-7c5b-1014-87f0-cbc500249f07	biorxiv|b9f9eea1-7c5b-1014-87f0-cbc500249f07	3	6	0.0
LLMarkers	reported label	650	MACROPHAGE	MACROPHAGE	biorxiv|b9f9eea1-7c5b-1014-87f0-cbc500249f07	biorxiv|b9f9eea1-7c5b-1014-87f0-cbc500249f07	3	28	0.0
LLMarkers	reported label	651	T CELL	T-CELL	biorxiv|ba2fe3cc-7145-1014-8950-ece91a9c7114	biorxiv|ba2fe3cc-7145-1014-8950-ece91a9c7114	3	37	1.0
LLMarkers	reported label	653	ACINAR CELL	ACINAR CELL	biorxiv|bb90a40e-70a1-1014-887a-db6e99ca95cb	biorxiv|bb90a40e-70a1-1014-887a-db6e99ca95cb	6	6	0.16666666666666666
LLMarkers	reported label	654	B CELL	B CELL	biorxiv|bb90a40e-70a1-1014-887a-db6e99ca95cb	biorxiv|bb90a40e-70a1-1014-887a-db6e99ca95cb	3	29	0.0
LLMarkers	reported label	655	BETA CELL	BETA CELL	biorxiv|bb90a40e-70a1-1014-887a-db6e99ca95cb	biorxiv|bb90a40e-70a1-1014-887a-db6e99ca95cb	2	9	0.0
LLMarkers	reported label	656	CD 4 T CELL	CD4 T CELL	biorxiv|bb90a40e-70a1-1014-887a-db6e99ca95cb	biorxiv|bb90a40e-70a1-1014-887a-db6e99ca95cb	2	16	0.5
LLMarkers	reported label	658	CD 8 T CELL	CD8 T CELL	biorxiv|bb90a40e-70a1-1014-887a-db6e99ca95cb	biorxiv|bb90a40e-70a1-1014-887a-db6e99ca95cb	5	14	0.0
LLMarkers	reported label	659	DUCTAL CELL	DUCTAL CELL	biorxiv|bb90a40e-70a1-1014-887a-db6e99ca95cb	biorxiv|bb90a40e-70a1-1014-887a-db6e99ca95cb	3	4	0.0
LLMarkers	reported label	661	IMMUNE CELL	IMMUNE CELL	biorxiv|bb90a40e-70a1-1014-887a-db6e99ca95cb	biorxiv|bb90a40e-70a1-1014-887a-db6e99ca95cb	4	6	0.0
LLMarkers	reported label	662	MONOCYTE	MONOCYTE	biorxiv|bb90a40e-70a1-1014-887a-db6e99ca95cb	biorxiv|bb90a40e-70a1-1014-887a-db6e99ca95cb	3	23	0.0
LLMarkers	reported label	663	NK CELL	NK CELL	biorxiv|bb90a40e-70a1-1014-887a-db6e99ca95cb	biorxiv|bb90a40e-70a1-1014-887a-db6e99ca95cb	4	15	0.0
